MIDAS,LAKE,BASIN,SAMPDATE,AGENCY,DEPTH,TYPE,PH,COLOR,CONDUCT,ALK
98,NARROWS P (UPPER),1,1998-07-24,CW,5,C,6.8,999,99999,17.5
98,NARROWS P (UPPER),1,2000-05-22,CW,5,C,7,999,99999,13.5
98,NARROWS P (UPPER),1,2000-06-23,CW,6,C,6.8,999,99999,14.5
98,NARROWS P (UPPER),1,2000-07-26,CW,6,C,7,999,99999,12.5
98,NARROWS P (UPPER),1,2000-08-29,CW,7,C,6.8,999,99999,14
98,NARROWS P (UPPER),1,2000-09-25,CW,6,C,6.9,999,99999,14
98,NARROWS P (UPPER),1,2000-10-23,CW,10,C,6.9,999,99999,15
98,NARROWS P (UPPER),1,2001-09-11,CW,7,C,7,999,99999,14.5
98,NARROWS P (UPPER),1,2002-04-24,CW,5,C,6.8,999,99999,14.9
98,NARROWS P (UPPER),1,2002-05-17,CW,10,C,7.1,999,99999,15.2
98,NARROWS P (UPPER),1,2002-05-31,CW,4,C,7.2,999,99999,14.5
98,NARROWS P (UPPER),1,2002-06-14,CW,7,C,6.8,999,99999,15.1
98,NARROWS P (UPPER),1,2002-07-02,CW,3,C,6.8,999,99999,15.3
98,NARROWS P (UPPER),1,2002-07-18,CW,4,C,7.1,999,99999,16.1
98,NARROWS P (UPPER),1,2002-08-07,CW,6,C,7.2,999,99999,14.8
98,NARROWS P (UPPER),1,2002-08-23,CW,5,C,7.1,999,99999,15
98,NARROWS P (UPPER),1,2002-09-06,CW,7,C,6.9,999,99999,14.8
98,NARROWS P (UPPER),1,2002-10-04,CW,7,C,6.9,999,99999,14.7
98,NARROWS P (UPPER),1,2002-10-21,CW,10,C,6.9,999,99999,15.1
98,NARROWS P (UPPER),1,2002-11-12,CW,10,C,7,999,99999,15.2
98,NARROWS P (UPPER),1,2003-06-23,CW,5,C,7.2,15,99999,17.9
98,NARROWS P (UPPER),1,2003-07-28,CW,6,C,7.2,17,99999,19.2
98,NARROWS P (UPPER),1,2003-08-27,CW,7,C,7,12,99999,20
98,NARROWS P (UPPER),1,2003-09-29,CW,7,C,7,15,99999,18
98,NARROWS P (UPPER),1,2003-10-24,CW,10,C,7.1,16,99999,18.5
98,NARROWS P (UPPER),1,2006-06-07,CW,3,C,7,999,99999,17
98,NARROWS P (UPPER),1,2006-07-06,CW,5,C,6.8,999,99999,21
98,NARROWS P (UPPER),1,2006-08-03,CW,3,C,6.9,999,99999,19.5
98,NARROWS P (UPPER),1,2006-09-05,CW,5,C,7.1,999,99999,18
98,NARROWS P (UPPER),1,2006-10-09,CW,7,C,6.7,999,99999,20
98,NARROWS P (UPPER),1,2009-05-20,CW,5,C,99.99,999,99999,18
98,NARROWS P (UPPER),1,2009-06-11,CW,5,C,99.99,999,99999,19.5
98,NARROWS P (UPPER),1,2009-07-14,CW,5,C,99.99,999,99999,20.5
98,NARROWS P (UPPER),1,2009-08-10,CW,6,C,99.99,999,99999,21
98,NARROWS P (UPPER),1,2009-09-30,CW,6,C,99.99,999,99999,21
98,NARROWS P (UPPER),1,2009-10-29,CW,10,C,99.99,999,99999,20
98,NARROWS P (UPPER),1,2012-06-12,CW,6,C,99.99,999,99999,18
98,NARROWS P (UPPER),1,2012-07-19,CW,5,C,99.99,999,99999,22
98,NARROWS P (UPPER),1,2012-08-20,CW,5,C,99.99,999,99999,21
98,NARROWS P (UPPER),1,2012-09-20,CW,6,C,99.99,999,99999,20.5
98,NARROWS P (UPPER),1,2012-10-25,CW,7,C,99.99,999,99999,20
98,NARROWS P (UPPER),1,2013-05-30,CW,7,C,99.99,999,99999,19
98,NARROWS P (UPPER),1,2013-06-27,CW,7,C,99.99,999,99999,19
98,NARROWS P (UPPER),1,2013-07-25,CW,5,C,99.99,999,99999,20
98,NARROWS P (UPPER),1,2013-08-23,CW,4.5,C,99.99,999,99999,20
98,NARROWS P (UPPER),1,2013-09-18,CW,6,C,99.99,999,99999,21.5
98,NARROWS P (UPPER),1,2014-05-30,CW,6,C,99.99,999,99999,19.5
98,NARROWS P (UPPER),1,2014-06-19,CW,6,C,99.99,999,99999,19
98,NARROWS P (UPPER),1,2014-07-17,CW,7,C,99.99,999,99999,20
98,NARROWS P (UPPER),1,2014-08-28,CW,7,C,99.99,999,99999,19
98,NARROWS P (UPPER),1,2014-10-07,CW,7,C,99.99,999,99999,20
98,NARROWS P (UPPER),1,2015-06-03,CW,8,C,99.99,999,99999,17
98,NARROWS P (UPPER),1,2015-06-17,CW,7,C,99.99,999,99999,17.5
98,NARROWS P (UPPER),1,2015-07-27,CW,8,C,99.99,999,99999,19
98,NARROWS P (UPPER),1,2015-08-27,CW,7,C,99.99,999,99999,19.5
98,NARROWS P (UPPER),1,2015-10-27,CW,9,C,99.99,999,99999,19
98,NARROWS P (UPPER),1,2016-05-19,CW,9,C,99.99,999,99999,18
98,NARROWS P (UPPER),1,2016-06-07,CW,6,C,99.99,999,99999,19
98,NARROWS P (UPPER),1,2016-07-12,CW,7,C,99.99,999,99999,20
98,NARROWS P (UPPER),1,2016-08-15,CW,8,C,99.99,999,99999,21
98,NARROWS P (UPPER),1,2016-09-22,CW,999.9,C,99.99,999,99999,999.9
98,NARROWS P (UPPER),1,2017-05-30,CW,8,C,99.99,999,99999,19
98,NARROWS P (UPPER),1,2017-06-30,CW,6,C,99.99,999,99999,19
98,NARROWS P (UPPER),1,2017-07-26,CW,6,C,99.99,999,99999,20
98,NARROWS P (UPPER),1,2017-08-29,CW,6,C,99.99,999,99999,20
98,NARROWS P (UPPER),1,2017-09-28,CW,9,C,99.99,999,99999,22
98,NARROWS P (UPPER),1,2018-05-31,CW,6,C,99.99,999,99999,17.5
98,NARROWS P (UPPER),1,2018-06-29,CW,7,C,99.99,999,99999,18
98,NARROWS P (UPPER),1,2018-07-19,CW,7,C,99.99,999,99999,19.5
98,NARROWS P (UPPER),1,2018-08-28,CW,8,C,7.45,21,168,19.5
98,NARROWS P (UPPER),1,2018-09-13,CW,8,C,99.99,999,99999,20
98,NARROWS P (UPPER),1,2018-11-09,CW,9,C,99.99,999,99999,20.5
98,NARROWS P (UPPER),1,2019-06-20,CW,6,C,99.99,999,99999,21
98,NARROWS P (UPPER),1,2019-07-15,CW,5,C,99.99,999,99999,20
98,NARROWS P (UPPER),1,2019-08-15,CW,6,C,99.99,999,99999,20
98,NARROWS P (UPPER),1,2019-09-19,CW,6.5,C,99.99,999,99999,21
98,NARROWS P (UPPER),1,2019-10-24,CW,9,C,99.99,999,99999,18.5
98,NARROWS P (UPPER),1,2020-08-31,CW,7,C,99.99,999,99999,20
98,NARROWS P (UPPER),1,2020-10-06,CW,7.5,C,99.99,999,99999,19.5
98,NARROWS P (UPPER),1,2020-11-09,CW,9,C,99.99,999,99999,19
103,NARROWS P (LOWER),1,2000-05-17,CW,10,C,7,999,99999,16
103,NARROWS P (LOWER),1,2000-06-26,CW,5,C,6.8,999,99999,15
103,NARROWS P (LOWER),1,2000-07-18,CW,6,C,6.8,999,99999,16.5
103,NARROWS P (LOWER),1,2000-08-22,CW,6,C,6.9,999,99999,15.5
103,NARROWS P (LOWER),1,2000-09-19,CW,7,C,7,999,99999,16
103,NARROWS P (LOWER),1,2000-10-19,CW,10,C,7,999,99999,16
103,NARROWS P (LOWER),1,2003-06-11,CW,10,C,7.2,14,99999,16.3
103,NARROWS P (LOWER),1,2003-07-07,CW,5,C,7,11,99999,15.4
103,NARROWS P (LOWER),1,2003-08-06,CW,6,C,7.2,12,99999,18.5
103,NARROWS P (LOWER),1,2003-09-30,CW,8,C,7.1,11,99999,17.5
103,NARROWS P (LOWER),1,2004-07-13,CW,5,C,7.1,4,99999,15
103,NARROWS P (LOWER),1,2004-08-17,CW,5,C,7,5,99999,14
103,NARROWS P (LOWER),1,2004-09-24,CW,7,C,7.1,7,99999,15.5
103,NARROWS P (LOWER),1,2004-11-04,CW,10,C,7,8,99999,16.5
103,NARROWS P (LOWER),1,2006-05-31,CW,7,C,6.9,999,99999,999.9
103,NARROWS P (LOWER),1,2006-06-22,CW,5,C,7,999,99999,17
103,NARROWS P (LOWER),1,2006-07-26,CW,5,C,7.1,999,99999,21
103,NARROWS P (LOWER),1,2006-08-21,CW,6,C,7.1,999,99999,19
103,NARROWS P (LOWER),1,2006-09-28,CW,7,C,7,999,99999,18.5
103,NARROWS P (LOWER),1,2006-11-01,CW,10,C,6.7,999,99999,18.5
103,NARROWS P (LOWER),1,2009-05-22,CW,4,C,99.99,999,99999,19
103,NARROWS P (LOWER),1,2009-06-30,CW,4,C,99.99,999,99999,20
103,NARROWS P (LOWER),1,2009-07-21,CW,5,C,99.99,999,99999,20
103,NARROWS P (LOWER),1,2009-08-14,CW,6,C,99.99,999,99999,21.5
103,NARROWS P (LOWER),1,2009-09-28,CW,7,C,99.99,999,99999,20.5
103,NARROWS P (LOWER),1,2009-10-20,CW,10,C,99.99,999,99999,19.5
103,NARROWS P (LOWER),1,2010-08-23,cw,6,C,99.99,999,99999,22
103,NARROWS P (LOWER),1,2012-06-11,cw,8,C,99.99,999,99999,19.5
103,NARROWS P (LOWER),1,2012-06-27,cw,5,C,99.99,999,99999,19
103,NARROWS P (LOWER),1,2012-07-18,cw,6,C,99.99,999,99999,19
103,NARROWS P (LOWER),1,2012-08-13,cw,6,C,99.99,999,99999,19.5
103,NARROWS P (LOWER),1,2012-09-18,cw,7,C,99.99,999,99999,20
103,NARROWS P (LOWER),1,2015-05-29,CW,8,C,99.99,999,99999,19
103,NARROWS P (LOWER),1,2015-06-18,CW,8,C,99.99,999,99999,18
103,NARROWS P (LOWER),1,2015-07-13,CW,8,C,99.99,999,99999,19.5
103,NARROWS P (LOWER),1,2015-08-04,CW,8,C,99.99,999,99999,20
103,NARROWS P (LOWER),1,2015-09-02,CW,8,C,99.99,999,99999,19.5
103,NARROWS P (LOWER),1,2015-10-14,CW,10,C,99.99,999,99999,18
103,NARROWS P (LOWER),1,2018-05-21,CW,9,C,99.99,999,99999,18.5
103,NARROWS P (LOWER),1,2018-06-25,CW,7,C,99.99,999,99999,17.5
103,NARROWS P (LOWER),1,2018-07-18,CW,8,C,99.99,999,99999,19
103,NARROWS P (LOWER),1,2018-08-17,CW,8,C,7.35,7,100,17
103,NARROWS P (LOWER),1,2018-09-14,CW,8,C,99.99,999,99999,17.5
103,NARROWS P (LOWER),1,2018-10-17,CW,8,C,99.99,999,99999,19.5
3814,COCHNEWAGON P,1,2000-05-02,CW,9,C,6.9,999,99999,14
3814,COCHNEWAGON P,1,2000-06-06,CW,7,C,7.1,999,99999,16
3814,COCHNEWAGON P,1,2000-07-07,CW,7,C,6.9,999,99999,16.5
3814,COCHNEWAGON P,1,2000-08-01,CW,7,C,6.9,999,99999,15
3814,COCHNEWAGON P,1,2000-08-14,CW,6,C,7,999,99999,16.5
3814,COCHNEWAGON P,1,2000-08-28,CW,7,C,6.9,999,99999,16
3814,COCHNEWAGON P,1,2000-09-11,CW,8,C,6.9,999,99999,16
3814,COCHNEWAGON P,1,2000-10-03,CW,8,C,7.1,999,99999,16.5
3814,COCHNEWAGON P,1,2000-10-19,CW,8,C,7,999,99999,16.5
3814,COCHNEWAGON P,1,2001-05-22,CW,8,C,6.9,999,99999,15
3814,COCHNEWAGON P,1,2001-06-21,CW,6,C,7.1,999,99999,16
3814,COCHNEWAGON P,1,2001-07-19,CW,7,C,6.9,999,99999,14
3814,COCHNEWAGON P,1,2001-08-22,CW,7,C,7,999,99999,16
3814,COCHNEWAGON P,1,2001-09-12,CW,7,C,7,999,99999,15.5
3814,COCHNEWAGON P,1,2001-10-10,CW,8,C,7.1,999,99999,16.5
3814,COCHNEWAGON P,1,2002-05-10,CW,8,C,6.8,999,99999,14.7
3814,COCHNEWAGON P,1,2002-06-17,CW,8,C,7.1,999,99999,15.2
3814,COCHNEWAGON P,1,2002-07-31,CW,7,C,7.2,999,99999,16.1
3814,COCHNEWAGON P,1,2002-08-27,CW,6,C,6.8,999,99999,16.3
3814,COCHNEWAGON P,1,2002-09-27,CW,8,C,7.9,999,99999,16.2
3814,COCHNEWAGON P,1,2002-10-25,CW,8,C,7.1,999,99999,16.3
3814,COCHNEWAGON P,1,2003-05-09,CW,7,C,7.2,21,99999,18
3814,COCHNEWAGON P,1,2003-06-04,CW,8,C,7.2,18,99999,16.1
3814,COCHNEWAGON P,1,2003-07-02,CW,7,C,7,8,99999,17.7
3814,COCHNEWAGON P,1,2003-08-04,CW,7,C,7.2,17,99999,18.9
3814,COCHNEWAGON P,1,2003-09-09,CW,7,C,7.1,15,99999,17.2
3814,COCHNEWAGON P,1,2003-10-10,CW,7,C,7.1,16,99999,17.5
3814,COCHNEWAGON P,1,2004-05-12,cw,7,C,7.1,12,99999,17.5
3814,COCHNEWAGON P,1,2004-06-09,CW,7,C,6.9,15,99999,16.5
3814,COCHNEWAGON P,1,2004-07-01,CW,6,C,7,11,99999,14.5
3814,COCHNEWAGON P,1,2004-08-04,CW,6,C,7,8,99999,15.5
3814,COCHNEWAGON P,1,2004-09-03,CW,7,C,6.9,9,99999,15.5
3814,COCHNEWAGON P,1,2004-10-05,CW,7,C,7,15,99999,14.5
3814,COCHNEWAGON P,1,2005-05-13,CW,8,C,7,999,99999,13.5
3814,COCHNEWAGON P,1,2005-06-13,CW,7,C,99.99,999,99999,14.5
3814,COCHNEWAGON P,1,2005-08-10,CW,6,C,99.99,999,99999,15
3814,COCHNEWAGON P,1,2005-09-08,CW,6,C,99.99,999,99999,11.5
3814,COCHNEWAGON P,1,2006-06-14,CW,8,C,6.9,999,99999,15
3814,COCHNEWAGON P,1,2006-07-10,CW,7,C,7,999,99999,19.5
3814,COCHNEWAGON P,1,2006-08-09,CW,6,C,7.1,999,99999,19.5
3814,COCHNEWAGON P,1,2006-08-23,CW,6,C,7.6,999,99999,20
3814,COCHNEWAGON P,1,2006-09-07,CW,7,C,7,999,99999,20
3814,COCHNEWAGON P,1,2006-10-11,CW,7,C,7.1,999,99999,19.5
3814,COCHNEWAGON P,1,2007-05-10,CW,7,C,7,999,99999,18
3814,COCHNEWAGON P,1,2007-06-06,CW,4,C,7.1,999,99999,18
3814,COCHNEWAGON P,1,2007-07-03,CW,6,C,7.1,999,99999,17.5
3814,COCHNEWAGON P,1,2007-07-18,CW,99,C,99.99,999,99999,999.9
3814,COCHNEWAGON P,1,2007-08-02,CW,5,C,7.1,999,99999,18
3814,COCHNEWAGON P,1,2007-08-02,CW,999.9,C,99.99,999,99999,999.9
3814,COCHNEWAGON P,1,2007-09-07,CW,7,C,7.2,999,99999,999.9
3814,COCHNEWAGON P,1,2007-09-20,CW,6,C,7.1,999,99999,19
3814,COCHNEWAGON P,1,2007-10-17,CW,7,C,6.9,999,99999,19
3814,COCHNEWAGON P,1,2008-05-07,CW,7,C,6.8,999,99999,17
3814,COCHNEWAGON P,1,2008-05-21,CW,6,C,7,999,99999,18
3814,COCHNEWAGON P,1,2008-06-02,CW,7,C,6.8,999,99999,999.9
3814,COCHNEWAGON P,1,2008-06-18,CW,5,C,7,999,99999,18.5
3814,COCHNEWAGON P,1,2008-07-02,CW,6,C,7.1,999,99999,23
3814,COCHNEWAGON P,1,2008-07-16,CW,6,C,7.4,999,99999,999.9
3814,COCHNEWAGON P,1,2008-07-30,CW,6,C,7.1,999,99999,17.5
3814,COCHNEWAGON P,1,2008-08-14,CW,6,C,7.1,999,99999,18.5
3814,COCHNEWAGON P,1,2008-08-27,CW,6,C,7.1,999,99999,18
3814,COCHNEWAGON P,1,2008-09-10,CW,7,C,7,999,99999,19
3814,COCHNEWAGON P,1,2008-09-19,CW,999.9,C,99.99,999,99999,999.9
3814,COCHNEWAGON P,1,2008-09-24,CW,8,C,7.2,999,99999,999.9
3814,COCHNEWAGON P,1,2008-10-08,CW,7,C,6.9,999,99999,19
3814,COCHNEWAGON P,1,2008-10-23,CW,7,C,99.99,999,99999,19
3814,COCHNEWAGON P,1,2009-05-21,CW,8,C,99.99,999,99999,17.5
3814,COCHNEWAGON P,1,2009-06-05,CW,7,C,99.99,999,99999,18.5
3814,COCHNEWAGON P,1,2009-06-17,CW,7,C,99.99,999,99999,18
3814,COCHNEWAGON P,1,2009-07-01,CW,5,C,99.99,999,99999,18
3814,COCHNEWAGON P,1,2009-07-15,CW,7,C,99.99,999,99999,19
3814,COCHNEWAGON P,1,2009-07-28,CW,6,C,99.99,999,99999,18.5
3814,COCHNEWAGON P,1,2009-08-12,CW,5,C,99.99,999,99999,20
3814,COCHNEWAGON P,1,2009-08-27,CW,5,C,99.99,999,99999,20.5
3814,COCHNEWAGON P,1,2009-09-09,CW,6,C,99.99,999,99999,20.5
3814,COCHNEWAGON P,1,2009-09-23,CW,8,C,99.99,999,99999,20.5
3814,COCHNEWAGON P,1,2009-10-08,CW,8,C,99.99,999,99999,20.5
3814,COCHNEWAGON P,1,2009-10-23,CW,8,C,99.99,999,99999,20
3814,COCHNEWAGON P,1,2010-05-05,CW,8,C,99.99,999,99999,18
3814,COCHNEWAGON P,1,2010-05-18,CW,8,C,99.99,999,99999,17.5
3814,COCHNEWAGON P,1,2010-06-02,CW,6,C,99.99,999,99999,20
3814,COCHNEWAGON P,1,2010-06-15,CW,6,C,99.99,999,99999,19
3814,COCHNEWAGON P,1,2010-06-29,CW,6,C,99.99,999,99999,18
3814,COCHNEWAGON P,1,2010-07-13,CW,6,C,99.99,999,99999,19.5
3814,COCHNEWAGON P,1,2010-07-27,CW,6,C,99.99,999,99999,19.5
3814,COCHNEWAGON P,1,2010-08-10,CW,6,C,99.99,999,99999,19.5
3814,COCHNEWAGON P,1,2010-08-23,CW,7,C,99.99,999,99999,21
3814,COCHNEWAGON P,1,2010-09-09,CW,6,C,99.99,999,99999,20
3814,COCHNEWAGON P,1,2010-09-22,CW,8,C,99.99,999,99999,19.5
3814,COCHNEWAGON P,1,2010-10-07,CW,7.5,C,99.99,999,99999,19.5
3814,COCHNEWAGON P,1,2010-10-20,CW,8,C,99.99,999,99999,19
3814,COCHNEWAGON P,1,2011-05-18,CW,999.9,C,99.99,999,99999,999.9
3814,COCHNEWAGON P,1,2011-06-01,CW,5,C,99.99,999,99999,18.5
3814,COCHNEWAGON P,1,2011-06-08,CW,999.9,C,99.99,999,99999,999.9
3814,COCHNEWAGON P,1,2011-06-15,CW,6,C,99.99,999,99999,18
3814,COCHNEWAGON P,1,2011-06-27,CW,6,C,99.99,999,99999,17
3814,COCHNEWAGON P,1,2011-07-12,CW,5.5,C,99.99,999,99999,18
3814,COCHNEWAGON P,1,2011-07-27,CW,5.5,C,99.99,999,99999,18.5
3814,COCHNEWAGON P,1,2011-08-11,CW,5.5,C,99.99,999,99999,20
3814,COCHNEWAGON P,1,2011-08-24,CW,6,C,99.99,999,99999,19.5
3814,COCHNEWAGON P,1,2011-09-08,CW,999.9,C,99.99,999,99999,999.9
3814,COCHNEWAGON P,1,2011-09-23,CW,8,C,99.99,999,99999,19.5
3814,COCHNEWAGON P,1,2011-10-05,CW,8,C,99.99,999,99999,19.5
3814,COCHNEWAGON P,1,2011-11-03,CW,7,C,99.99,999,99999,18
3814,COCHNEWAGON P,1,2012-05-24,CW,6,C,99.99,999,99999,17
3814,COCHNEWAGON P,1,2012-06-05,CW,7,C,99.99,999,99999,17.5
3814,COCHNEWAGON P,1,2012-06-21,CW,4,C,99.99,999,99999,18
3814,COCHNEWAGON P,1,2012-07-03,CW,4.5,C,99.99,999,99999,18.5
3814,COCHNEWAGON P,1,2012-07-16,CW,5,C,99.99,999,99999,21
3814,COCHNEWAGON P,1,2012-08-01,CW,5.5,C,99.99,999,99999,19.5
3814,COCHNEWAGON P,1,2012-08-15,CW,5,C,99.99,999,99999,20.5
3814,COCHNEWAGON P,1,2012-08-27,CW,4.5,C,99.99,999,99999,20.5
3814,COCHNEWAGON P,1,2012-09-12,CW,7,C,99.99,999,99999,20
3814,COCHNEWAGON P,1,2012-09-27,CW,8,C,99.99,999,99999,17
3814,COCHNEWAGON P,1,2012-10-16,CW,8,C,99.99,999,99999,20.5
3814,COCHNEWAGON P,1,2013-05-10,CW,6,C,99.99,999,99999,18
3814,COCHNEWAGON P,1,2013-05-23,CW,7,C,99.99,999,99999,17.5
3814,COCHNEWAGON P,1,2013-06-06,CW,6,C,99.99,999,99999,18.5
3814,COCHNEWAGON P,1,2013-06-18,CW,6,C,99.99,999,99999,20
3814,COCHNEWAGON P,1,2013-07-02,CW,5.5,C,99.99,999,99999,20.5
3814,COCHNEWAGON P,1,2013-07-15,CW,6,C,99.99,999,99999,19.5
3814,COCHNEWAGON P,1,2013-07-29,CW,5.5,C,99.99,999,99999,19.5
3814,COCHNEWAGON P,1,2013-08-14,CW,6,C,99.99,999,99999,21
3814,COCHNEWAGON P,1,2013-08-28,CW,5.5,C,99.99,999,99999,20.5
3814,COCHNEWAGON P,1,2013-09-11,CW,7,C,99.99,999,99999,22
3814,COCHNEWAGON P,1,2013-09-25,CW,8,C,99.99,999,99999,21.5
3814,COCHNEWAGON P,1,2013-10-09,CW,8,C,99.99,999,99999,20.5
3814,COCHNEWAGON P,1,2013-10-23,CW,7,C,99.99,999,99999,20
3814,COCHNEWAGON P,1,2014-05-21,CW,7,C,99.99,999,99999,19.5
3814,COCHNEWAGON P,1,2014-06-04,CW,7,C,99.99,999,99999,19.5
3814,COCHNEWAGON P,1,2014-06-18,CW,6,C,99.99,999,99999,20
3814,COCHNEWAGON P,1,2014-07-02,CW,6.5,C,99.99,999,99999,19.5
3814,COCHNEWAGON P,1,2014-07-17,CW,6.5,C,99.99,999,99999,20
3814,COCHNEWAGON P,1,2014-07-30,CW,6,C,99.99,999,99999,20.5
3814,COCHNEWAGON P,1,2014-08-15,CW,6,C,99.99,999,99999,20.5
3814,COCHNEWAGON P,1,2014-08-27,CW,6.5,C,99.99,999,99999,20
3814,COCHNEWAGON P,1,2014-09-10,CW,5.5,C,99.99,999,99999,20.5
3814,COCHNEWAGON P,1,2014-09-26,CW,7,C,99.99,999,99999,21
3814,COCHNEWAGON P,1,2014-10-09,CW,7,C,99.99,999,99999,21.5
3814,COCHNEWAGON P,1,2014-10-20,CW,8,C,99.99,999,99999,20.5
3814,COCHNEWAGON P,1,2014-10-31,CW,8,C,99.99,999,99999,999.9
3814,COCHNEWAGON P,1,2015-05-15,CW,7,C,99.99,999,99999,19.5
3814,COCHNEWAGON P,1,2015-05-28,CW,999.9,C,99.99,999,99999,999.9
3814,COCHNEWAGON P,1,2015-06-10,CW,6,C,99.99,999,99999,18.5
3814,COCHNEWAGON P,1,2015-06-24,CW,7,C,99.99,999,99999,19
3814,COCHNEWAGON P,1,2015-07-08,CW,5.5,C,99.99,999,99999,18
3814,COCHNEWAGON P,1,2015-07-22,CW,6,C,99.99,999,99999,18.5
3814,COCHNEWAGON P,1,2015-08-05,CW,6,C,99.99,999,99999,19.5
3814,COCHNEWAGON P,1,2015-08-18,CW,6,C,99.99,999,99999,19.5
3814,COCHNEWAGON P,1,2015-09-01,CW,5,C,99.99,999,99999,18.5
3814,COCHNEWAGON P,1,2015-09-16,CW,6,C,99.99,999,99999,20.5
3814,COCHNEWAGON P,1,2015-10-02,CW,8,C,99.99,999,99999,20.5
3814,COCHNEWAGON P,1,2015-10-14,CW,8,C,99.99,999,99999,19.5
3814,COCHNEWAGON P,1,2015-11-03,CW,7.5,C,99.99,999,99999,21
3814,COCHNEWAGON P,1,2016-05-04,CW,8,C,99.99,999,99999,19.5
3814,COCHNEWAGON P,1,2016-05-17,CW,7,C,99.99,999,99999,19
3814,COCHNEWAGON P,1,2016-06-01,CW,5,C,99.99,999,99999,19
3814,COCHNEWAGON P,1,2016-06-16,CW,7,C,99.99,999,99999,20.5
3814,COCHNEWAGON P,1,2016-07-06,CW,6,C,99.99,999,99999,20.5
3814,COCHNEWAGON P,1,2016-07-20,CW,6,C,99.99,999,99999,20.5
3814,COCHNEWAGON P,1,2016-08-03,CW,5,C,99.99,999,99999,19.5
3814,COCHNEWAGON P,1,2016-08-17,CW,5,C,99.99,999,99999,21
3814,COCHNEWAGON P,1,2016-08-31,CW,6,C,99.99,999,99999,20.5
3814,COCHNEWAGON P,1,2016-09-14,CW,999.9,C,99.99,999,99999,999.9
3814,COCHNEWAGON P,1,2016-09-28,CW,999.9,C,99.99,999,99999,999.9
3814,COCHNEWAGON P,1,2016-10-12,CW,999.9,C,99.99,999,99999,999.9
3814,COCHNEWAGON P,1,2017-05-12,CW,8,C,99.99,999,99999,19.5
3814,COCHNEWAGON P,1,2017-05-24,CW,8,C,99.99,999,99999,18
3814,COCHNEWAGON P,1,2017-06-08,CW,8,C,99.99,999,99999,19
3814,COCHNEWAGON P,1,2017-06-20,CW,6,C,99.99,999,99999,20
3814,COCHNEWAGON P,1,2017-07-19,CW,6,C,99.99,999,99999,20
3814,COCHNEWAGON P,1,2017-07-31,CW,5.5,G,99.99,999,99999,20
3814,COCHNEWAGON P,1,2017-08-16,CW,5,C,99.99,999,99999,20.5
3814,COCHNEWAGON P,1,2017-08-31,CW,6,C,99.99,999,99999,20.5
3814,COCHNEWAGON P,1,2017-08-31,CW,6,C,99.99,999,99999,20
3814,COCHNEWAGON P,1,2017-09-13,CW,7,C,99.99,999,99999,19
3814,COCHNEWAGON P,1,2017-09-29,CW,6,C,99.99,999,99999,21.5
3814,COCHNEWAGON P,1,2017-10-11,CW,7,C,99.99,999,99999,21
3814,COCHNEWAGON P,1,2017-11-01,CW,8,C,99.99,999,99999,21
3814,COCHNEWAGON P,1,2018-05-18,CW,7,C,99.99,999,99999,22
3814,COCHNEWAGON P,1,2018-05-30,CW,7,C,99.99,999,99999,19
3814,COCHNEWAGON P,1,2018-06-13,CW,6,C,99.99,999,99999,19.5
3814,COCHNEWAGON P,1,2018-06-27,CW,5.5,C,99.99,999,99999,19.5
3814,COCHNEWAGON P,1,2018-07-11,CW,5.5,C,99.99,999,99999,20
3814,COCHNEWAGON P,1,2018-07-24,CW,6,C,99.99,999,99999,17.5
3814,COCHNEWAGON P,1,2018-08-07,CW,6,C,99.99,999,99999,21
3814,COCHNEWAGON P,1,2018-08-20,CW,6,C,99.99,999,99999,18.5
3814,COCHNEWAGON P,1,2018-09-06,CW,6,C,7.97,999,100,21
3814,COCHNEWAGON P,1,2018-09-20,CW,6,C,99.99,999,99999,19.5
3814,COCHNEWAGON P,1,2018-10-04,CW,8,C,99.99,999,99999,21
3814,COCHNEWAGON P,1,2018-10-17,CW,7.5,C,99.99,999,99999,22
3814,COCHNEWAGON P,1,2018-10-30,CW,7,C,99.99,999,99999,21
3814,COCHNEWAGON P,1,2019-05-16,CW,7,C,99.99,999,99999,20
3814,COCHNEWAGON P,1,2019-05-22,CW,7,C,99.99,999,99999,19
3814,COCHNEWAGON P,1,2019-05-29,CW,0.1,g,99.99,999,78,999.9
3814,COCHNEWAGON P,1,2019-05-29,CW,7.5,g,99.99,999,99999,19
3814,COCHNEWAGON P,1,2019-05-29,CW,1,G,99.99,999,78,999.9
3814,COCHNEWAGON P,1,2019-05-29,CW,2,G,99.99,999,78,999.9
3814,COCHNEWAGON P,1,2019-05-29,CW,3,G,99.99,999,78,999.9
3814,COCHNEWAGON P,1,2019-05-29,CW,4,G,99.99,999,78,999.9
3814,COCHNEWAGON P,1,2019-05-29,CW,5,G,99.99,999,78,999.9
3814,COCHNEWAGON P,1,2019-05-29,CW,6,G,99.99,999,78,999.9
3814,COCHNEWAGON P,1,2019-05-29,CW,7,G,99.99,999,78,999.9
3814,COCHNEWAGON P,1,2019-05-29,CW,8,G,99.99,999,79,999.9
3814,COCHNEWAGON P,1,2019-05-29,CW,6,C,99.99,999,99999,17
3814,COCHNEWAGON P,1,2019-06-04,CW,7,C,99.99,999,99999,19
3814,COCHNEWAGON P,1,2019-06-04,CW,1,G,7.32,999,100,999.9
