MIDAS,LAKE,BASIN,SAMPDATE,AGENCY,DEPTH,REP,SCOPETYPE,BOTTOM
5244,JIMMY P,1,5/23/2019,CW,4.55,1,4,N
5244,JIMMY P,1,5/29/2019,EI,3.9,1,4,N
5244,JIMMY P,1,6/18/2019,EI,4.4,1,4,N
5244,JIMMY P,1,6/18/2019,EI,4.16,2,4,N
5244,JIMMY P,1,6/24/2019,CW,4.39,1,4,N
5244,JIMMY P,1,7/3/2019,EI,3.3,1,4,N
5244,JIMMY P,1,7/11/2019,CW,3.43,1,4,N
5244,JIMMY P,1,7/11/2019,CW,3.52,1,4,N
5244,JIMMY P,1,7/29/2019,EI,3.5,2,4,N
5244,JIMMY P,1,7/29/2019,EI,3.1,1,4,N
5244,JIMMY P,1,8/12/2019,CW,3.7,1,4,N
5244,JIMMY P,1,8/12/2019,CW,3.58,1,4,N
5244,JIMMY P,1,9/12/2019,CW,4.18,1,4,N
5244,JIMMY P,1,9/20/2019,EI,3.4,1,4,N
5244,JIMMY P,1,10/10/2019,CW,4.56,1,4,N
5244,JIMMY P,1,6/17/2020,EI,4.3,1,4,N
5244,JIMMY P,1,6/17/2020,EI,4.5,2,4,N
5244,JIMMY P,1,7/2/2020,CW,4.72,1,4,N
5244,JIMMY P,1,7/6/2020,EI,3.95,1,4,N
5244,JIMMY P,1,7/22/2020,EI,4.48,1,4,N
5244,JIMMY P,1,7/31/2020,CW,5.08,1,4,N
5244,JIMMY P,1,8/24/2020,EI,4.52,1,4,N
5244,JIMMY P,1,8/24/2020,EI,4.4,2,4,N
5244,JIMMY P,1,9/4/2020,CW,5.74,1,4,N
5244,JIMMY P,1,9/9/2020,EI,5.2,1,4,N
5244,JIMMY P,1,9/9/2020,EI,5.1,2,4,N
5244,JIMMY P,1,9/24/2020,EI,5.1,1,4,N
5244,JIMMY P,1,10/1/2020,CW,5.42,1,4,N
5244,JIMMY P,2,6/15/2000,CW,4.3,1,4,N
5244,JIMMY P,2,7/11/2000,CW,4.7,1,4,N
5316,KEZAR P,1,5/14/1998,EI,2.5,1,4,N
5316,KEZAR P,1,5/14/1998,EI,2.23,2,5,N
5316,KEZAR P,1,5/14/1998,EI,4.32,1,4,N
5316,KEZAR P,1,5/25/1998,EI,4.55,1,4,N
5316,KEZAR P,1,5/25/1998,EI,4.45,2,5,N
5316,KEZAR P,1,6/11/1998,EI,4.8,1,4,N
5316,KEZAR P,1,6/11/1998,EI,4.75,2,5,N
5316,KEZAR P,1,7/8/1998,EI,3.95,1,4,N
5316,KEZAR P,1,7/8/1998,EI,3.88,2,5,N
5316,KEZAR P,1,7/14/1998,EI,3.9,2,5,N
5316,KEZAR P,1,7/14/1998,EI,3.9,1,4,N
5316,KEZAR P,1,7/22/1998,EI,4.05,1,4,N
5316,KEZAR P,1,7/22/1998,EI,3.9,2,5,N
5316,KEZAR P,1,7/30/1998,EI,3.7,2,5,N
5316,KEZAR P,1,7/30/1998,EI,3.8,1,4,N
5316,KEZAR P,1,8/3/1998,EI,3.45,2,5,N
5316,KEZAR P,1,8/3/1998,EI,3.55,1,4,N
5316,KEZAR P,1,8/13/1998,EI,3.5,1,4,N
5316,KEZAR P,1,8/13/1998,EI,3.4,2,5,N
5316,KEZAR P,1,8/23/1998,EI,3.55,1,4,N
5316,KEZAR P,1,8/23/1998,EI,3.4,2,5,N
5316,KEZAR P,1,8/26/1998,CW,4.4,2,5,N
5316,KEZAR P,1,8/26/1998,CW,4.32,1,4,N
5316,KEZAR P,1,8/9/2000,CW,4.4,1,4,N
5316,KEZAR P,1,8/25/2003,CW,5.29,1,4,N
5316,KEZAR P,1,8/29/2006,CW,3.04,1,4,N
5316,KEZAR P,1,8/7/2009,cw,2.18,1,4,N
5316,KEZAR P,1,8/11/2010,cw,4.62,1,4,N
5316,KEZAR P,1,8/22/2011,cw,4.49,1,4,N
5316,KEZAR P,1,8/24/2012,cw,3.51,1,4,N
5316,KEZAR P,1,8/29/2013,cw,4.07,1,4,N
5316,KEZAR P,1,8/19/2014,CW,3.74,1,4,N
5316,KEZAR P,1,8/14/2015,CW,4.9,1,4,N
5316,KEZAR P,1,8/14/2015,CW,4.78,1,4,N
5316,KEZAR P,1,8/25/2016,CW,5.24,1,4,N
5316,KEZAR P,1,8/29/2017,CW,4.02,1,4,N
5316,KEZAR P,1,8/29/2017,CW,4,1,4,N
5316,KEZAR P,1,8/31/2018,CW,5.62,1,4,N
5316,KEZAR P,1,8/31/2018,CW,5.56,1,4,N
5316,KEZAR P,1,8/22/2019,CW,4.09,1,4,N
5316,KEZAR P,1,9/2/2020,CW,2.86,1,4,N
5316,KEZAR P,2,9/12/1998,EI,2.9,2,5,N
5316,KEZAR P,2,9/12/1998,EI,2.9,1,4,N
5246,LOON P,1,8/26/1998,CW,4.3,1,4,N
5246,LOON P,1,8/26/1998,CW,4.4,2,5,N
5246,LOON P,1,8/5/1999,CW,4.45,1,4,N
5246,LOON P,1,8/5/1999,CW,4.58,1,5,N
5246,LOON P,1,8/8/2000,CW,4.4,1,4,N
5246,LOON P,1,8/29/2001,CW,4,1,4,N
5246,LOON P,1,8/21/2009,CW,3.61,1,4,N
5246,LOON P,1,8/27/2010,cw,4.28,1,4,N
5246,LOON P,1,8/22/2011,cw,4.96,1,4,N
5246,LOON P,1,8/28/2012,cw,4.76,1,4,N
5246,LOON P,1,8/19/2013,cw,4.62,1,4,N
5246,LOON P,1,8/21/2014,CW,4.04,1,4,N
5246,LOON P,1,8/7/2015,CW,5.3,1,4,N
5246,LOON P,1,8/22/2016,CW,5.43,1,4,N
5246,LOON P,1,8/18/2017,CW,4.57,1,4,N
5246,LOON P,1,8/28/2018,CW,4.46,1,4,N
5246,LOON P,1,8/28/2018,CW,4.62,1,4,N
5246,LOON P,1,8/22/2019,CW,4.38,1,4,N
5246,LOON P,1,8/22/2019,CW,4.22,1,4,N
5246,LOON P,1,9/9/2020,CW,4.59,1,4,N
5246,LOON P,1,9/9/2020,CW,4.6,1,4,N
5312,MARANACOOK L,1,5/8/1998,CW,5.6,2,5,N
5312,MARANACOOK L,1,5/8/1998,CW,5.5,1,4,N
5312,MARANACOOK L,1,6/9/1998,CW,5.79,2,5,N
5312,MARANACOOK L,1,6/9/1998,CW,5.74,1,4,N
5312,MARANACOOK L,1,7/9/1998,CW,4.84,2,5,N
5312,MARANACOOK L,1,7/9/1998,CW,4.6,1,4,N
5312,MARANACOOK L,1,8/6/1998,CW,5,1,4,N
5312,MARANACOOK L,1,8/6/1998,CW,5.1,2,5,N
5312,MARANACOOK L,1,9/11/1998,CW,6.1,1,4,N
5312,MARANACOOK L,1,9/11/1998,CW,5.8,2,5,N
5312,MARANACOOK L,1,10/16/1998,CW,6.15,1,4,N
5312,MARANACOOK L,1,10/16/1998,CW,6.48,2,5,N
5312,MARANACOOK L,1,5/27/1999,CW,5.1,1,4,N
5312,MARANACOOK L,1,5/27/1999,CW,5.2,1,5,N
5312,MARANACOOK L,1,6/23/1999,CW,6.8,1,5,N
5312,MARANACOOK L,1,6/23/1999,CW,6.7,1,4,N
5312,MARANACOOK L,1,7/28/1999,CW,8.3,1,4,N
5312,MARANACOOK L,1,7/28/1999,CW,8.5,1,5,N
5312,MARANACOOK L,1,8/25/1999,CW,8.85,1,5,N
5312,MARANACOOK L,1,8/25/1999,CW,8.8,1,4,N
5312,MARANACOOK L,1,9/27/1999,CW,6.8,1,5,N
5312,MARANACOOK L,1,9/27/1999,CW,6.7,1,4,N
5312,MARANACOOK L,1,10/26/1999,CW,6.7,1,5,N
5312,MARANACOOK L,1,10/26/1999,CW,6.6,1,4,N
5312,MARANACOOK L,1,5/3/2000,CW,7.15,1,5,N
5312,MARANACOOK L,1,5/3/2000,CW,7.05,1,4,N
5312,MARANACOOK L,1,6/9/2000,CW,4.7,1,4,N
5312,MARANACOOK L,1,7/18/2000,CW,4.5,1,4,N
5312,MARANACOOK L,1,8/28/2000,CW,7.2,1,4,N
5312,MARANACOOK L,1,9/19/2000,CW,6,1,4,N
5312,MARANACOOK L,1,10/24/2000,CW,6.2,1,4,N
5312,MARANACOOK L,1,5/22/2001,CW,5.6,1,4,N
5312,MARANACOOK L,1,6/19/2001,CW,6.3,1,4,N
5312,MARANACOOK L,1,7/23/2001,CW,6.2,1,4,N
5312,MARANACOOK L,1,7/23/2001,CW,8.4,1,4,N
5312,MARANACOOK L,1,8/28/2001,CW,8.2,1,4,N
5312,MARANACOOK L,1,9/26/2001,CW,7.95,1,4,N
5312,MARANACOOK L,1,10/24/2001,CW,7,1,4,N
5312,MARANACOOK L,1,5/30/2002,CW,6.9,1,4,N
5312,MARANACOOK L,1,6/26/2002,CW,6.45,1,4,N
5312,MARANACOOK L,1,7/31/2002,Cw,7.55,1,4,N
5312,MARANACOOK L,1,8/21/2002,CW,7.75,1,4,N
5312,MARANACOOK L,1,9/26/2002,CW,7.9,1,4,N
5312,MARANACOOK L,1,10/30/2002,CW,6.74,1,4,N
5312,MARANACOOK L,1,5/16/2003,CW,6.16,2,4,N
5312,MARANACOOK L,1,5/16/2003,CW,6.05,1,4,N
5312,MARANACOOK L,1,6/9/2003,CW,6.7,1,4,N
5312,MARANACOOK L,1,7/7/2003,CW,7.45,1,4,N
5312,MARANACOOK L,1,7/7/2003,CW,7.35,1,4,N
5312,MARANACOOK L,1,8/7/2003,CW,7,1,4,N
5312,MARANACOOK L,1,8/7/2003,CW,7.07,1,4,N
5312,MARANACOOK L,1,9/10/2003,CW,8.08,1,4,N
5312,MARANACOOK L,1,9/10/2003,CW,8.41,1,4,N
5312,MARANACOOK L,1,10/14/2003,CW,8.41,1,4,N
5312,MARANACOOK L,1,10/14/2003,CW,8.75,1,4,N
5312,MARANACOOK L,1,6/3/2004,cw,5.55,1,4,N
5312,MARANACOOK L,1,6/28/2004,CW,8.94,1,4,N
5312,MARANACOOK L,1,7/12/2004,CW,7.4,1,4,N
5312,MARANACOOK L,1,7/12/2004,CW,7.32,1,4,N
5312,MARANACOOK L,1,7/29/2004,CW,7.05,1,4,N
5312,MARANACOOK L,1,8/19/2004,CW,6.8,1,4,N
5312,MARANACOOK L,1,9/24/2004,CW,7.97,1,4,N
5312,MARANACOOK L,1,11/4/2004,CW,7.4,1,4,N
5312,MARANACOOK L,1,6/3/2005,CW,5.15,1,4,N
5312,MARANACOOK L,1,7/1/2005,CW,5.37,1,4,N
5312,MARANACOOK L,1,7/27/2005,CW,5.7,1,4,N
5312,MARANACOOK L,1,8/23/2005,CW,7.18,1,4,N
5312,MARANACOOK L,1,9/30/2005,CW,6.9,1,4,N
5312,MARANACOOK L,1,10/28/2005,CW,5.75,1,4,N
5312,MARANACOOK L,1,5/31/2006,CW,5.2,1,4,N
5312,MARANACOOK L,1,6/21/2006,CW,5.86,1,4,N
5312,MARANACOOK L,1,7/17/2006,CW,6.98,1,4,N
5312,MARANACOOK L,1,8/16/2006,CW,5.82,1,4,N
5312,MARANACOOK L,1,9/20/2006,CW,6.93,1,4,N
5312,MARANACOOK L,1,10/31/2006,CW,5.68,1,4,N
5312,MARANACOOK L,1,5/29/2007,CW,6.5,1,4,N
5312,MARANACOOK L,1,6/19/2007,CW,5.75,1,4,N
5312,MARANACOOK L,1,7/17/2007,CW,7.39,1,4,N
5312,MARANACOOK L,1,8/16/2007,CW,7.12,1,4,N
5312,MARANACOOK L,1,9/24/2007,CW,7.57,1,4,N
5312,MARANACOOK L,1,10/19/2007,CW,6.26,1,4,N
5312,MARANACOOK L,1,5/28/2008,CW,7.68,1,4,N
5312,MARANACOOK L,1,6/18/2008,CW,4.76,1,4,N
5312,MARANACOOK L,1,7/17/2008,CW,7.02,1,4,N
5312,MARANACOOK L,1,8/14/2008,CW,6.09,1,4,N
5312,MARANACOOK L,1,9/19/2008,CW,6.81,1,4,N
5312,MARANACOOK L,1,10/15/2008,CW,5.11,1,4,N
5312,MARANACOOK L,1,5/27/2009,CW,5.31,1,4,N
5312,MARANACOOK L,1,6/24/2009,CW,5.73,1,4,N
5312,MARANACOOK L,1,7/17/2009,CW,5.24,1,4,N
5312,MARANACOOK L,1,8/13/2009,CW,5.33,1,4,N
5312,MARANACOOK L,1,9/28/2009,CW,5.81,1,4,N
5312,MARANACOOK L,1,9/28/2009,CW,5.76,1,4,N
5312,MARANACOOK L,1,10/20/2009,CW,5.08,1,4,N
5312,MARANACOOK L,1,5/24/2010,cw,7.66,1,4,N
5312,MARANACOOK L,1,6/30/2010,cw,6.8,1,4,N
5312,MARANACOOK L,1,7/20/2010,cw,6.26,1,4,N
5312,MARANACOOK L,1,8/12/2010,cw,5.2,1,4,N
5312,MARANACOOK L,1,9/13/2010,cw,6.05,1,4,N
5312,MARANACOOK L,1,10/20/2010,cw,5.78,1,4,N
5312,MARANACOOK L,1,5/26/2011,cw,5.8,1,4,N
5312,MARANACOOK L,1,6/20/2011,cw,5.55,1,4,N
5312,MARANACOOK L,1,7/8/2011,cw,5.61,1,4,N
5312,MARANACOOK L,1,7/19/2011,cw,5.96,1,4,N
5312,MARANACOOK L,1,8/18/2011,cw,6.71,1,4,N
5312,MARANACOOK L,1,9/27/2011,cw,6.98,1,4,N
5312,MARANACOOK L,1,5/30/2012,cw,6.41,1,4,N
5312,MARANACOOK L,1,5/30/2012,cw,6.52,1,4,N
5312,MARANACOOK L,1,6/21/2012,cw,6.72,1,4,N
5312,MARANACOOK L,1,6/21/2012,cw,6.37,1,4,N
5312,MARANACOOK L,1,7/9/2012,cw,7.36,1,4,N
5312,MARANACOOK L,1,7/9/2012,cw,7.3,1,4,N
5312,MARANACOOK L,1,7/24/2012,cw,6.33,1,4,N
5312,MARANACOOK L,1,7/24/2012,cw,6.48,1,4,N
5312,MARANACOOK L,1,7/26/2012,cw,6.5,1,4,N
5312,MARANACOOK L,1,8/23/2012,cw,7.29,1,4,N
5312,MARANACOOK L,1,8/27/2012,cw,7.7,1,4,N
5312,MARANACOOK L,1,9/12/2012,cw,7.03,1,4,N
5312,MARANACOOK L,1,10/17/2012,cw,5.97,1,4,N
5312,MARANACOOK L,1,5/15/2013,EI,6.83,1,4,N
5312,MARANACOOK L,1,5/31/2013,EI,6.79,1,4,N
5312,MARANACOOK L,1,5/31/2013,EI,6.82,2,4,N
5312,MARANACOOK L,1,6/5/2013,cw,7.12,1,4,N
5312,MARANACOOK L,1,6/13/2013,EI,5.35,1,4,N
5312,MARANACOOK L,1,6/25/2013,cw,6.92,1,4,N
5312,MARANACOOK L,1,6/27/2013,EI,6.05,1,4,N
5312,MARANACOOK L,1,7/10/2013,EI,5.67,1,4,N
5312,MARANACOOK L,1,7/25/2013,EI,5.73,1,4,N
5312,MARANACOOK L,1,7/30/2013,cw,5.41,1,4,N
5312,MARANACOOK L,1,8/7/2013,EI,5.42,1,4,N
5312,MARANACOOK L,1,8/16/2013,cw,5.33,1,4,N
5312,MARANACOOK L,1,8/21/2013,EI,5.9,1,4,N
5312,MARANACOOK L,1,8/27/2013,cw,5.59,1,4,N
5312,MARANACOOK L,1,9/4/2013,EI,5.42,1,4,N
5312,MARANACOOK L,1,9/18/2013,EI,5.23,1,4,N
5312,MARANACOOK L,1,9/20/2013,cw,5.37,1,4,N
5312,MARANACOOK L,1,10/1/2013,EI,6.82,1,4,N
5312,MARANACOOK L,1,10/16/2013,EI,6.39,1,4,N
5312,MARANACOOK L,1,10/28/2013,cw,6.21,1,4,N
5312,MARANACOOK L,1,5/16/2014,EI,4.19,1,4,N
5312,MARANACOOK L,1,5/28/2014,CW,5.64,1,4,N
5312,MARANACOOK L,1,6/6/2014,EI,6.85,1,4,N
5312,MARANACOOK L,1,6/9/2014,CW,6.58,1,4,N
5312,MARANACOOK L,1,6/9/2014,CW,6.59,1,4,N
5312,MARANACOOK L,1,6/27/2014,EI,6.55,1,4,N
5312,MARANACOOK L,1,6/27/2014,EI,6.6,2,4,N
5312,MARANACOOK L,1,7/1/2014,CW,6.78,1,4,N
5312,MARANACOOK L,1,7/8/2014,EI,6.35,1,4,N
5312,MARANACOOK L,1,7/8/2014,EI,6.55,1,4,N
5312,MARANACOOK L,1,7/25/2014,CW,6.54,1,4,N
5312,MARANACOOK L,1,7/31/2014,EI,6.21,1,4,N
5312,MARANACOOK L,1,7/31/2014,EI,6.36,1,4,N
5312,MARANACOOK L,1,8/4/2014,CW,7.12,1,4,N
5312,MARANACOOK L,1,8/16/2014,EI,5.9,1,4,N
5312,MARANACOOK L,1,8/16/2014,EI,5.71,1,4,N
5312,MARANACOOK L,1,8/22/2014,CW,7.08,1,4,N
5312,MARANACOOK L,1,8/22/2014,CW,7.21,1,4,N
5312,MARANACOOK L,1,9/1/2014,EI,7.08,1,4,N
5312,MARANACOOK L,1,9/1/2014,EI,6.5,1,4,N
5312,MARANACOOK L,1,9/5/2014,CW,7.46,1,4,N
5312,MARANACOOK L,1,9/17/2014,EI,7.35,1,4,N
5312,MARANACOOK L,1,9/17/2014,EI,7.55,1,4,N
5312,MARANACOOK L,1,10/9/2014,EI,7.32,1,4,N
5312,MARANACOOK L,1,10/9/2014,EI,7.04,2,4,N
5312,MARANACOOK L,1,10/14/2014,CW,7.51,1,4,N
5312,MARANACOOK L,1,10/14/2014,CW,7.45,1,4,N
5312,MARANACOOK L,1,5/25/2015,EI,6.75,1,4,N
5312,MARANACOOK L,1,5/25/2015,EI,6.72,1,4,N
5312,MARANACOOK L,1,6/4/2015,CW,6.34,1,4,N
5312,MARANACOOK L,1,6/4/2015,CW,6.56,1,4,N
5312,MARANACOOK L,1,6/10/2015,EI,5.82,1,4,N
5312,MARANACOOK L,1,6/10/2015,EI,5.95,1,4,N
5312,MARANACOOK L,1,6/17/2015,CW,6.68,1,4,N
5312,MARANACOOK L,1,6/30/2015,EI,6.85,1,4,N
5312,MARANACOOK L,1,7/10/2015,CW,7.74,1,4,N
5312,MARANACOOK L,1,7/10/2015,EI,7.78,1,4,N
5312,MARANACOOK L,1,7/10/2015,EI,8.05,1,4,N
5312,MARANACOOK L,1,7/10/2015,CW,7.72,1,4,N
5312,MARANACOOK L,1,7/30/2015,EI,6.6,1,4,N
5312,MARANACOOK L,1,7/30/2015,EI,5.53,1,4,N
5312,MARANACOOK L,1,8/4/2015,CW,6.93,1,4,N
5312,MARANACOOK L,1,8/19/2015,EI,7.52,1,4,N
5312,MARANACOOK L,1,9/1/2015,CW,6.79,1,4,N
5312,MARANACOOK L,1,9/8/2015,EI,6.86,1,4,N
5312,MARANACOOK L,1,10/7/2015,CW,6.61,1,4,N
5312,MARANACOOK L,1,5/6/2016,EI,5.8,1,4,N
5312,MARANACOOK L,1,5/6/2016,EI,6.1,1,4,N
5312,MARANACOOK L,1,5/20/2016,EI,6.9,1,4,N
5312,MARANACOOK L,1,5/20/2016,EI,6.72,1,4,N
5312,MARANACOOK L,1,5/23/2016,CW,8.45,1,4,N
5312,MARANACOOK L,1,5/23/2016,CW,8.32,1,4,N
5312,MARANACOOK L,1,6/1/2016,EI,7.04,1,4,N
5312,MARANACOOK L,1,6/1/2016,EI,7.12,1,4,N
5312,MARANACOOK L,1,6/6/2016,CW,6.45,1,4,N
5312,MARANACOOK L,1,6/11/2016,EI,6.48,1,4,N
5312,MARANACOOK L,1,6/11/2016,EI,6.22,1,4,N
5312,MARANACOOK L,1,6/17/2016,CW,6.82,1,4,N
5312,MARANACOOK L,1,6/27/2016,EI,7.1,1,4,N
5312,MARANACOOK L,1,6/27/2016,EI,7.25,1,4,N
5312,MARANACOOK L,1,7/8/2016,CW,8.49,1,4,N
5312,MARANACOOK L,1,7/13/2016,EI,9.32,1,4,N
5312,MARANACOOK L,1,7/13/2016,EI,9.37,1,4,N
5312,MARANACOOK L,1,7/22/2016,CW,8.45,1,4,N
5312,MARANACOOK L,1,7/26/2016,EI,7.82,1,4,N
5312,MARANACOOK L,1,7/26/2016,EI,7.62,1,4,N
5312,MARANACOOK L,1,8/5/2016,CW,7.62,1,4,N
5312,MARANACOOK L,1,8/12/2016,EI,7.54,1,4,N
5312,MARANACOOK L,1,8/12/2016,EI,7.15,1,4,N
5312,MARANACOOK L,1,8/18/2016,CW,7.89,1,4,N
5312,MARANACOOK L,1,8/21/2016,EI,7.74,1,4,N
5312,MARANACOOK L,1,8/21/2016,EI,8.1,1,4,N
5312,MARANACOOK L,1,9/10/2016,EI,6.95,1,4,N
5312,MARANACOOK L,1,9/10/2016,EI,7.18,1,4,N
5312,MARANACOOK L,1,9/13/2016,CW,7.09,1,4,N
5312,MARANACOOK L,1,9/13/2016,CW,7.18,1,4,N
5312,MARANACOOK L,1,10/6/2016,CW,7.02,1,4,N
5312,MARANACOOK L,1,10/6/2016,CW,6.88,1,4,N
5312,MARANACOOK L,1,10/17/2016,EI,6.4,1,4,N
5312,MARANACOOK L,1,10/17/2016,EI,6.37,1,4,N
5312,MARANACOOK L,1,5/23/2017,CW,5.78,1,4,N
5312,MARANACOOK L,1,5/23/2017,CW,6.02,1,4,N
5312,MARANACOOK L,1,6/8/2017,EI,7.1,1,4,N
5312,MARANACOOK L,1,6/8/2017,EI,6.95,1,4,N
5312,MARANACOOK L,1,6/12/2017,CW,6.57,1,4,N
5312,MARANACOOK L,1,6/12/2017,CW,6.61,1,4,N
5312,MARANACOOK L,1,6/21/2017,EI,7.05,1,4,N
5312,MARANACOOK L,1,6/21/2017,EI,7.01,1,4,N
5312,MARANACOOK L,1,6/30/2017,EI,6.2,1,4,N
5312,MARANACOOK L,1,6/30/2017,EI,6.1,1,4,N
5312,MARANACOOK L,1,7/14/2017,EI,5.97,1,4,N
5312,MARANACOOK L,1,7/14/2017,EI,6,1,4,N
5312,MARANACOOK L,1,7/20/2017,CW,6.45,1,4,N
5312,MARANACOOK L,1,7/20/2017,CW,6.56,1,4,N
5312,MARANACOOK L,1,7/28/2017,EI,6.68,1,4,N
5312,MARANACOOK L,1,7/28/2017,EI,6.56,1,4,N
5312,MARANACOOK L,1,8/14/2017,CW,7.27,1,4,N
5312,MARANACOOK L,1,8/14/2017,CW,7.12,1,4,N
5312,MARANACOOK L,1,8/23/2017,EI,7,1,4,N
5312,MARANACOOK L,1,8/23/2017,EI,7.05,1,4,N
5312,MARANACOOK L,1,9/5/2017,CW,6.58,1,4,N
5312,MARANACOOK L,1,9/5/2017,CW,6.81,1,4,N
5312,MARANACOOK L,1,9/6/2017,EI,7.61,1,4,N
5312,MARANACOOK L,1,9/6/2017,EI,7.44,1,4,N
5312,MARANACOOK L,1,9/24/2017,EI,6.7,1,4,N
5312,MARANACOOK L,1,9/24/2017,EI,7.11,1,4,N
5312,MARANACOOK L,1,10/3/2017,CW,7.52,1,4,N
5312,MARANACOOK L,1,10/3/2017,CW,7.72,1,4,N
5312,MARANACOOK L,1,10/14/2017,EI,7.24,1,4,N
5312,MARANACOOK L,1,10/14/2017,EI,7.26,1,4,N
5312,MARANACOOK L,1,10/18/2017,CW,7.28,1,4,N
5312,MARANACOOK L,1,10/18/2017,CW,7.42,1,4,N
5312,MARANACOOK L,1,11/21/2017,CW,6.94,1,4,N
5312,MARANACOOK L,1,11/21/2017,CW,7.18,1,4,N
5312,MARANACOOK L,1,6/11/2018,CW,7.58,1,4,N
5312,MARANACOOK L,1,6/11/2018,EI,7.9,1,4,N
5312,MARANACOOK L,1,6/11/2018,CW,7.68,1,4,N
5312,MARANACOOK L,1,6/11/2018,EI,7.75,1,4,N
5312,MARANACOOK L,1,6/18/2018,CW,6.88,1,4,N
5312,MARANACOOK L,1,6/18/2018,CW,6.86,1,4,N
5312,MARANACOOK L,1,6/27/2018,EI,7.65,1,4,N
5312,MARANACOOK L,1,6/27/2018,EI,7.5,1,4,N
5312,MARANACOOK L,1,7/5/2018,CW,7.25,1,4,N
5312,MARANACOOK L,1,7/5/2018,CW,7.31,1,4,N
5312,MARANACOOK L,1,7/8/2018,EI,7.1,1,4,N
5312,MARANACOOK L,1,7/8/2018,EI,7.05,1,4,N
5312,MARANACOOK L,1,7/16/2018,CW,7.28,1,4,N
5312,MARANACOOK L,1,7/16/2018,CW,7.38,1,4,N
5312,MARANACOOK L,1,7/29/2018,EI,6.5,1,4,N
5312,MARANACOOK L,1,7/29/2018,EI,6.3,1,4,N
5312,MARANACOOK L,1,8/13/2018,CW,6.95,1,4,N
5312,MARANACOOK L,1,8/13/2018,CW,6.9,1,4,N
5312,MARANACOOK L,1,8/16/2018,EI,7.1,1,4,N
5312,MARANACOOK L,1,8/16/2018,EI,7.05,1,4,N
5312,MARANACOOK L,1,9/7/2018,EI,7.43,1,4,N
5312,MARANACOOK L,1,9/7/2018,EI,7.9,1,4,N
5312,MARANACOOK L,1,9/14/2018,CW,8.18,1,4,N
5312,MARANACOOK L,1,9/14/2018,CW,8.36,1,4,N
5312,MARANACOOK L,1,9/29/2018,EI,7.15,1,4,N
5312,MARANACOOK L,1,9/29/2018,EI,7.4,1,4,N
5312,MARANACOOK L,1,10/12/2018,CW,7.46,1,4,N
5312,MARANACOOK L,1,10/12/2018,CW,7.48,1,4,N
5312,MARANACOOK L,1,6/18/2019,CW,5.64,1,4,N
5312,MARANACOOK L,1,6/18/2019,CW,5.69,1,4,N
5312,MARANACOOK L,1,6/28/2019,EI,6.4,1,4,N
5312,MARANACOOK L,1,6/28/2019,EI,6.5,1,4,N
5312,MARANACOOK L,1,7/10/2019,CW,7.1,1,4,N
5312,MARANACOOK L,1,7/10/2019,CW,6.98,1,4,N
5312,MARANACOOK L,1,7/26/2019,EI,6.3,1,4,N
5312,MARANACOOK L,1,7/26/2019,EI,6.6,1,4,N
5312,MARANACOOK L,1,8/7/2019,CW,6.33,1,4,N
5312,MARANACOOK L,1,8/7/2019,CW,6.36,1,4,N
5312,MARANACOOK L,1,8/25/2019,EI,5.6,1,4,N
5312,MARANACOOK L,1,8/25/2019,EI,5.8,1,4,N
5312,MARANACOOK L,1,9/3/2019,CW,6.54,1,4,N
5312,MARANACOOK L,1,9/3/2019,CW,6.58,1,4,N
5312,MARANACOOK L,1,9/5/2019,EI,6.75,1,4,N
5312,MARANACOOK L,1,10/2/2019,CW,6.94,1,4,N
5312,MARANACOOK L,1,5/27/2020,CW,7.52,1,4,N
5312,MARANACOOK L,1,6/22/2020,CW,7.72,1,4,N
5312,MARANACOOK L,1,7/21/2020,CW,7.9,1,4,N
5312,MARANACOOK L,1,7/21/2020,CW,7.85,1,4,N
5312,MARANACOOK L,1,8/5/2020,EI,7.1,1,4,N
5312,MARANACOOK L,1,8/5/2020,EI,6.8,1,4,N
5312,MARANACOOK L,1,8/21/2020,EI,6.81,1,4,N
5312,MARANACOOK L,1,8/21/2020,EI,7,1,4,N
5312,MARANACOOK L,1,8/21/2020,CW,7.02,1,4,N
5312,MARANACOOK L,1,9/12/2020,EI,8.15,1,4,N
5312,MARANACOOK L,1,9/12/2020,EI,8.1,1,4,N
5312,MARANACOOK L,1,9/21/2020,CW,8.04,1,4,N
5312,MARANACOOK L,1,10/22/2020,CW,8.12,1,4,N
5312,MARANACOOK L,2,5/8/1998,CW,4.8,1,4,N
5312,MARANACOOK L,2,5/8/1998,CW,4.9,2,5,N
5312,MARANACOOK L,2,6/9/1998,CW,5.61,2,5,N
5312,MARANACOOK L,2,6/9/1998,CW,5.65,1,4,N
5312,MARANACOOK L,2,7/9/1998,CW,6.1,1,4,N
5312,MARANACOOK L,2,7/9/1998,CW,3.92,1,4,N
5312,MARANACOOK L,2,7/9/1998,CW,3.85,2,5,N
5312,MARANACOOK L,2,7/10/1998,EI,4.03,1,4,N
5312,MARANACOOK L,2,7/19/1998,EI,3.75,1,4,N
5312,MARANACOOK L,2,8/2/1998,EI,4,1,4,N
5312,MARANACOOK L,2,8/6/1998,CW,4.3,2,5,N
5312,MARANACOOK L,2,8/6/1998,CW,4.2,1,4,N
5312,MARANACOOK L,2,8/12/1998,CW,4.34,2,5,N
