MIDAS,LAKE,BASIN,SAMPDATE,AGENCY,DEPTH,TEMP,OXYGEN,OXYMETH
5312,MARANACOOK L,1,10/14/2003,CW,25,7.2,4.9,M
5312,MARANACOOK L,1,10/14/2003,CW,26,7.2,4.8,M
5312,MARANACOOK L,1,10/14/2003,CW,27,7.1,4.6,M
5312,MARANACOOK L,1,10/14/2003,CW,28,7.1,4.2,M
5312,MARANACOOK L,1,10/14/2003,CW,29,7.1,4.2,M
5312,MARANACOOK L,1,10/14/2003,CW,30,7.1,3.9,M
5312,MARANACOOK L,1,10/14/2003,CW,31,7.1,3.7,M
5312,MARANACOOK L,1,10/14/2003,CW,32,7,3.6,M
5312,MARANACOOK L,1,10/14/2003,CW,33,7,3.5,M
5312,MARANACOOK L,1,10/14/2003,CW,34,7,3.5,M
5312,MARANACOOK L,1,10/14/2003,CW,35,7,3.4,M
5312,MARANACOOK L,1,6/3/2004,cw,0,14.9,10.2,M
5312,MARANACOOK L,1,6/3/2004,cw,1,14.9,10.1,M
5312,MARANACOOK L,1,6/3/2004,cw,2,14.8,10,M
5312,MARANACOOK L,1,6/3/2004,cw,3,14.8,10,M
5312,MARANACOOK L,1,6/3/2004,cw,4,14.7,10,M
5312,MARANACOOK L,1,6/3/2004,cw,5,14.7,9.9,M
5312,MARANACOOK L,1,6/3/2004,cw,6,14.7,10,M
5312,MARANACOOK L,1,6/3/2004,cw,7,14.7,10,M
5312,MARANACOOK L,1,6/3/2004,cw,8,14.4,9.6,M
5312,MARANACOOK L,1,6/3/2004,cw,9,13.1,8.8,M
5312,MARANACOOK L,1,6/3/2004,cw,10,11.4,9.1,M
5312,MARANACOOK L,1,6/3/2004,cw,11,10.7,9.3,M
5312,MARANACOOK L,1,6/3/2004,cw,12,9.8,9.5,M
5312,MARANACOOK L,1,6/3/2004,cw,13,9.1,9.8,M
5312,MARANACOOK L,1,6/3/2004,cw,14,8.8,9.8,M
5312,MARANACOOK L,1,6/3/2004,cw,15,8.1,10,M
5312,MARANACOOK L,1,6/3/2004,cw,16,7.8,10.3,M
5312,MARANACOOK L,1,6/3/2004,cw,17,7.4,10.4,M
5312,MARANACOOK L,1,6/3/2004,cw,18,7.3,10.4,M
5312,MARANACOOK L,1,6/3/2004,cw,19,7.2,10.4,M
5312,MARANACOOK L,1,6/3/2004,cw,20,7.1,10.4,M
5312,MARANACOOK L,1,6/3/2004,cw,21,7,10.5,M
5312,MARANACOOK L,1,6/3/2004,cw,22,6.9,10.6,M
5312,MARANACOOK L,1,6/3/2004,cw,23,6.8,10.6,M
5312,MARANACOOK L,1,6/3/2004,cw,24,6.8,10.6,M
5312,MARANACOOK L,1,6/3/2004,cw,25,6.8,10.6,M
5312,MARANACOOK L,1,6/3/2004,cw,26,6.8,10.6,M
5312,MARANACOOK L,1,6/3/2004,cw,27,6.8,10.5,M
5312,MARANACOOK L,1,6/3/2004,cw,28,6.7,10.5,M
5312,MARANACOOK L,1,6/3/2004,cw,29,6.7,10.4,M
5312,MARANACOOK L,1,6/3/2004,cw,30,6.6,10.2,M
5312,MARANACOOK L,1,6/3/2004,cw,31,6.6,10.2,M
5312,MARANACOOK L,1,6/3/2004,cw,32,6.6,10.2,M
5312,MARANACOOK L,1,6/3/2004,cw,33,6.6,10.1,M
5312,MARANACOOK L,1,6/3/2004,cw,34,6.5,10,M
5312,MARANACOOK L,1,6/28/2004,CW,0,20.6,8.7,M
5312,MARANACOOK L,1,6/28/2004,CW,1,20.6,8.6,M
5312,MARANACOOK L,1,6/28/2004,CW,2,20.5,8.6,M
5312,MARANACOOK L,1,6/28/2004,CW,3,20.3,8.6,M
5312,MARANACOOK L,1,6/28/2004,CW,4,20.2,8.6,M
5312,MARANACOOK L,1,6/28/2004,CW,5,19.5,8.8,M
5312,MARANACOOK L,1,6/28/2004,CW,6,17.3,9.2,M
5312,MARANACOOK L,1,6/28/2004,CW,7,15,8.1,M
5312,MARANACOOK L,1,6/28/2004,CW,8,14.1,7.6,M
5312,MARANACOOK L,1,6/28/2004,CW,9,12.8,7.2,M
5312,MARANACOOK L,1,6/28/2004,CW,10,11.8,7.4,M
5312,MARANACOOK L,1,6/28/2004,CW,11,10.8,7.6,M
5312,MARANACOOK L,1,6/28/2004,CW,12,10.3,8,M
5312,MARANACOOK L,1,6/28/2004,CW,13,9.3,8.4,M
5312,MARANACOOK L,1,6/28/2004,CW,14,8.7,8.8,M
5312,MARANACOOK L,1,6/28/2004,CW,15,8.1,9.2,M
5312,MARANACOOK L,1,6/28/2004,CW,16,7.7,9.2,M
5312,MARANACOOK L,1,6/28/2004,CW,17,7.6,9.2,M
5312,MARANACOOK L,1,6/28/2004,CW,18,7.3,9.6,M
5312,MARANACOOK L,1,6/28/2004,CW,19,7.2,9.6,M
5312,MARANACOOK L,1,6/28/2004,CW,20,7.1,9.8,M
5312,MARANACOOK L,1,6/28/2004,CW,21,7,9.6,M
5312,MARANACOOK L,1,6/28/2004,CW,22,7,9.6,M
5312,MARANACOOK L,1,6/28/2004,CW,23,6.9,9.4,M
5312,MARANACOOK L,1,6/28/2004,CW,24,6.9,9.5,M
5312,MARANACOOK L,1,6/28/2004,CW,25,6.9,9.4,M
5312,MARANACOOK L,1,6/28/2004,CW,26,6.9,9.4,M
5312,MARANACOOK L,1,6/28/2004,CW,27,6.9,9.2,M
5312,MARANACOOK L,1,6/28/2004,CW,28,6.9,9.2,M
5312,MARANACOOK L,1,6/28/2004,CW,29,6.9,9.2,M
5312,MARANACOOK L,1,6/28/2004,CW,30,6.8,9,M
5312,MARANACOOK L,1,6/28/2004,CW,31,6.8,8.8,M
5312,MARANACOOK L,1,6/28/2004,CW,32,6.8,8.8,M
5312,MARANACOOK L,1,6/28/2004,CW,33,6.8,8.6,M
5312,MARANACOOK L,1,6/28/2004,CW,34,6.8,8.6,M
5312,MARANACOOK L,1,6/28/2004,CW,35,6.8,8.4,M
5312,MARANACOOK L,1,7/29/2004,CW,0,22.7,8.3,M
5312,MARANACOOK L,1,7/29/2004,CW,1,22.6,8.3,M
5312,MARANACOOK L,1,7/29/2004,CW,2,22.6,8.3,M
5312,MARANACOOK L,1,7/29/2004,CW,3,22.5,8.3,M
5312,MARANACOOK L,1,7/29/2004,CW,4,22.5,8.3,M
5312,MARANACOOK L,1,7/29/2004,CW,5,22.5,8.2,M
5312,MARANACOOK L,1,7/29/2004,CW,6,22,8.1,M
5312,MARANACOOK L,1,7/29/2004,CW,7,17.8,6.8,M
5312,MARANACOOK L,1,7/29/2004,CW,8,15.2,5.6,M
5312,MARANACOOK L,1,7/29/2004,CW,9,13.3,4.9,M
5312,MARANACOOK L,1,7/29/2004,CW,10,12,5.2,M
5312,MARANACOOK L,1,7/29/2004,CW,11,11,5.6,M
5312,MARANACOOK L,1,7/29/2004,CW,12,10.2,5.8,M
5312,MARANACOOK L,1,7/29/2004,CW,13,9.7,6.2,M
5312,MARANACOOK L,1,7/29/2004,CW,14,8.9,6.9,M
5312,MARANACOOK L,1,7/29/2004,CW,15,8.3,7.3,M
5312,MARANACOOK L,1,7/29/2004,CW,16,7.7,7.7,M
5312,MARANACOOK L,1,7/29/2004,CW,17,7.5,8,M
5312,MARANACOOK L,1,7/29/2004,CW,18,7.3,8,M
5312,MARANACOOK L,1,7/29/2004,CW,19,7.2,7.9,M
5312,MARANACOOK L,1,7/29/2004,CW,20,7.1,8.3,M
5312,MARANACOOK L,1,7/29/2004,CW,21,7.1,8.1,M
5312,MARANACOOK L,1,7/29/2004,CW,22,7,8.2,M
5312,MARANACOOK L,1,7/29/2004,CW,23,7,8.1,M
5312,MARANACOOK L,1,7/29/2004,CW,24,7,8.1,M
5312,MARANACOOK L,1,7/29/2004,CW,25,6.9,8,M
5312,MARANACOOK L,1,7/29/2004,CW,26,6.9,8,M
5312,MARANACOOK L,1,7/29/2004,CW,27,6.9,7.9,M
5312,MARANACOOK L,1,7/29/2004,CW,28,6.9,7.8,M
5312,MARANACOOK L,1,7/29/2004,CW,29,6.8,7.6,M
5312,MARANACOOK L,1,7/29/2004,CW,30,6.8,7.6,M
5312,MARANACOOK L,1,7/29/2004,CW,31,6.8,7.5,M
5312,MARANACOOK L,1,7/29/2004,CW,32,6.8,7.2,M
5312,MARANACOOK L,1,7/29/2004,CW,33,6.8,7,M
5312,MARANACOOK L,1,7/29/2004,CW,34,6.7,6.9,M
5312,MARANACOOK L,1,7/29/2004,CW,35,6.7,6.5,M
5312,MARANACOOK L,1,8/19/2004,CW,0,23.1,8.1,M
5312,MARANACOOK L,1,8/19/2004,CW,1,23.1,8.1,M
5312,MARANACOOK L,1,8/19/2004,CW,2,23.1,8.1,M
5312,MARANACOOK L,1,8/19/2004,CW,3,23.1,8.1,M
5312,MARANACOOK L,1,8/19/2004,CW,4,23,8.1,M
5312,MARANACOOK L,1,8/19/2004,CW,5,22.9,8.1,M
5312,MARANACOOK L,1,8/19/2004,CW,6,22.8,8.1,M
5312,MARANACOOK L,1,8/19/2004,CW,7,21.6,6.8,M
5312,MARANACOOK L,1,8/19/2004,CW,8,15.8,4.7,M
5312,MARANACOOK L,1,8/19/2004,CW,9,13.9,3.9,M
5312,MARANACOOK L,1,8/19/2004,CW,10,12.3,4.2,M
5312,MARANACOOK L,1,8/19/2004,CW,11,11.6,4.3,M
5312,MARANACOOK L,1,8/19/2004,CW,12,10.8,4.6,M
5312,MARANACOOK L,1,8/19/2004,CW,13,9.9,5.3,M
5312,MARANACOOK L,1,8/19/2004,CW,14,9,6.1,M
5312,MARANACOOK L,1,8/19/2004,CW,15,8.6,6.5,M
5312,MARANACOOK L,1,8/19/2004,CW,16,8.1,7,M
5312,MARANACOOK L,1,8/19/2004,CW,17,7.6,7.2,M
5312,MARANACOOK L,1,8/19/2004,CW,18,7.4,7.2,M
5312,MARANACOOK L,1,8/19/2004,CW,19,7.3,7.2,M
5312,MARANACOOK L,1,8/19/2004,CW,20,7.2,7.5,M
5312,MARANACOOK L,1,8/19/2004,CW,21,7.1,7.4,M
5312,MARANACOOK L,1,8/19/2004,CW,22,7.1,7.5,M
5312,MARANACOOK L,1,8/19/2004,CW,23,7,7.5,M
5312,MARANACOOK L,1,8/19/2004,CW,24,7,7.4,M
5312,MARANACOOK L,1,8/19/2004,CW,25,7,7.2,M
5312,MARANACOOK L,1,8/19/2004,CW,26,6.9,7.4,M
5312,MARANACOOK L,1,8/19/2004,CW,27,6.9,7.2,M
5312,MARANACOOK L,1,8/19/2004,CW,28,6.9,7,M
5312,MARANACOOK L,1,8/19/2004,CW,29,6.9,6.9,M
5312,MARANACOOK L,1,8/19/2004,CW,30,6.8,6.8,M
5312,MARANACOOK L,1,8/19/2004,CW,31,6.8,6.7,M
5312,MARANACOOK L,1,8/19/2004,CW,32,6.8,6.2,M
5312,MARANACOOK L,1,8/19/2004,CW,33,6.8,6.1,M
5312,MARANACOOK L,1,8/19/2004,CW,34,6.8,6,M
5312,MARANACOOK L,1,8/19/2004,CW,35,6.8,5.7,M
5312,MARANACOOK L,1,9/24/2004,CW,0,19.1,8.4,M
5312,MARANACOOK L,1,9/24/2004,CW,1,19.1,8.4,M
5312,MARANACOOK L,1,9/24/2004,CW,2,19.1,8.4,M
5312,MARANACOOK L,1,9/24/2004,CW,3,19,8.4,M
5312,MARANACOOK L,1,9/24/2004,CW,4,19,8.5,M
5312,MARANACOOK L,1,9/24/2004,CW,5,19,8.5,M
5312,MARANACOOK L,1,9/24/2004,CW,6,19,8.5,M
5312,MARANACOOK L,1,9/24/2004,CW,7,19,8.5,M
5312,MARANACOOK L,1,9/24/2004,CW,8,19,8.5,M
5312,MARANACOOK L,1,9/24/2004,CW,9,18.2,7.4,M
5312,MARANACOOK L,1,9/24/2004,CW,10,13.9,2.2,M
5312,MARANACOOK L,1,9/24/2004,CW,11,12.4,2.1,M
5312,MARANACOOK L,1,9/24/2004,CW,12,11.2,2.6,M
5312,MARANACOOK L,1,9/24/2004,CW,13,10.1,3.5,M
5312,MARANACOOK L,1,9/24/2004,CW,14,9.1,4.5,M
5312,MARANACOOK L,1,9/24/2004,CW,15,8.1,5.8,M
5312,MARANACOOK L,1,9/24/2004,CW,16,7.7,5.9,M
5312,MARANACOOK L,1,9/24/2004,CW,17,7.5,5.7,M
5312,MARANACOOK L,1,9/24/2004,CW,18,7.4,6,M
5312,MARANACOOK L,1,9/24/2004,CW,19,7.3,6.1,M
5312,MARANACOOK L,1,9/24/2004,CW,20,7.2,5.7,M
5312,MARANACOOK L,1,9/24/2004,CW,21,7.2,6,M
5312,MARANACOOK L,1,9/24/2004,CW,22,7.1,5.8,M
5312,MARANACOOK L,1,9/24/2004,CW,23,7.1,5.9,M
5312,MARANACOOK L,1,9/24/2004,CW,24,7,6,M
5312,MARANACOOK L,1,9/24/2004,CW,25,7,6,M
5312,MARANACOOK L,1,9/24/2004,CW,26,7,6,M
5312,MARANACOOK L,1,9/24/2004,CW,27,6.9,5.8,M
5312,MARANACOOK L,1,9/24/2004,CW,28,6.9,5.7,M
5312,MARANACOOK L,1,9/24/2004,CW,29,6.9,5.3,M
5312,MARANACOOK L,1,9/24/2004,CW,30,6.9,5,M
5312,MARANACOOK L,1,9/24/2004,CW,31,6.8,4.9,M
5312,MARANACOOK L,1,9/24/2004,CW,32,6.8,4.6,M
5312,MARANACOOK L,1,9/24/2004,CW,33,6.8,4.3,M
5312,MARANACOOK L,1,9/24/2004,CW,34,6.8,4.2,M
5312,MARANACOOK L,1,9/24/2004,CW,35,6.8,3.9,M
5312,MARANACOOK L,1,11/4/2004,CW,0,10.7,9.7,M
5312,MARANACOOK L,1,11/4/2004,CW,1,10.6,9.7,M
5312,MARANACOOK L,1,11/4/2004,CW,2,10.6,9.7,M
5312,MARANACOOK L,1,11/4/2004,CW,3,10.5,9.7,M
5312,MARANACOOK L,1,11/4/2004,CW,4,10.5,9.7,M
5312,MARANACOOK L,1,11/4/2004,CW,5,10.5,9.7,M
5312,MARANACOOK L,1,11/4/2004,CW,6,10.5,9.7,M
5312,MARANACOOK L,1,11/4/2004,CW,7,10.5,9.7,M
5312,MARANACOOK L,1,11/4/2004,CW,8,10.5,9.8,M
5312,MARANACOOK L,1,11/4/2004,CW,9,10.5,9.7,M
5312,MARANACOOK L,1,11/4/2004,CW,10,10.5,9.7,M
5312,MARANACOOK L,1,11/4/2004,CW,11,10.5,9.7,M
5312,MARANACOOK L,1,11/4/2004,CW,12,10.5,9.8,M
5312,MARANACOOK L,1,11/4/2004,CW,13,10.4,9.8,M
5312,MARANACOOK L,1,11/4/2004,CW,14,10.3,9.9,M
5312,MARANACOOK L,1,11/4/2004,CW,15,10.2,9.7,M
5312,MARANACOOK L,1,11/4/2004,CW,16,10.2,9.6,M
5312,MARANACOOK L,1,11/4/2004,CW,17,10.1,9.5,M
5312,MARANACOOK L,1,11/4/2004,CW,18,7.9,4.4,M
5312,MARANACOOK L,1,11/4/2004,CW,19,7.6,4.6,M
5312,MARANACOOK L,1,11/4/2004,CW,20,7.4,4.5,M
5312,MARANACOOK L,1,11/4/2004,CW,21,7.2,4.5,M
5312,MARANACOOK L,1,11/4/2004,CW,22,7.2,4.5,M
5312,MARANACOOK L,1,11/4/2004,CW,23,7.1,4.4,M
5312,MARANACOOK L,1,11/4/2004,CW,24,7.1,4.4,M
5312,MARANACOOK L,1,11/4/2004,CW,25,7.1,4.3,M
5312,MARANACOOK L,1,11/4/2004,CW,26,7,4.3,M
5312,MARANACOOK L,1,11/4/2004,CW,27,7,4.2,M
5312,MARANACOOK L,1,11/4/2004,CW,28,7,4.2,M
5312,MARANACOOK L,1,11/4/2004,CW,29,7,3.9,M
5312,MARANACOOK L,1,11/4/2004,CW,30,6.9,3.6,M
5312,MARANACOOK L,1,11/4/2004,CW,31,6.9,3.5,M
5312,MARANACOOK L,1,11/4/2004,CW,32,6.9,3.3,M
5312,MARANACOOK L,1,11/4/2004,CW,33,6.9,2.7,M
5312,MARANACOOK L,1,11/4/2004,CW,34,6.9,2.6,M
5312,MARANACOOK L,1,11/4/2004,CW,35,6.9,1.2,M
5312,MARANACOOK L,1,6/3/2005,CW,0,16.4,10.8,M
5312,MARANACOOK L,1,6/3/2005,CW,1,16,10.8,M
5312,MARANACOOK L,1,6/3/2005,CW,2,15,10.9,M
5312,MARANACOOK L,1,6/3/2005,CW,3,14,11.2,M
5312,MARANACOOK L,1,6/3/2005,CW,4,11.8,11.6,M
5312,MARANACOOK L,1,6/3/2005,CW,5,11.2,11.6,M
5312,MARANACOOK L,1,6/3/2005,CW,6,10.7,11.2,M
5312,MARANACOOK L,1,6/3/2005,CW,7,10.5,11,M
5312,MARANACOOK L,1,6/3/2005,CW,8,10.4,11,M
5312,MARANACOOK L,1,6/3/2005,CW,9,10.4,11,M
5312,MARANACOOK L,1,6/3/2005,CW,10,10.4,11,M
5312,MARANACOOK L,1,6/3/2005,CW,11,10.3,11,M
5312,MARANACOOK L,1,6/3/2005,CW,12,10.3,11,M
5312,MARANACOOK L,1,6/3/2005,CW,13,10.3,11,M
5312,MARANACOOK L,1,6/3/2005,CW,14,10.2,11,M
5312,MARANACOOK L,1,6/3/2005,CW,15,10.2,11,M
5312,MARANACOOK L,1,6/3/2005,CW,16,10.2,11,M
5312,MARANACOOK L,1,6/3/2005,CW,17,10.2,11,M
5312,MARANACOOK L,1,6/3/2005,CW,18,10.2,10.9,M
5312,MARANACOOK L,1,6/3/2005,CW,19,10.2,10.8,M
5312,MARANACOOK L,1,6/3/2005,CW,20,10.1,10.8,M
5312,MARANACOOK L,1,6/3/2005,CW,21,10.1,10.8,M
5312,MARANACOOK L,1,6/3/2005,CW,22,10.1,10.8,M
5312,MARANACOOK L,1,6/3/2005,CW,23,9.9,10.8,M
5312,MARANACOOK L,1,6/3/2005,CW,24,9.8,10.8,M
5312,MARANACOOK L,1,6/3/2005,CW,25,9.6,10.7,M
5312,MARANACOOK L,1,6/3/2005,CW,26,9.6,10.7,M
5312,MARANACOOK L,1,6/3/2005,CW,27,9,10.4,M
5312,MARANACOOK L,1,6/3/2005,CW,28,8.7,10.6,M
5312,MARANACOOK L,1,6/3/2005,CW,29,8.4,10.3,M
5312,MARANACOOK L,1,6/3/2005,CW,30,8.3,10.3,M
5312,MARANACOOK L,1,6/3/2005,CW,31,8.2,10.2,M
5312,MARANACOOK L,1,6/3/2005,CW,32,8.2,10,M
5312,MARANACOOK L,1,6/3/2005,CW,33,8.1,9.9,M
5312,MARANACOOK L,1,6/3/2005,CW,34,8.1,9.8,M
5312,MARANACOOK L,1,6/3/2005,CW,35,8,9.6,M
5312,MARANACOOK L,1,7/1/2005,CW,0,23.8,8.2,M
5312,MARANACOOK L,1,7/1/2005,CW,1,23.8,8.2,M
5312,MARANACOOK L,1,7/1/2005,CW,2,24.8,8.2,M
5312,MARANACOOK L,1,7/1/2005,CW,3,24.8,8.2,M
5312,MARANACOOK L,1,7/1/2005,CW,4,18.7,9.9,M
5312,MARANACOOK L,1,7/1/2005,CW,5,14.7,10.5,M
5312,MARANACOOK L,1,7/1/2005,CW,6,12.6,10.2,M
5312,MARANACOOK L,1,7/1/2005,CW,7,11.7,9.8,M
5312,MARANACOOK L,1,7/1/2005,CW,8,11.3,9.6,M
5312,MARANACOOK L,1,7/1/2005,CW,9,11.1,9.6,M
5312,MARANACOOK L,1,7/1/2005,CW,10,10.8,9.1,M
5312,MARANACOOK L,1,7/1/2005,CW,11,10.8,9.4,M
5312,MARANACOOK L,1,7/1/2005,CW,12,10.8,9.5,M
5312,MARANACOOK L,1,7/1/2005,CW,13,10.3,9.7,M
5312,MARANACOOK L,1,7/1/2005,CW,14,10.3,9.7,M
5312,MARANACOOK L,1,7/1/2005,CW,15,10.2,9.6,M
5312,MARANACOOK L,1,7/1/2005,CW,16,10.2,9.6,M
5312,MARANACOOK L,1,7/1/2005,CW,17,10.1,9.6,M
5312,MARANACOOK L,1,7/1/2005,CW,18,10,9.6,M
5312,MARANACOOK L,1,7/1/2005,CW,19,10,9.5,M
5312,MARANACOOK L,1,7/1/2005,CW,20,9.8,9.4,M
5312,MARANACOOK L,1,7/1/2005,CW,21,9.8,9.4,M
5312,MARANACOOK L,1,7/1/2005,CW,22,9.7,9.3,M
5312,MARANACOOK L,1,7/1/2005,CW,23,9.7,9.3,M
5312,MARANACOOK L,1,7/1/2005,CW,24,9.4,9.1,M
5312,MARANACOOK L,1,7/1/2005,CW,25,9.3,9.1,M
5312,MARANACOOK L,1,7/1/2005,CW,26,9.2,9,M
5312,MARANACOOK L,1,7/1/2005,CW,27,9,8.9,M
5312,MARANACOOK L,1,7/1/2005,CW,28,9,8.9,M
5312,MARANACOOK L,1,7/1/2005,CW,29,8.8,8.5,M
5312,MARANACOOK L,1,7/1/2005,CW,30,8.8,8.4,M
5312,MARANACOOK L,1,7/1/2005,CW,31,8.8,8.4,M
5312,MARANACOOK L,1,7/1/2005,CW,32,8.7,8.3,M
5312,MARANACOOK L,1,7/1/2005,CW,33,8.6,8,M
5312,MARANACOOK L,1,7/27/2005,CW,0,26.2,8.2,M
5312,MARANACOOK L,1,7/27/2005,CW,1,26.1,8.21,M
5312,MARANACOOK L,1,7/27/2005,CW,2,25.7,8.2,M
5312,MARANACOOK L,1,7/27/2005,CW,3,25.7,8.2,M
5312,MARANACOOK L,1,7/27/2005,CW,4,24.3,8.8,M
5312,MARANACOOK L,1,7/27/2005,CW,5,18.1,11.5,M
5312,MARANACOOK L,1,7/27/2005,CW,6,14.5,11.1,M
5312,MARANACOOK L,1,7/27/2005,CW,7,12.6,8.2,M
5312,MARANACOOK L,1,7/27/2005,CW,8,11.9,8.3,M
5312,MARANACOOK L,1,7/27/2005,CW,9,11.4,8.2,M
5312,MARANACOOK L,1,7/27/2005,CW,10,11,8.2,M
5312,MARANACOOK L,1,7/27/2005,CW,11,11,8.2,M
5312,MARANACOOK L,1,7/27/2005,CW,12,10.8,8.6,M
5312,MARANACOOK L,1,7/27/2005,CW,13,10.5,8.7,M
5312,MARANACOOK L,1,7/27/2005,CW,14,10.3,8.8,M
5312,MARANACOOK L,1,7/27/2005,CW,15,10.2,8.8,M
5312,MARANACOOK L,1,7/27/2005,CW,16,10,8.9,M
5312,MARANACOOK L,1,7/27/2005,CW,17,10,8.8,M
5312,MARANACOOK L,1,7/27/2005,CW,18,9.8,8.8,M
5312,MARANACOOK L,1,7/27/2005,CW,19,9.8,8.9,M
5312,MARANACOOK L,1,7/27/2005,CW,20,9.7,8.8,M
5312,MARANACOOK L,1,7/27/2005,CW,21,9.6,8.6,M
5312,MARANACOOK L,1,7/27/2005,CW,22,9.3,8.6,M
5312,MARANACOOK L,1,7/27/2005,CW,23,9.3,8.5,M
5312,MARANACOOK L,1,7/27/2005,CW,24,9.3,8.5,M
5312,MARANACOOK L,1,7/27/2005,CW,25,9.2,8.3,M
5312,MARANACOOK L,1,7/27/2005,CW,26,9.1,8.1,M
5312,MARANACOOK L,1,7/27/2005,CW,27,9,7.9,M
5312,MARANACOOK L,1,7/27/2005,CW,28,9,7.6,M
5312,MARANACOOK L,1,7/27/2005,CW,29,8.8,7.3,M
5312,MARANACOOK L,1,7/27/2005,CW,30,8.8,7.2,M
5312,MARANACOOK L,1,7/27/2005,CW,31,8.8,7.1,M
5312,MARANACOOK L,1,7/27/2005,CW,32,8.8,7,M
5312,MARANACOOK L,1,7/27/2005,CW,33,8.8,7,M
5312,MARANACOOK L,1,7/27/2005,CW,34,8.8,7,M
5312,MARANACOOK L,1,8/23/2005,CW,0,23.4,8.4,M
5312,MARANACOOK L,1,8/23/2005,CW,1,23.3,8.5,M
5312,MARANACOOK L,1,8/23/2005,CW,2,23.1,8.5,M
5312,MARANACOOK L,1,8/23/2005,CW,3,23,8.5,M
5312,MARANACOOK L,1,8/23/2005,CW,4,23,8.5,M
5312,MARANACOOK L,1,8/23/2005,CW,5,23,8.5,M
5312,MARANACOOK L,1,8/23/2005,CW,6,19,10.6,M
5312,MARANACOOK L,1,8/23/2005,CW,7,13.9,6.4,M
5312,MARANACOOK L,1,8/23/2005,CW,8,12.2,6.3,M
5312,MARANACOOK L,1,8/23/2005,CW,9,11.8,6.4,M
5312,MARANACOOK L,1,8/23/2005,CW,10,11.2,6.6,M
5312,MARANACOOK L,1,8/23/2005,CW,11,11,7,M
5312,MARANACOOK L,1,8/23/2005,CW,12,10.7,7,M
5312,MARANACOOK L,1,8/23/2005,CW,13,10.5,7.2,M
5312,MARANACOOK L,1,8/23/2005,CW,14,10.2,7.6,M
5312,MARANACOOK L,1,8/23/2005,CW,15,10.1,7.7,M
5312,MARANACOOK L,1,8/23/2005,CW,16,10,7.4,M
5312,MARANACOOK L,1,8/23/2005,CW,17,9.9,7.5,M
5312,MARANACOOK L,1,8/23/2005,CW,18,9.9,7.5,M
5312,MARANACOOK L,1,8/23/2005,CW,19,9.7,7.5,M
5312,MARANACOOK L,1,8/23/2005,CW,20,9.5,7.5,M
5312,MARANACOOK L,1,8/23/2005,CW,21,9.4,7.4,M
5312,MARANACOOK L,1,8/23/2005,CW,22,9.2,7.4,M
5312,MARANACOOK L,1,8/23/2005,CW,23,9.2,7.2,M
5312,MARANACOOK L,1,8/23/2005,CW,24,9.2,7.1,M
5312,MARANACOOK L,1,8/23/2005,CW,25,9.2,7.2,M
5312,MARANACOOK L,1,8/23/2005,CW,26,9.1,7,M
5312,MARANACOOK L,1,8/23/2005,CW,27,9,6.7,M
5312,MARANACOOK L,1,8/23/2005,CW,28,9,6.5,M
5312,MARANACOOK L,1,8/23/2005,CW,29,8.9,6.4,M
5312,MARANACOOK L,1,8/23/2005,CW,30,8.9,6.3,M
5312,MARANACOOK L,1,8/23/2005,CW,31,8.9,6.2,M
5312,MARANACOOK L,1,9/30/2005,CW,0,17.9,8.6,M
5312,MARANACOOK L,1,9/30/2005,CW,1,17.9,8.6,M
5312,MARANACOOK L,1,9/30/2005,CW,2,17.9,8.6,M
5312,MARANACOOK L,1,9/30/2005,CW,3,17.9,8.6,M
5312,MARANACOOK L,1,9/30/2005,CW,4,17.9,8.6,M
5312,MARANACOOK L,1,9/30/2005,CW,5,17.9,8.4,M
5312,MARANACOOK L,1,9/30/2005,CW,6,17.9,8.5,M
5312,MARANACOOK L,1,9/30/2005,CW,7,17.8,8.4,M
5312,MARANACOOK L,1,9/30/2005,CW,8,17.8,8.4,M
5312,MARANACOOK L,1,9/30/2005,CW,9,14.1,4.5,M
5312,MARANACOOK L,1,9/30/2005,CW,10,12.3,4.2,M
5312,MARANACOOK L,1,9/30/2005,CW,11,12,4.4,M
5312,MARANACOOK L,1,9/30/2005,CW,12,11.5,4.7,M
5312,MARANACOOK L,1,9/30/2005,CW,13,11,5,M
5312,MARANACOOK L,1,9/30/2005,CW,14,10.2,5.6,M
5312,MARANACOOK L,1,9/30/2005,CW,15,10.1,6.2,M
5312,MARANACOOK L,1,9/30/2005,CW,16,10,6.4,M
5312,MARANACOOK L,1,9/30/2005,CW,17,10,6.2,M
5312,MARANACOOK L,1,9/30/2005,CW,18,9.8,6.1,M
5312,MARANACOOK L,1,9/30/2005,CW,19,9.6,6.1,M
5312,MARANACOOK L,1,9/30/2005,CW,20,9.6,6,M
5312,MARANACOOK L,1,9/30/2005,CW,21,9.2,5.8,M
5312,MARANACOOK L,1,9/30/2005,CW,22,9.2,5.8,M
5312,MARANACOOK L,1,9/30/2005,CW,23,9.2,5.8,M
5312,MARANACOOK L,1,9/30/2005,CW,24,9.2,5.5,M
5312,MARANACOOK L,1,9/30/2005,CW,25,9.1,5.2,M
5312,MARANACOOK L,1,9/30/2005,CW,26,9,5.1,M
5312,MARANACOOK L,1,9/30/2005,CW,27,9,5,M
5312,MARANACOOK L,1,9/30/2005,CW,28,9,5,M
5312,MARANACOOK L,1,9/30/2005,CW,29,9,1.4,M
