"LAKNAM","MIDAS","STATION","SAMPDATE","AGENCY","PROJECT","DEPTH","TYPE","PH","PHMETH","PHLAB","COLOR","AORT","COLRMETH","COLRLAB","CONDUCT","CONDMETH","CONDLAB","ALK","ALKMETH","ALKLAB"
"COBBOSSEECON",5236.00,2.00,2010-9-16 0:00:00,"CW",3.00,10.00,"C",,,,,,,,,,,20.50,"B",
"COBBOSSEECON",5236.00,2.00,2010-10-26 0:00:00,"CW",3.00,10.00,"C",,,,,,,,,,,20.50,"B",
"COBBOSSEECON",5236.00,2.00,2011-5-25 0:00:00,"CW",3.00,10.00,"C",,,,,,,,,,,19.00,"B","CWD"
"COBBOSSEECON",5236.00,2.00,2011-6-16 0:00:00,"CW",3.00,7.00,"C",,,,,,,,,,,20.00,"B","CWD"
"COBBOSSEECON",5236.00,2.00,2011-7-11 0:00:00,"CW",3.00,6.00,"C",,,,,,,,,,,19.00,"B","CWD"
"COBBOSSEECON",5236.00,2.00,2011-8-9 0:00:00,"CW",3.00,6.00,"C",,,,,,,,,,,20.00,"B","CWD"
"COBBOSSEECON",5236.00,2.00,2011-9-21 0:00:00,"CW",3.00,10.00,"C",,,,,,,,,,,19.50,"B","CWD"
"COBBOSSEECON",5236.00,2.00,2012-6-1 0:00:00,"CW",3.00,5.00,"C",,,,,,,,,,,20.50,"B","CWD"
"COBBOSSEECON",5236.00,2.00,2012-6-19 0:00:00,"CW",3.00,9.00,"C",,,,,,,,,,,20.00,"B","CWD"
"COBBOSSEECON",5236.00,2.00,2012-8-14 0:00:00,"CW",3.00,6.50,"C",,,,,,,,,,,21.50,"B","CWD"
"COBBOSSEECON",5236.00,2.00,2012-9-25 0:00:00,"CW",3.00,9.00,"C",,,,,,,,,,,21.00,"B","CWD"
"COBBOSSEECON",5236.00,2.00,2012-10-26 0:00:00,"CW",3.00,9.00,"C",,,,,,,,,,,21.00,"B","CWD"
"COBBOSSEECON",5236.00,2.00,2013-5-31 0:00:00,"CW",3.00,9.00,"C",,,,,,,,,,,22.00,"B","CWD"
"COBBOSSEECON",5236.00,2.00,2013-6-18 0:00:00,"CW",3.00,9.00,"C",,,,,,,,,,,21.00,"B","CWD"
"COBBOSSEECON",5236.00,2.00,2013-7-25 0:00:00,"CW",3.00,5.00,"C",,,,,,,,,,,22.50,"B","CWD"
"COBBOSSEECON",5236.00,2.00,2013-8-29 0:00:00,"CW",3.00,3.00,"C",,,,,,,,,,,23.00,"B","CWD"
"COBBOSSEECON",5236.00,2.00,2013-10-1 0:00:00,"CW",3.00,8.00,"C",,,,,,,,,,,22.50,"B","CWD"
"COBBOSSEECON",5236.00,2.00,2014-5-29 0:00:00,"CW",3.00,7.00,"C",,,,,,,,,,,19.00,"B","CWD"
"COBBOSSEECON",5236.00,2.00,2014-6-11 0:00:00,"CW",3.00,8.00,"C",,,,,,,,,,,20.00,"B","CWD"
"COBBOSSEECON",5236.00,2.00,2014-7-2 0:00:00,"CW",3.00,8.00,"C",,,,,,,,,,,20.00,"B","CWD"
"COBBOSSEECON",5236.00,2.00,2014-8-1 0:00:00,"CW",3.00,7.00,"C",,,,,,,,,,,21.00,"B","CWD"
"COBBOSSEECON",5236.00,2.00,2014-9-12 0:00:00,"CW",3.00,6.50,"C",,,,,,,,,,,21.00,"B","CWD"
"COBBOSSEECON",5236.00,2.00,2014-10-15 0:00:00,"CW",3.00,9.00,"C",,,,,,,,,,,20.50,"B","CWD"
"COBBOSSEECON",5236.00,2.00,2015-5-26 0:00:00,"CW",3.00,8.00,"C",,,,,,,,,,,20.00,"B","CWD"
"COBBOSSEECON",5236.00,2.00,2015-6-25 0:00:00,"CW",3.00,8.00,"C",,,,,,,,,,,20.50,"B","CWD"
"COBBOSSEECON",5236.00,2.00,2015-7-21 0:00:00,"CW",3.00,7.00,"C",,,,,,,,,,,20.50,"B","CWD"
"COBBOSSEECON",5236.00,2.00,2015-8-25 0:00:00,"CW",3.00,7.00,"C",,,,,,,,,,,21.00,"B","CWD"
"COBBOSSEECON",5236.00,2.00,2015-9-24 0:00:00,"CW",3.00,6.00,"C",,,,,,,,,,,21.00,"B","CWD"
"COBBOSSEECON",5236.00,2.00,2015-10-20 0:00:00,"CW",3.00,10.00,"C",,,,,,,,,,,22.00,"B","CWD"
"COBBOSSEECON",5236.00,2.00,2016-5-12 0:00:00,"CW",3.00,9.00,"C",,,,,,,,,,,19.50,"B","CWD"
"COBBOSSEECON",5236.00,2.00,2016-6-8 0:00:00,"CW",3.00,6.00,"C",,,,,,,,,,,19.00,"B","CWD"
"COBBOSSEECON",5236.00,2.00,2016-7-13 0:00:00,"CW",3.00,8.00,"C",,,,,,,,,,,23.00,"B","CWD"
"COBBOSSEECON",5236.00,2.00,2016-8-11 0:00:00,"CW",3.00,7.00,"C",,,,,,,,,,,23.00,"B","CWD"
"COBBOSSEECON",5236.00,2.00,2017-5-18 0:00:00,"CW",3.00,9.00,"C",,,,,,,,,,,20.00,"B","CWD"
"COBBOSSEECON",5236.00,2.00,2017-6-13 0:00:00,"CW",3.00,9.00,"C",,,,,,,,,,,20.00,"B","CWD"
"COBBOSSEECON",5236.00,2.00,2017-7-17 0:00:00,"CW",3.00,7.00,"C",,,,,,,,,,,22.00,"B","CWD"
"COBBOSSEECON",5236.00,2.00,2017-8-10 0:00:00,"CW",3.00,8.00,"C",,,,,,,,,,,21.00,"B","CWD"
"COBBOSSEECON",5236.00,2.00,2017-9-25 0:00:00,"CW",3.00,9.00,"C",,,,,,,,,,,20.50,"B","CWD"
"COBBOSSEECON",5236.00,2.00,2017-10-16 0:00:00,"CW",3.00,9.00,"C",,,,,,,,,,,22.00,"B","CWD"
"COBBOSSEECON",5236.00,2.00,2018-5-29 0:00:00,"CW",3.00,9.00,"C",,,,,,,,,,,20.50,"B","CWD"
"COBBOSSEECON",5236.00,2.00,2018-6-12 0:00:00,"CW",3.00,8.00,"C",,,,,,,,,,,21.50,"B","CWD"
"COBBOSSEECON",5236.00,2.00,2018-7-9 0:00:00,"CW",3.00,8.00,"C",,,,,,,,,,,20.00,"B","CWD"
"COBBOSSEECON",5236.00,2.00,2018-8-8 0:00:00,"CW",3.00,7.00,"C",8.02,"E","DEP",9.00,"T","S","DEP",96.00,"L","DEP",21.00,"B","CWD"
"COBBOSSEECON",5236.00,2.00,2018-8-15 0:00:00,"EI",2.00,7.00,"C",,,,9.00,"T","S","DEP",98.00,"L","DEP",,,
"COBBOSSEECON",5236.00,2.00,2018-9-5 0:00:00,"CW",3.00,7.00,"C",7.99,"E","DEP",6.00,"T","S","DEP",100.00,"L","DEP",21.00,"B","CWD"
"COBBOSSEECON",5236.00,2.00,2018-9-21 0:00:00,"CW",3.00,9.00,"C",,,,,,,,,,,21.50,"B","CWD"
"COBBOSSEECON",5236.00,2.00,2018-10-19 0:00:00,"CW",3.00,9.00,"C",,,,,,,,,,,22.50,"B","CWD"
"COBBOSSEECON",8065.00,1.00,1979-6-14 0:00:00,"CW",3.00,0.00,"G",7.00,"H","CWD",,,,,,,,,,
"COBBOSSEECON",8065.00,1.00,1979-7-30 0:00:00,"CW",3.00,0.00,"G",7.50,"H","CWD",,,,,,,,,,
"COBBOSSEECON",8065.00,1.00,1979-8-10 0:00:00,"CW",3.00,0.00,"G",7.80,"H","CWD",,,,,,,,,,
"COBBOSSEECON",8065.00,1.00,1979-9-26 0:00:00,"CW",3.00,0.00,"G",7.10,"H","CWD",,,,,,,,,,
"COBBOSSEECON",8065.00,1.00,1979-10-17 0:00:00,"CW",3.00,0.00,"G",6.70,"H","CWD",,,,,,,,,,
"COBBOSSEECON",8065.00,1.00,1979-10-31 0:00:00,"CW",3.00,0.00,"G",6.70,"H","CWD",,,,,,,,,,
"COBBOSSEECON",8065.00,1.00,1983-2-15 0:00:00,"EI",2.00,8.00,"C",6.80,"C","DEP",35.00,"A","C","DEP",80.00,"E","DEP",19.00,"M","DEP"
"COBBOSSEECON",8065.00,1.00,1985-8-21 0:00:00,"CW",3.00,4.00,"C",8.60,"C","CWD",,,,,62.00,"E","CWD",,,
"COBBOSSEECON",8065.00,1.00,1986-5-30 0:00:00,"CW",3.00,1.00,"G",7.10,"C","CWD",,,,,,,,,,
"COBBOSSEECON",8065.00,1.00,1986-5-30 0:00:00,"CW",3.00,8.00,"G",6.40,"C","CWD",,,,,,,,,,
"COBBOSSEECON",8065.00,1.00,1986-8-21 0:00:00,"CW",3.00,1.00,"G",7.30,"C","CWD",,,,,,,,,,
"COBBOSSEECON",8065.00,1.00,1986-8-21 0:00:00,"CW",3.00,7.00,"G",6.20,"C","CWD",,,,,,,,,,
"COBBOSSEECON",8065.00,1.00,1987-5-22 0:00:00,"CW",3.00,1.00,"G",7.00,"C","CWD",,,,,,,,15.50,"C","CWD"
"COBBOSSEECON",8065.00,1.00,1987-8-28 0:00:00,"CW",3.00,1.00,"G",7.60,"C","CWD",,,,,,,,19.50,"C","CWD"
"COBBOSSEECON",8065.00,1.00,1987-8-28 0:00:00,"CW",3.00,7.00,"G",7.20,"C","CWD",,,,,,,,21.50,"C","CWD"
"COBBOSSEECON",8065.00,1.00,1988-5-19 0:00:00,"CW",3.00,6.00,"C",6.80,"C","CWD",,,,,,,,13.00,"C","CWD"
"COBBOSSEECON",8065.00,1.00,1990-5-31 0:00:00,"CW",3.00,6.00,"C",7.00,"C","CWD",,,,,,,,,,
"COBBOSSEECON",8065.00,1.00,1990-9-6 0:00:00,"CW",3.00,7.00,"C",6.90,"C","CWD",,,,,,,,23.00,"C","CWD"
"COBBOSSEECON",8065.00,1.00,1991-5-30 0:00:00,"CW",3.00,7.00,"C",6.70,"C","CWD",,,,,,,,17.80,"C","CWD"
"COBBOSSEECON",8065.00,1.00,1991-6-25 0:00:00,"CW",3.00,4.00,"C",7.00,"C","CWD",,,,,,,,17.80,"C","CWD"
"COBBOSSEECON",8065.00,1.00,1991-7-18 0:00:00,"CW",3.00,3.50,"C",7.60,"C","CWD",,,,,,,,16.70,"C","CWD"
"COBBOSSEECON",8065.00,1.00,1991-8-27 0:00:00,"CW",3.00,4.00,"C",7.00,"C","CWD",,,,,,,,13.90,"C","CWD"
"COBBOSSEECON",8065.00,1.00,1991-9-17 0:00:00,"CW",3.00,4.00,"C",6.90,"C","CWD",,,,,,,,18.00,"C","CWD"
"COBBOSSEECON",8065.00,1.00,1992-5-19 0:00:00,"CW",3.00,0.10,"G",6.90,"H","CWD",,,,,,,,18.50,"C","CWD"
"COBBOSSEECON",8065.00,1.00,1992-6-23 0:00:00,"CW",3.00,4.00,"C",7.10,"H","CWD",,,,,,,,19.00,"C","CWD"
"COBBOSSEECON",8065.00,1.00,1992-7-21 0:00:00,"CW",3.00,4.00,"C",7.20,"H","CWD",,,,,,,,19.00,"C","CWD"
"COBBOSSEECON",8065.00,1.00,1992-8-26 0:00:00,"CW",3.00,4.00,"C",,,,,,,,,,,19.50,"C","CWD"
"COBBOSSEECON",8065.00,1.00,1992-9-22 0:00:00,"CW",3.00,4.00,"C",7.20,"H","CWD",,,,,,,,21.00,"C","CWD"
"COBBOSSEECON",8065.00,1.00,1993-5-25 0:00:00,"CW",3.00,4.00,"C",6.90,"C","CWD",,,,,,,,19.50,"C","CWD"
"COBBOSSEECON",8065.00,1.00,1993-6-29 0:00:00,"CW",3.00,3.00,"C",7.10,"C","CWD",,,,,,,,19.50,"C","CWD"
"COBBOSSEECON",8065.00,1.00,1993-7-28 0:00:00,"CW",3.00,3.00,"C",7.10,"C","CWD",,,,,,,,20.00,"C","CWD"
"COBBOSSEECON",8065.00,1.00,1993-8-24 0:00:00,"CW",3.00,4.00,"C",7.10,"C","CWD",,,,,,,,20.50,"C","CWD"
"COBBOSSEECON",8065.00,1.00,1993-9-23 0:00:00,"CW",3.00,5.00,"C",6.90,"C","CWD",,,,,,,,20.00,"C","CWD"
"COBBOSSEECON",8065.00,1.00,1994-5-31 0:00:00,"CW",3.00,8.00,"C",6.70,"C","CWD",31.00,"A","C","CWD",,,,18.00,"C","CWD"
"COBBOSSEECON",8065.00,1.00,1994-6-29 0:00:00,"CW",3.00,4.00,"C",7.10,"C","CWD",27.00,"A","C","CWD",,,,17.50,"C","CWD"
"COBBOSSEECON",8065.00,1.00,1994-7-26 0:00:00,"CW",3.00,3.00,"C",7.20,"C","CWD",22.00,"A","C","CWD",,,,20.50,"C","CWD"
"COBBOSSEECON",8065.00,1.00,1994-8-31 0:00:00,"CW",3.00,4.00,"C",7.10,"C","CWD",22.00,"A","C","CWD",,,,19.00,"C","CWD"
"COBBOSSEECON",8065.00,1.00,1994-9-30 0:00:00,"CW",3.00,5.00,"C",6.70,"C","CWD",21.00,"A","C","CWD",,,,20.00,"C","CWD"
"COBBOSSEECON",8065.00,1.00,1995-5-24 0:00:00,"CW",3.00,7.00,"C",6.80,"C","CWD",,,,,,,,18.00,"C","CWD"
"COBBOSSEECON",8065.00,1.00,1997-5-27 0:00:00,"CW",3.00,7.00,"C",6.60,"C","CWD",,,,,,,,19.00,"C","CWD"
"COBBOSSEECON",8065.00,1.00,1997-6-24 0:00:00,"CW",3.00,3.00,"C",6.80,"C","CWD",,,,,,,,20.00,"C","CWD"
"COBBOSSEECON",8065.00,1.00,1997-7-24 0:00:00,"CW",3.00,3.00,"C",6.80,"C","CWD",,,,,,,,18.50,"C","CWD"
"COBBOSSEECON",8065.00,1.00,1997-8-20 0:00:00,"CW",3.00,4.00,"C",7.00,"C","CWD",,,,,,,,21.00,"C","CWD"
"COBBOSSEECON",8065.00,1.00,1997-9-17 0:00:00,"CW",3.00,4.00,"C",6.90,"C","CWD",,,,,,,,21.00,"C","CWD"
"COBBOSSEECON",8065.00,1.00,2000-5-15 0:00:00,"CW",3.00,3.00,"C",6.90,"C","CWD",,,,,,,,14.00,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2000-6-13 0:00:00,"CW",3.00,5.00,"C",7.20,"C","CWD",,,,,,,,16.00,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2000-7-12 0:00:00,"CW",3.00,3.00,"C",6.90,"C","CWD",,,,,,,,17.00,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2000-8-11 0:00:00,"CW",3.00,3.00,"C",7.00,"C","CWD",,,,,,,,16.50,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2000-9-18 0:00:00,"CW",3.00,4.00,"C",7.00,"C","CWD",,,,,,,,17.00,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2000-10-13 0:00:00,"CW",3.00,7.00,"C",7.00,"C","CWD",,,,,,,,16.50,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2001-5-18 0:00:00,"CW",3.00,4.00,"C",7.00,"C","CWD",,,,,,,,16.00,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2001-6-18 0:00:00,"CW",3.00,4.00,"C",6.90,"C","CWD",,,,,,,,15.50,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2001-7-18 0:00:00,"CW",3.00,3.00,"C",7.10,"C","CWD",,,,,,,,16.50,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2001-8-20 0:00:00,"CW",3.00,4.00,"C",7.10,"C","CWD",30.00,"A","H","CWD",,,,17.00,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2001-9-11 0:00:00,"CW",3.00,5.00,"C",7.00,"C","CWD",30.00,"A","H","CWD",,,,18.00,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2001-10-18 0:00:00,"CW",3.00,7.00,"C",7.00,"C","CWD",,,,,,,,16.50,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2002-4-19 0:00:00,"CW",3.00,9.00,"C",6.90,"C","CWD",,,,,,,,14.80,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2002-5-17 0:00:00,"CW",3.00,9.00,"C",6.90,"C","CWD",,,,,,,,15.30,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2002-5-31 0:00:00,"CW",3.00,4.00,"C",7.10,"C","CWD",,,,,,,,14.90,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2002-6-14 0:00:00,"CW",3.00,5.00,"C",7.10,"C","CWD",,,,,,,,15.50,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2002-7-2 0:00:00,"EI",3.00,3.00,"C",7.00,"C",,,,,,,,,16.10,"B",
"COBBOSSEECON",8065.00,1.00,2002-7-18 0:00:00,"CW",3.00,3.00,"C",6.80,"C","CWD",,,,,,,,15.80,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2002-8-7 0:00:00,"CW",3.00,4.00,"C",6.90,"C","CWD",,,,,,,,17.20,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2002-8-23 0:00:00,"CW",3.00,4.00,"C",6.90,"C","CWD",,,,,,,,16.80,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2002-9-6 0:00:00,"CW",3.00,4.00,"C",6.90,"C","CWD",,,,,,,,17.50,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2002-10-21 0:00:00,"CW",3.00,9.00,"C",7.10,"C","CWD",,,,,,,,17.60,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2002-11-12 0:00:00,"CW",3.00,9.00,"C",7.10,"C","CWD",,,,,,,,17.50,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2003-6-23 0:00:00,"CW",3.00,4.00,"C",7.20,"C","CWD",23.00,"A","H","CWD",,,,20.00,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2003-7-25 0:00:00,"CW",3.00,4.00,"C",7.40,"C","CWD",27.00,"A","H","CWD",,,,21.80,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2003-8-27 0:00:00,"CW",3.00,4.00,"C",7.10,"C","CWD",20.00,"A","H","CWD",,,,22.50,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2003-9-30 0:00:00,"CW",3.00,4.00,"C",7.00,"C","CWD",17.00,"A","H","CWD",,,,19.00,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2003-10-30 0:00:00,"CW",3.00,8.00,"C",7.10,"C","CWD",22.00,"A","H","CWD",,,,16.80,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2004-6-7 0:00:00,"CW",3.00,5.00,"C",6.90,"C","CWD",25.00,"A","H","CWD",,,,16.00,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2004-6-25 0:00:00,"CW",3.00,4.00,"C",7.00,"C","CWD",12.00,"A","H","CWD",,,,16.00,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2004-7-30 0:00:00,"CW",3.00,4.00,"C",7.10,"C","CWD",13.00,"A","H","CWD",,,,17.50,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2004-8-20 0:00:00,"CW",3.00,4.00,"C",7.10,"C","CWD",12.00,"A","H","CWD",,,,17.50,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2004-10-1 0:00:00,"CW",3.00,5.00,"C",7.00,"C","CWD",17.00,"A","H","CWD",,,,15.00,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2005-8-2 0:00:00,"CW",3.00,4.00,"C",,,,,,,,,,,17.00,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2005-9-6 0:00:00,"CW",3.00,5.00,"C",,,,,,,,,,,17.50,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2006-6-7 0:00:00,"CW",3.00,6.00,"C",6.50,"C","CWD",,,,,,,,19.00,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2006-6-30 0:00:00,"CW",3.00,4.00,"C",6.60,"C","CWD",,,,,,,,20.00,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2006-7-31 0:00:00,"CW",3.00,3.00,"C",6.90,"C","CWD",,,,,,,,20.00,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2006-8-30 0:00:00,"CW",3.00,4.00,"C",,,,42.00,"T","S","SECRL",,,,,,
"COBBOSSEECON",8065.00,1.00,2006-8-30 0:00:00,"CW",3.00,4.00,"C",6.90,"C","CWD",,,,,,,,22.50,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2006-8-30 0:00:00,"CW",3.00,4.00,"C",7.43,"G","SECRL",28.00,"T","S","SECRL",74.00,"L","SECRL",22.80,"G","SECRL"
"COBBOSSEECON",8065.00,1.00,2006-10-6 0:00:00,"CW",3.00,7.00,"C",6.80,"C","CWD",,,,,,,,26.00,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2007-5-31 0:00:00,"CW",3.00,3.00,"C",7.10,"C","CWD",,,,,,,,18.50,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2007-6-28 0:00:00,"CW",3.00,3.00,"C",7.10,"C","CWD",,,,,,,,20.50,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2007-7-27 0:00:00,"CW",3.00,3.00,"C",,,,,,,,,,,20.50,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2007-8-28 0:00:00,"CW",3.00,5.00,"C",7.20,"C","CWD",,,,,,,,21.00,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2008-5-30 0:00:00,"CW",3.00,4.00,"C",6.80,"C","CWD",,,,,,,,18.00,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2008-6-26 0:00:00,"CW",3.00,4.00,"C",6.80,"C","CWD",,,,,,,,22.00,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2008-7-31 0:00:00,"CW",3.00,0.00,"G",6.80,"C","CWD",,,,,,,,19.00,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2008-8-22 0:00:00,"CW",3.00,3.00,"C",7.30,"C","CWD",,,,,,,,,,
"COBBOSSEECON",8065.00,1.00,2008-9-29 0:00:00,"CW",3.00,5.00,"C",6.80,"C","CWD",,,,,,,,21.00,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2008-10-22 0:00:00,"CW",3.00,7.00,"C",6.90,"C","CWD",,,,,,,,,,
"COBBOSSEECON",8065.00,1.00,2009-6-10 0:00:00,"CW",3.00,3.00,"C",,,,,,,,,,,21.00,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2009-7-13 0:00:00,"CW",3.00,3.00,"C",,,,,,,,,,,22.50,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2009-8-4 0:00:00,"CW",3.00,2.50,"C",,,,,,,,,,,24.50,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2009-9-14 0:00:00,"CW",3.00,3.00,"C",,,,,,,,,,,25.50,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2009-10-21 0:00:00,"CW",3.00,9.00,"C",,,,,,,,,,,25.50,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2010-5-25 0:00:00,"CW",3.00,4.00,"C",,,,,,,,,,,19.00,"B",
"COBBOSSEECON",8065.00,1.00,2010-6-22 0:00:00,"CW",3.00,3.50,"C",,,,,,,,,,,20.50,"B",
"COBBOSSEECON",8065.00,1.00,2010-7-23 0:00:00,"CW",3.00,4.00,"C",,,,,,,,,,,22.50,"B",
"COBBOSSEECON",8065.00,1.00,2010-8-11 0:00:00,"CW",3.00,4.00,"C",,,,,,,,,,,22.00,"B",
"COBBOSSEECON",8065.00,1.00,2010-9-10 0:00:00,"CW",3.00,3.50,"C",,,,,,,,,,,22.50,"B",
"COBBOSSEECON",8065.00,1.00,2010-10-29 0:00:00,"CW",3.00,8.00,"C",,,,,,,,,,,22.50,"B",
"COBBOSSEECON",8065.00,1.00,2011-6-3 0:00:00,"CW",3.00,3.00,"C",,,,,,,,,,,18.50,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2011-6-28 0:00:00,"CW",3.00,3.00,"C",,,,,,,,,,,19.00,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2011-7-28 0:00:00,"CW",3.00,3.50,"C",,,,,,,,,,,19.50,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2011-8-23 0:00:00,"CW",3.00,3.00,"C",,,,,,,,,,,22.50,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2011-10-12 0:00:00,"CW",3.00,5.00,"C",,,,,,,,,,,22.00,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2012-6-14 0:00:00,"CW",3.00,3.00,"C",,,,,,,,,,,18.00,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2012-7-19 0:00:00,"CW",3.00,3.00,"C",,,,,,,,,,,22.00,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2012-8-20 0:00:00,"CW",3.00,3.00,"C",,,,,,,,,,,22.00,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2012-9-20 0:00:00,"CW",3.00,4.00,"C",,,,,,,,,,,21.50,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2013-7-10 0:00:00,"CW",3.00,2.50,"C",,,,,,,,,,,22.50,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2013-9-18 0:00:00,"CW",3.00,4.50,"C",,,,,,,,,,,21.50,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2014-5-30 0:00:00,"CW",3.00,5.00,"C",,,,,,,,,,,20.00,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2014-6-23 0:00:00,"CW",3.00,4.00,"C",,,,,,,,,,,21.00,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2014-7-17 0:00:00,"CW",3.00,4.00,"C",,,,,,,,,,,21.00,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2014-8-14 0:00:00,"CW",3.00,3.50,"C",,,,,,,,,,,24.50,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2014-10-7 0:00:00,"CW",3.00,5.00,"C",,,,,,,,,,,25.00,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2015-6-3 0:00:00,"CW",3.00,5.00,"C",,,,,,,,,,,19.00,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2015-6-17 0:00:00,"CW",3.00,4.00,"C",,,,,,,,,,,21.50,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2015-7-23 0:00:00,"CW",3.00,4.00,"C",,,,,,,,,,,23.00,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2015-8-17 0:00:00,"CW",3.00,4.00,"C",,,,,,,,,,,19.50,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2015-9-25 0:00:00,"CW",3.00,4.00,"C",,,,,,,,,,,20.50,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2016-5-11 0:00:00,"CW",3.00,7.00,"C",,,,,,,,,,,18.50,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2016-6-7 0:00:00,"CW",3.00,4.00,"C",,,,,,,,,,,19.50,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2016-8-15 0:00:00,"CW",3.00,4.00,"C",,,,,,,,,,,25.00,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2017-5-30 0:00:00,"CW",3.00,4.00,"C",,,,,,,,,,,20.50,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2017-6-22 0:00:00,"CW",3.00,3.50,"C",,,,,,,,,,,19.50,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2017-8-11 0:00:00,"CW",3.00,4.00,"C",,,,,,,,,,,21.50,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2017-9-14 0:00:00,"CW",3.00,4.50,"C",,,,,,,,,,,20.00,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2017-10-12 0:00:00,"CW",3.00,5.00,"C",,,,,,,,,,,19.50,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2018-5-31 0:00:00,"CW",3.00,4.00,"C",,,,,,,,,,,19.00,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2018-6-29 0:00:00,"CW",3.00,3.50,"C",,,,,,,,,,,22.00,"B","CWD"
"COBBOSSEECON",8065.00,1.00,2018-7-19 0:00:00,"CW",3.00,3.50,"C",,,,,,,,,,,22.00,"B","CWD"
