"sampleid","midas","lake","station","date","agency","db","profile.max.depth","temp.min","temp.max","temp.mean","temp.sd","temp.se","thermo.depth","temp.epi","temp.hypo","meta.top","meta.bottom","do.min","do.max","do.mean","do.sd","do.se","do.max.depth","year","month"
"9961_2_1997-09-04_cw",9961,"annabessacook",2,1997-09-04,"cw","dep",5.9,20.8,21.2,21.0857142857143,0.157359158493888,0.0594761714133179,NA,NA,NA,NA,NA,2.1,7.8,6.68571428571429,2.1380899352994,0.808122035641769,0,1997,9
"9961_2_1997-10-07_cw",9961,"annabessacook",2,1997-10-07,"cw","dep",5,14.5,15,14.8333333333333,0.258198889747161,0.105409255338946,NA,NA,NA,NA,NA,9.7,11.4,10.9166666666667,0.711102430502573,0.290306351597374,1,1997,10
"9961_2_1998-05-20_cw",9961,"annabessacook",2,1998-05-20,"cw","dep",7,13.3,19.1,16.9875,1.90295822339851,0.672797332039894,6.5,17.5142857142857,13.3,5.61037378424866,7,8,10.3,9.9125,0.779079126735074,0.275446066797632,2,1998,5
"9961_2_1998-06-22_cw",9961,"annabessacook",2,1998-06-22,"cw","dep",5,18.2,22,20.85,1.69676162144245,0.692700031278571,3.59600759235172,21.925,18.7,2.67223459730216,5,6.6,7.5,7.23333333333333,0.320416395751945,0.130809445802324,4,1998,6
"9961_2_1998-07-22_cw",9961,"annabessacook",2,1998-07-22,"cw","dep",5,19.9,27,24.9333333333333,2.8556376987753,1.16580920870917,3.88207647272902,26.65,21.5,2.58874055535771,5,1.7,8,6.45,2.50179935246614,1.0213553087279,0,1998,7
"9961_2_1998-08-21_cw",9961,"annabessacook",2,1998-08-21,"cw","dep",6,22,23.7,23.2428571428571,0.621442254912293,0.234883094383591,5.5,23.45,22,4.86635139513065,6,3.5,8.3,7.24285714285714,1.73575837686504,0.656055000183145,0,1998,8
"9961_2_1998-09-11_cw",9961,"annabessacook",2,1998-09-11,"cw","dep",5,20.5,21.3,20.9,0.289827534923789,0.118321595661993,NA,NA,NA,NA,NA,7.8,8.4,8.16666666666667,0.2422120283278,0.098882646494609,1,1998,9
"9961_2_1998-10-26_cw",9961,"annabessacook",2,1998-10-26,"cw","dep",6,11,12,11.3,0.365148371670111,0.138013111868471,0.5,12,11.1833333333333,0.5,0.5,8.8,10.4,10.0714285714286,0.564843003893665,0.213490588299618,4,1998,10
"9961_2_1999-05-25_cw",9961,"annabessacook",2,1999-05-25,"cw","dep",6,18,18.2,18.0571428571429,0.0786795792469444,0.0297380857066591,NA,NA,NA,NA,NA,8.7,9.1,8.97142857142857,0.125356634105602,0.0473803541479344,0,1999,5
"9961_2_1999-06-15_cw",9961,"annabessacook",2,1999-06-15,"cw","dep",6,23,24.5,23.9285714285714,0.460848079502294,0.174184201506399,5.5,24.0833333333333,23,4.96045019830348,6,4,7.9,7.21428571428571,1.42176952120538,0.537378367822972,5,1999,6
"9961_2_1999-07-13_cw",9961,"annabessacook",2,1999-07-13,"cw","dep",6,21.2,24.2,23.6,1.11952370824978,0.423140188409963,5.5,24,21.2,3.84880616112703,6,0.5,8.2,6.71428571428571,2.82100961325821,1.0662414118291,2,1999,7
"9961_2_1999-08-16_cw",9961,"annabessacook",2,1999-08-16,"cw","dep",6,22.2,24.8,23.0714285714286,1.03716646962495,0.392012078114636,1.36514430533948,24.5,22.5,0,2.23383086175779,4.7,8.6,6.98571428571429,1.58685072961991,0.599773199765097,1,1999,8
"9961_2_1999-09-20_cw",9961,"annabessacook",2,1999-09-20,"cw","dep",7,19.1,19.9,19.725,0.286605752110555,0.101330435422222,NA,NA,NA,NA,NA,7.6,9.5,9.0375,0.732778469739857,0.259076312530277,0,1999,9
"9961_2_1999-10-21_cw",9961,"annabessacook",2,1999-10-21,"cw","dep",6,11.9,12,11.9857142857143,0.0377964473009226,0.0142857142857142,NA,NA,NA,NA,NA,9.8,10,9.92857142857143,0.0755928946018452,0.0285714285714285,0,1999,10
"9961_2_2000-05-31_cw",9961,"annabessacook",2,2000-05-31,"cw","dep",6,15.2,16.9,16.3571428571429,0.629436633975554,0.237904685653272,5.5,16.55,15.2,5.26220898343137,6,9.2,9.6,9.47142857142857,0.160356745147455,0.0606091526731326,1,2000,5
"9961_2_2000-06-27_cw",9961,"annabessacook",2,2000-06-27,"cw","dep",6,17.8,25.2,22.9142857142857,2.92542223244701,1.10570567241631,4.54839415261418,24.54,18.85,2.59041581954182,6,5.3,8.6,7.5,1.51107026088575,0.571130874835599,2,2000,6
"9961_2_2000-07-19_cw",9961,"annabessacook",2,2000-07-19,"cw","dep",6,21.2,22.4,22.0142857142857,0.414039335605413,0.15649215928719,5.5,22.15,21.2,5.12361306473166,6,4.6,7.9,7.22857142857143,1.20099165375158,0.453932177498696,0,2000,7
"9961_2_2000-08-22_cw",9961,"annabessacook",2,2000-08-22,"cw","dep",6,21.6,22.8,22.0285714285714,0.402965199962667,0.152306529444947,0.5,22.8,21.9,0,0.839840810791873,6.8,7.5,7.25714285714286,0.237045304088641,0.0895947034391752,0,2000,8
"9961_2_2000-09-25_cw",9961,"annabessacook",2,2000-09-25,"cw","dep",6,18.5,18.8,18.6857142857143,0.13451854182691,0.0508432297715778,NA,NA,NA,NA,NA,8.4,8.6,8.5,0.0577350269189624,0.0218217890235992,5,2000,9
"9961_2_2000-10-24_cw",9961,"annabessacook",2,2000-10-24,"cw","dep",5,11.6,12,11.75,0.197484176581315,0.0806225774829856,NA,NA,NA,NA,NA,9.7,10,9.83333333333333,0.136626010212795,0.0557773351022718,0,2000,10
"9961_2_2001-05-02_cw",9961,"annabessacook",2,2001-05-02,"cw","dep",6,6.8,10.9,8.48571428571429,1.43460630073036,0.542230214431266,0.5,10.9,8.08333333333333,0,0.831665656035641,12.3,12.6,12.5428571428571,0.113389341902768,0.0428571428571427,2,2001,5
"9961_2_2001-05-16_cw",9961,"annabessacook",2,2001-05-16,"cw","dep",6,12,12,12,0,0,NA,NA,NA,NA,NA,10.4,10.6,10.4571428571429,0.078679579246944,0.0297380857066589,0,2001,5
"9961_2_2001-06-01_cw",9961,"annabessacook",2,2001-06-01,"cw","dep",6,13.6,17.7,15.7714285714286,1.49411544145054,0.564722555442803,4.49197560216108,16.58,13.75,3.70461361452812,5.26660241432576,7.4,9.1,8.68571428571429,0.649175301000101,0.24536520053311,0,2001,6
"9961_2_2001-06-13_cw",9961,"annabessacook",2,2001-06-13,"cw","dep",6,15.2,21.9,18.6714285714286,2.37466789657999,0.897540100102785,0.5,21.9,18.1333333333333,0,1.28522634868856,8,9.7,9.1,0.571547606649408,0.216024689946929,4,2001,6
"9961_2_2001-06-25_cw",9961,"annabessacook",2,2001-06-25,"cw","dep",6,16.8,25.9,22.2857142857143,3.54044656855063,1.33816302149956,4.48874712111911,24.28,17.3,2.80426031201737,6,6.2,8.4,8,0.8,0.302371578407382,1,2001,6
"9961_2_2001-07-13_cw",9961,"annabessacook",2,2001-07-13,"cw","dep",6,19.8,24,22.3714285714286,1.59448454128002,0.602658509366262,5.5,22.8,19.8,4.79407377730403,6,5.9,8.5,8.05714285714286,0.953689577128643,0.36046077843382,2,2001,7
"9961_2_2001-07-25_cw",9961,"annabessacook",2,2001-07-25,"cw","dep",6,20.2,26.5,24.2571428571429,2.39642591015394,0.905763856236992,5.5,24.9333333333333,20.2,4.56089095610928,6,4,8.4,7.21428571428571,1.60875580437033,0.608052539799368,2,2001,7
"9961_2_2001-08-07_cw",9961,"annabessacook",2,2001-08-07,"cw","dep",6,21.9,26.4,25.2285714285714,1.65701969985703,0.626294577622371,5.5,25.7833333333333,21.9,3.66900488808193,6,2.8,8.2,6.98571428571428,2.07238073354341,0.783286291828209,0,2001,8
"9961_2_2001-08-21_cw",9961,"annabessacook",2,2001-08-21,"cw","dep",6,22.1,24.2,23.6714285714286,0.791021039994692,0.298977850520805,5.5,23.9333333333333,22.1,3.95858851302851,6,0.4,8.6,6.75714285714286,3.12082101529771,1.17955947040312,0,2001,8
"9961_2_2001-09-05_cw",9961,"annabessacook",2,2001-09-05,"cw","dep",6,22,22.3,22.1428571428571,0.113389341902768,0.0428571428571428,NA,NA,NA,NA,NA,8,8.6,8.4,0.2,0.0755928946018454,0,2001,9
"9961_2_2001-09-19_cw",9961,"annabessacook",2,2001-09-19,"cw","dep",6,19.8,20.1,20.0285714285714,0.111269728052838,0.0420560041253708,NA,NA,NA,NA,NA,7.8,8.2,8.07142857142857,0.170433620649269,0.0644178536117555,0,2001,9
"9961_2_2001-10-01_cw",9961,"annabessacook",2,2001-10-01,"cw","dep",6,17.3,17.8,17.4428571428571,0.190237946242269,0.0719031850978167,NA,NA,NA,NA,NA,6.4,8.1,7.72857142857143,0.604743156814763,0.228571428571428,1,2001,10
"9961_2_2001-10-16_cw",9961,"annabessacook",2,2001-10-16,"cw","dep",5,15.2,15.9,15.6166666666667,0.306050104830348,0.124944432093276,NA,NA,NA,NA,NA,7.8,8.8,8.45,0.427784992724149,0.17464249196573,0,2001,10
"9961_2_2002-05-24_cw",9961,"annabessacook",2,2002-05-24,"cw","dep",6,12.9,16,14.3857142857143,0.959910710133277,0.362812145691437,0.5,16,14.1166666666667,0,1.18341887169452,9.7,10.5,10.2571428571429,0.269920623252732,0.102020406122041,2,2002,5
"9961_2_2002-06-24_cw",9961,"annabessacook",2,2002-06-24,"cw","dep",7,16.3,20.9,19.1125,2.07669896023198,0.734223958631541,4.37305837536565,20.58,16.6666666666667,2.87925447020323,5.36501487658232,2.7,9.1,7.45,2.33849768624462,0.82678378586631,0,2002,6
"9961_2_2002-07-23_cw",9961,"annabessacook",2,2002-07-23,"cw","dep",7,19.1,24.9,23.525,2.12653306043966,0.751842973727132,5.9671507780948,24.6,20.3,3.87726208767129,7,0.4,8.3,6.7375,2.86702309522812,1.01364573622712,0,2002,7
"9961_2_2002-08-27_cw",9961,"annabessacook",2,2002-08-27,"cw","dep",6,23.1,24.2,24.0285714285714,0.411154008915903,0.15540160830553,5.5,24.1833333333333,23.1,4.84495057812433,6,5,9.1,8.42857142857143,1.51626106559775,0.573092814603062,0,2002,8
"9961_2_2002-09-18_cw",9961,"annabessacook",2,2002-09-18,"cw","dep",6,19.5,20.2,19.9285714285714,0.275162289775117,0.104001569846864,NA,NA,NA,NA,NA,6.1,8.5,7.84285714285714,0.907114735222146,0.342857142857143,0,2002,9
"9961_2_2002-10-09_cw",9961,"annabessacook",2,2002-10-09,"cw","dep",6,16.8,16.9,16.8428571428571,0.0534522483824837,0.0202030508910438,NA,NA,NA,NA,NA,8.5,8.8,8.64285714285714,0.151185789203691,0.0571428571428573,0,2002,10
"9961_2_2002-10-25_cw",9961,"annabessacook",2,2002-10-25,"cw","dep",6,10.3,10.7,10.5142857142857,0.146385010942279,0.0553283335172486,NA,NA,NA,NA,NA,9.4,10.1,9.81428571428571,0.260950643025148,0.0986300722724189,1,2002,10
"9961_2_2003-05-26_cw",9961,"annabessacook",2,2003-05-26,"cw","dep",6,13,14,13.6285714285714,0.368394198806504,0.139239919211557,5.5,13.7333333333333,13,5.5,5.5,8.4,9.8,9.44285714285714,0.515936504029785,0.195005668851841,0,2003,5
"9961_2_2003-06-24_cw",9961,"annabessacook",2,2003-06-24,"cw","dep",7,17.3,23.4,20.7375,2.13804817532253,0.755914181637042,2.74032060613195,22.8666666666667,19.46,1.55984000493261,7,0.7,8.7,7.3375,2.73805848836622,0.968049862204569,0,2003,6
"9961_2_2003-07-22_cw",9961,"annabessacook",2,2003-07-22,"cw","dep",6,24,24.1,24.0571428571429,0.0534522483824856,0.0202030508910445,NA,NA,NA,NA,NA,8.1,8.3,8.22857142857143,0.075592894601846,0.0285714285714288,0,2003,7
"9961_2_2003-08-22_cw",9961,"annabessacook",2,2003-08-22,"cw","dep",6,23.4,26.5,25.7714285714286,1.17006308336244,0.442242276690636,5.5,26.1666666666667,23.4,3.73262166422988,6,2.7,8.6,7.61428571428571,2.18588545859458,0.826187045416233,1,2003,8
"9961_2_2003-09-15_cw",9961,"annabessacook",2,2003-09-15,"cw","dep",6,20.4,22.2,21.6714285714286,0.65501726622099,0.247573255839161,5.5,21.8833333333333,20.4,4.20068900392329,6,4.7,9.9,8.65714285714286,1.85728937150995,0.701989398528395,0,2003,9
"9961_2_2003-11-07_cw",9961,"annabessacook",2,2003-11-07,"cw","dep",6,9.3,9.6,9.5,0.115470053837925,0.0436435780471983,NA,NA,NA,NA,NA,9.7,10.4,10.1285714285714,0.228868854108532,0.086504295831357,0,2003,11
"9961_2_2004-05-25_cw",9961,"annabessacook",2,2004-05-25,"cw","dep",6,15.7,16.2,16.0142857142857,0.195180014589707,0.0737711113563318,NA,NA,NA,NA,NA,7.7,9.3,8.7,0.635085296108588,0.240039679259592,0,2004,5
"9961_2_2004-06-23_cw",9961,"annabessacook",2,2004-06-23,"cw","dep",6,18,21.2,20.4714285714286,1.1729084728632,0.443317732833797,5.5,20.8833333333333,18,3.93019945480549,6,5.4,8.4,7.78571428571429,1.09305164780165,0.413134690033219,1,2004,6
"9961_2_2004-07-23_cw",9961,"annabessacook",2,2004-07-23,"cw","dep",6,20.8,24.9,24,1.63197222198582,0.616827520848568,4.82764361864621,24.9,21.75,3.76467937439555,6,4,8.2,7.44285714285714,1.54365058962744,0.583445081618918,1,2004,7
"9961_2_2004-08-17_cw",9961,"annabessacook",2,2004-08-17,"cw","dep",6,23,23.7,23.2428571428571,0.222539456105674,0.0841120082507413,NA,NA,NA,NA,NA,7,7.9,7.67142857142857,0.314718316987777,0.118952342826636,3,2004,8
"9961_2_2004-09-23_cw",9961,"annabessacook",2,2004-09-23,"cw","dep",6,18.6,19.7,19.0428571428571,0.485994317035164,0.183688585923675,2.47137124447411,19.5333333333333,18.675,2.47137124447411,2.47137124447411,6.9,9.5,8.25714285714286,1.14870527530947,0.434169784025264,0,2004,9
"9961_2_2004-10-26_cw",9961,"annabessacook",2,2004-10-26,"cw","dep",6,10.8,10.9,10.8428571428571,0.0534522483824847,0.0202030508910441,NA,NA,NA,NA,NA,9.3,9.6,9.35714285714286,0.113389341902768,0.0428571428571427,0,2004,10
"9961_2_2005-05-19_cw",9961,"annabessacook",2,2005-05-19,"cw","dep",6,10.9,15,12.5285714285714,1.3313079855469,0.503187121170211,0.5,15,12.1166666666667,0,1.20287424757321,9.6,11.2,10.7857142857143,0.555063273956437,0.209794197827721,2,2005,5
"9961_2_2005-06-27_cw",9961,"annabessacook",2,2005-06-27,"cw","dep",6,12.8,27.4,19.9428571428571,5.59698047845358,2.11545977698164,1.55181560824449,26.7,17.24,0,6,4.7,9.6,8.27142857142857,1.83640435426977,0.694095603993422,3,2005,6
"9961_2_2005-07-20_cw",9961,"annabessacook",2,2005-07-20,"cw","dep",6,15,28.1,23.6285714285714,5.28479399967942,1.99746437905116,4.29236214805269,26.52,16.4,1.0505314544054,6,2.3,9,7.21428571428571,2.3982136208913,0.906439547383732,4,2005,7
"9961_2_2005-08-17_cw",9961,"annabessacook",2,2005-08-17,"cw","dep",6,20,25.3,24.3285714285714,1.91460551699672,0.723652865252225,5.5,25.05,20,4.54632106774945,6,2.4,8.2,7.32857142857143,2.17463735345635,0.821935661285308,0,2005,8
"9961_2_2005-09-22_cw",9961,"annabessacook",2,2005-09-22,"cw","dep",6,20.9,21.5,21.1428571428571,0.237045304088641,0.0895947034391752,NA,NA,NA,NA,NA,6.6,8.7,8.17142857142857,0.74992063072098,0.283443355989202,3,2005,9
"9961_2_2005-10-21_cw",9961,"annabessacook",2,2005-10-21,"cw","dep",6,12.5,13,12.6714285714286,0.205866345916355,0.0778101649446105,NA,NA,NA,NA,NA,8.6,8.8,8.64285714285714,0.0786795792469446,0.0297380857066592,3,2005,10
"9961_2_2006-05-05_cw",9961,"annabessacook",2,2006-05-05,"cw","dep",6,11.2,15.9,12.8285714285714,2.03118543853443,0.76771593385968,1.49893666990158,15.75,11.66,0.628066864535257,2.36795246806184,10.3,10.9,10.6428571428571,0.190237946242268,0.0719031850978167,2,2006,5
"9961_2_2006-06-08_cw",9961,"annabessacook",2,2006-06-08,"cw","dep",6,15.6,16.9,16.4857142857143,0.539841246505462,0.204040812244081,3.96749747527667,16.875,15.9666666666667,3.96749747527667,3.96749747527667,6.7,8.4,7.92857142857143,0.69931939701943,0.264317887359579,0,2006,6
"9961_2_2006-07-07_cw",9961,"annabessacook",2,2006-07-07,"cw","dep",6,19.2,25.3,23.2857142857143,2.10509585801421,0.795651446608247,5.5,23.9666666666667,19.2,2.76257006012536,6,2.6,9.2,7.74285714285714,2.39294598271471,0.904448567296313,1,2006,7
"9961_2_2006-08-04_cw",9961,"annabessacook",2,2006-08-04,"cw","dep",6,22.2,26.1,25.2285714285714,1.46936980336729,0.555369583385389,5.5,25.7333333333333,22.2,3.44417691832677,6,1.4,7.9,6.58571428571429,2.3653249046932,0.894008781097967,0,2006,8
"9961_2_2006-09-11_cw",9961,"annabessacook",2,2006-09-11,"cw","dep",6,20.1,20.5,20.3714285714286,0.13801311186847,0.0521640530957298,NA,NA,NA,NA,NA,5.9,8.7,8.25714285714286,1.0422046229942,0.393916321097782,0,2006,9
"9961_2_2006-10-16_cw",9961,"annabessacook",2,2006-10-16,"cw","dep",6,14.4,14.6,14.4571428571429,0.078679579246944,0.0297380857066589,NA,NA,NA,NA,NA,8.9,9.3,9.08571428571429,0.14638501094228,0.0553283335172488,1,2006,10
"9961_2_2007-05-10_cw",9961,"annabessacook",2,2007-05-10,"cw","dep",6,10.3,16.7,13.4571428571429,2.19913402870095,0.831194534234614,1.37073982413799,16.2,12.36,0,2.4525480142885,12.2,13.1,12.7285714285714,0.381725406168211,0.144278641976601,4,2007,5
"9961_2_2007-06-05_cw",9961,"annabessacook",2,2007-06-05,"cw","dep",6,13.4,18,16.0571428571429,1.60297342757883,0.605867006802626,3.68429995738105,17.2,14.5333333333333,3.02569371029874,6,6.9,8.7,8.37142857142857,0.660086574408452,0.249489274236757,0,2007,6
"9961_2_2007-07-02_cw",9961,"annabessacook",2,2007-07-02,"cw","dep",6,17,21.6,20.5428571428571,1.65615734242165,0.625968637148761,5.5,21.1333333333333,17,3.83612208564469,6,3.2,8.3,7.37142857142857,1.89095591850109,0.714714157219942,0,2007,7
"9961_2_2007-08-02_cw",9961,"annabessacook",2,2007-08-02,"cw","dep",6,19.6,27.6,24.9571428571429,3.26080621056467,1.23246890096129,3.96505486982724,27.325,21.8,2.31044657575512,6,2.4,8.9,6.68571428571429,2.27847066503578,0.861180964177231,4,2007,8
"9961_2_2007-09-05_cw",9961,"annabessacook",2,2007-09-05,"cw","dep",6,21,21.5,21.3857142857143,0.186445447147161,0.0704697551759464,NA,NA,NA,NA,NA,3.6,7.4,6.57142857142857,1.41151725188924,0.533503374253749,0,2007,9
"9961_2_2007-10-05_cw",9961,"annabessacook",2,2007-10-05,"cw","dep",6,18.3,18.8,18.6,0.191485421551268,0.0723746864455747,NA,NA,NA,NA,NA,8.1,9.7,9.15714285714286,0.65791879655254,0.248669931221846,0,2007,10
"9961_2_2008-05-14_cw",9961,"annabessacook",2,2008-05-14,"cw","dep",6,11.5,13.9,13,0.752772652709081,0.284521318976946,5.5,13.25,11.5,5.09717866509288,6,9.7,10.7,10.5,0.360555127546399,0.136277028773849,2,2008,5
"9961_2_2008-06-10_cw",9961,"annabessacook",2,2008-06-10,"cw","dep",6,16.7,23,20.0142857142857,2.71687846092323,1.02688353571297,2.68663360174255,22.7333333333333,17.975,1.51875627309375,6,7.5,8.9,8.61428571428571,0.511300861947808,0.193253560835267,0,2008,6
"9961_2_2008-07-07_cw",9961,"annabessacook",2,2008-07-07,"cw","dep",6,18.9,26.4,23.9714285714286,2.85406977590147,1.07873697878016,4.63306335819952,25.58,19.95,3.53339954917702,6,3.7,8,6.97142857142857,1.72695713681057,0.65272844412413,0,2008,7
"9961_2_2008-08-05_cw",9961,"annabessacook",2,2008-08-05,"cw","dep",6,22.7,23.8,23.5857142857143,0.397611918955202,0.150283179410091,5.5,23.7333333333333,22.7,4.89786669743222,6,3.7,7.5,6.84285714285714,1.4175767384956,0.535793644915627,0,2008,8
"9961_2_2008-09-05_cw",9961,"annabessacook",2,2008-09-05,"cw","dep",6,21.5,23.7,22.4428571428571,0.79970232557109,0.30225906804873,2.45906572147748,23.2333333333333,21.85,1.88091580519917,2.98817988458137,6.1,8.8,8.01428571428571,0.965105471660259,0.364775580994392,2,2008,9
"9961_2_2008-09-22_cw",9961,"annabessacook",2,2008-09-22,"cw","dep",6,18.3,18.5,18.4285714285714,0.0755928946018455,0.0285714285714286,NA,NA,NA,NA,NA,9.2,9.3,9.24285714285714,0.0534522483824856,0.0202030508910445,0,2008,9
"9961_2_2008-10-03_cw",9961,"annabessacook",2,2008-10-03,"cw","dep",6,16.9,17,16.9714285714286,0.0487950036474274,0.0184427778390832,NA,NA,NA,NA,NA,8.4,8.6,8.51428571428571,0.0690065559342352,0.026082026547865,0,2008,10
"9961_2_2009-05-18_cw",9961,"annabessacook",2,2009-05-18,"cw","dep",6,14,15.1,14.7142857142857,0.474090608177282,0.17918940687835,3.65472373805929,15.075,14.2333333333333,3.65472373805929,3.65472373805929,9.9,13.3,12.0142857142857,1.3284434142115,0.502104414975028,0,2009,5
"9961_2_2009-06-08_cw",9961,"annabessacook",2,2009-06-08,"cw","dep",6,16.2,19.8,18.2571428571429,1.51641808533261,0.5731521624844,3.82349549627331,19.4,16.7333333333333,2.68362957282659,5.11845105427938,8.4,8.9,8.72857142857143,0.205866345916355,0.0778101649446105,2,2009,6
"9961_2_2009-07-09_cw",9961,"annabessacook",2,2009-07-09,"cw","dep",6.5,17.3,20.6,18.825,1.11066260789289,0.392678530825698,0.5,20.6,18.5714285714286,0,1.07339666292707,2.8,8.8,6.4875,2.33142353815983,0.824282696825376,2,2009,7
"9961_2_2009-07-28_cw",9961,"annabessacook",2,2009-07-28,"cw","dep",6,19.6,23.2,21.6571428571429,1.17878064521089,0.445537205360612,5.5,22,19.6,3.81666632976428,6,4.4,8.4,7.38571428571429,1.43692794000322,0.543107711595552,1,2009,7
"9961_2_2009-08-12_cw",9961,"annabessacook",2,2009-08-12,"cw","dep",6,20.1,24.9,22.9571428571429,1.60608960195993,0.607044810010385,5.5,23.4333333333333,20.1,3.71314691229074,6,1.7,9.1,7.17142857142857,2.72868361773847,1.03134546558743,1,2009,8
"9961_2_2009-08-24_cw",9961,"annabessacook",2,2009-08-24,"cw","dep",6,20.3,26.3,24.3285714285714,2.43906695665527,0.92188065690643,3.96754381738526,26.1,21.9666666666667,2.38716035096005,6,0.2,8.1,5.71428571428571,3.19344566856792,1.20700900920387,0,2009,8
"9961_2_2009-09-10_cw",9961,"annabessacook",2,2009-09-10,"cw","dep",6,20.2,21.2,20.7714285714286,0.377334006393477,0.142618848874971,2.32690823422219,21.1333333333333,20.5,2.32690823422219,2.32690823422219,5.8,8.5,7.64285714285714,1.08912371941413,0.411650072650212,0,2009,9
"9961_2_2009-10-14_cw",9961,"annabessacook",2,2009-10-14,"cw","dep",6,12.9,13.2,13.0714285714286,0.111269728052837,0.0420560041253705,NA,NA,NA,NA,NA,9.2,9.4,9.31428571428571,0.0690065559342357,0.0260820265478651,0,2009,10
"9961_2_2010-05-17_cw",9961,"annabessacook",2,2010-05-17,"cw","dep",6,14,14.9,14.5,0.351188458428425,0.132736760616822,NA,NA,NA,NA,NA,9.4,10,9.9,0.223606797749979,0.0845154254728516,0,2010,5
"9961_2_2010-06-02_cw",9961,"annabessacook",2,2010-06-02,"cw","dep",6,16.2,20.2,19.1428571428571,1.5873007936506,0.599943307979275,4.67668104360969,20.04,16.9,3.74126105829682,6,6.8,8.8,8.28571428571428,0.696248450455658,0.263157178659964,0,2010,6
"9961_2_2010-07-07_cw",9961,"annabessacook",2,2010-07-07,"cw","dep",6,19.8,27.7,24.6428571428571,3.05224351521802,1.15363961172521,2.91740959533969,27.4,22.575,1.03199223773765,6,3.8,8.6,7.54285714285714,1.79523177970343,0.678533833545024,3,2010,7
"9961_2_2010-08-04_cw",9961,"annabessacook",2,2010-08-04,"cw","dep",6,23.2,25.9,24.9285714285714,0.908688222502243,0.343451865147752,5.5,25.2166666666667,23.2,4.48046323710204,6,3.6,8.7,7.64285714285714,1.90950005922767,0.721723183597074,1,2010,8
"9961_2_2010-09-09_cw",9961,"annabessacook",2,2010-09-09,"cw","dep",6,21.3,23.1,22.4857142857143,0.587164291116128,0.221927241861544,5.5,22.6833333333333,21.3,4.5696955616242,6,0.8,8.7,6.87142857142857,2.97529510341091,1.12455584580764,1,2010,9
"9961_2_2010-10-05_cw",9961,"annabessacook",2,2010-10-05,"cw","dep",6,16.9,17,16.9714285714286,0.0487950036474274,0.0184427778390832,NA,NA,NA,NA,NA,5.5,9.5,8.91428571428571,1.50601966723388,0.569221929867584,0,2010,10
