"lake","midas","station","date","time","agency","project","depth","type","ph","phmeth","phlab","color","aort","colrmeth","colrlab","conduct","condmeth","condlab","alk","alkmeth","alklab","sampleid","year","month"
"narrows lower",103,1,2006-09-28,"0:00:00","cw",3,7,"c",7,"c","cwd",NA,NA,NA,NA,NA,NA,NA,18.5,"b","cwd","103_1_2006-09-28_cw",2006,9
"narrows lower",103,1,2006-11-01,"0:00:00","cw",3,10,"c",6.7,"c","cwd",NA,NA,NA,NA,NA,NA,NA,18.5,"b","cwd","103_1_2006-11-01_cw",2006,11
"narrows lower",103,1,2009-05-22,"0:00:00","cw",3,4,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,"b","cwd","103_1_2009-05-22_cw",2009,5
"narrows lower",103,1,2009-06-30,"0:00:00","cw",3,4,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,"b","cwd","103_1_2009-06-30_cw",2009,6
"narrows lower",103,1,2009-07-21,"0:00:00","cw",3,5,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,"b","cwd","103_1_2009-07-21_cw",2009,7
"narrows lower",103,1,2009-08-14,"0:00:00","cw",3,6,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.5,"b","cwd","103_1_2009-08-14_cw",2009,8
"narrows lower",103,1,2009-09-28,"0:00:00","cw",3,7,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5,"b","cwd","103_1_2009-09-28_cw",2009,9
"narrows lower",103,1,2009-10-20,"0:00:00","cw",3,10,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5,"b","cwd","103_1_2009-10-20_cw",2009,10
"narrows lower",103,1,2010-08-23,"0:00:00","cw",3,6,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,"b",NA,"103_1_2010-08-23_cw",2010,8
"narrows lower",103,1,2012-06-11,"0:00:00","cw",3,8,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5,"b","cwd","103_1_2012-06-11_cw",2012,6
"narrows lower",103,1,2012-06-27,"0:00:00","cw",3,5,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,"b","cwd","103_1_2012-06-27_cw",2012,6
"narrows lower",103,1,2012-07-18,"0:00:00","cw",3,6,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,"b","cwd","103_1_2012-07-18_cw",2012,7
"narrows lower",103,1,2012-08-13,"0:00:00","cw",3,6,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5,"b","cwd","103_1_2012-08-13_cw",2012,8
"narrows lower",103,1,2012-09-18,"0:00:00","cw",3,7,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,"b","cwd","103_1_2012-09-18_cw",2012,9
"narrows lower",103,1,2015-05-29,"0:00:00","cw",3,8,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,"b","cwd","103_1_2015-05-29_cw",2015,5
"narrows lower",103,1,2015-06-18,"0:00:00","cw",3,8,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,"b","cwd","103_1_2015-06-18_cw",2015,6
"narrows lower",103,1,2015-07-13,"0:00:00","cw",3,8,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5,"b","cwd","103_1_2015-07-13_cw",2015,7
"narrows lower",103,1,2015-08-04,"0:00:00","cw",3,8,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,"b","cwd","103_1_2015-08-04_cw",2015,8
"narrows lower",103,1,2015-09-02,"0:00:00","cw",3,8,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5,"b","cwd","103_1_2015-09-02_cw",2015,9
"narrows lower",103,1,2015-10-14,"0:00:00","cw",3,10,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,"b","cwd","103_1_2015-10-14_cw",2015,10
"narrows lower",103,1,2016-09-07,"0:00:00","ei",2,6,"c",NA,NA,NA,6,"t","spectrophotometric","dep",NA,NA,NA,NA,NA,NA,"103_1_2016-09-07_ei",2016,9
"narrows lower",103,1,2016-09-07,"0:00:00","ei",2,6,"c",7.76,"e","dep",16,"a","spectrophotometric","dep",99,"lab meter","dep",11,"b","dep","103_1_2016-09-07_ei",2016,9
"narrows lower",103,1,2018-05-21,"0:00:00","cw",3,9,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5,"b","cwd","103_1_2018-05-21_cw",2018,5
"narrows lower",103,1,2018-06-25,"0:00:00","cw",3,7,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,"b","cwd","103_1_2018-06-25_cw",2018,6
"narrows lower",103,1,2018-07-18,"0:00:00","cw",3,8,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,"b","cwd","103_1_2018-07-18_cw",2018,7
"narrows lower",103,1,2018-08-17,"0:00:00","cw",3,8,"c",7.35,"e","dep",7,"t","s","dep",100,"l","dep",17,"b","cwd","103_1_2018-08-17_cw",2018,8
"narrows lower",103,1,2018-09-14,"0:00:00","cw",3,8,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,"b","cwd","103_1_2018-09-14_cw",2018,9
"narrows lower",103,1,2018-10-17,"0:00:00","cw",3,8,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5,"b","cwd","103_1_2018-10-17_cw",2018,10
"narrows upper",98,1,1979-06-15,"0:00:00","cw",3,0,"g",7.1,"h","cwd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98_1_1979-06-15_cw",1979,6
"narrows upper",98,1,1979-08-03,"0:00:00","ei",3,0,"g",7.2,"h","dep",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98_1_1979-08-03_ei",1979,8
"narrows upper",98,1,1979-08-16,"0:00:00","cw",3,0,"g",7,"h","cwd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98_1_1979-08-16_cw",1979,8
"narrows upper",98,1,1979-09-07,"0:00:00","cw",3,0,"g",7.1,"h","cwd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98_1_1979-09-07_cw",1979,9
"narrows upper",98,1,1979-10-11,"0:00:00","cw",3,0,"g",6.8,"h","cwd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98_1_1979-10-11_cw",1979,10
"narrows upper",98,1,1985-05-07,"0:00:00","cw",3,1,"g",7.4,"h","cwd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98_1_1985-05-07_cw",1985,5
"narrows upper",98,1,1985-08-09,"0:00:00","cw",3,0.5,"g",7.2,"h","cwd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98_1_1985-08-09_cw",1985,8
"narrows upper",98,1,1985-08-09,"0:00:00","cw",3,10,"g",6.5,"h","cwd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98_1_1985-08-09_cw",1985,8
"narrows upper",98,1,1985-08-29,"0:00:00","cw",3,1,"g",7.2,"h","cwd",NA,NA,NA,NA,78,"e","cwd",NA,NA,NA,"98_1_1985-08-29_cw",1985,8
"narrows upper",98,1,1985-08-29,"0:00:00","cw",3,18,"g",6.5,"h","cwd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98_1_1985-08-29_cw",1985,8
"narrows upper",98,1,1985-10-04,"0:00:00","cw",3,1,"g",7,"h","cwd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98_1_1985-10-04_cw",1985,10
"narrows upper",98,1,1986-05-14,"0:00:00","cw",3,1,"g",7.1,"c","cwd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98_1_1986-05-14_cw",1986,5
"narrows upper",98,1,1986-06-10,"0:00:00","cw",3,1,"g",7.3,"c","cwd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98_1_1986-06-10_cw",1986,6
"narrows upper",98,1,1986-08-20,"0:00:00","cw",3,1,"g",7.3,"c","cwd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98_1_1986-08-20_cw",1986,8
"narrows upper",98,1,1986-08-20,"0:00:00","cw",3,15,"g",6.3,"c","cwd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98_1_1986-08-20_cw",1986,8
"narrows upper",98,1,1987-05-29,"0:00:00","cw",3,1,"g",7.2,"c","cwd",NA,NA,NA,NA,NA,NA,NA,15.5,"c","cwd","98_1_1987-05-29_cw",1987,5
"narrows upper",98,1,1987-08-25,"0:00:00","cw",3,1,"g",7.2,"c","cwd",NA,NA,NA,NA,NA,NA,NA,16,"c","cwd","98_1_1987-08-25_cw",1987,8
"narrows upper",98,1,1987-08-25,"0:00:00","cw",3,18,"g",6.2,"c","cwd",NA,NA,NA,NA,NA,NA,NA,17,"c","cwd","98_1_1987-08-25_cw",1987,8
"narrows upper",98,1,1988-05-03,"0:00:00","cw",3,10,"c",6.9,"c","cwd",NA,NA,NA,NA,NA,NA,NA,14,"c","cwd","98_1_1988-05-03_cw",1988,5
"narrows upper",98,1,1988-08-12,"0:00:00","cw",3,8,"c",7.1,"c","cwd",NA,NA,NA,NA,NA,NA,NA,16.5,"c","cwd","98_1_1988-08-12_cw",1988,8
"narrows upper",98,1,1988-08-12,"0:00:00","cw",3,16,"g",6.5,"c","cwd",NA,NA,NA,NA,NA,NA,NA,16,"c","cwd","98_1_1988-08-12_cw",1988,8
"narrows upper",98,1,1990-05-23,"0:00:00","cw",3,10,"c",6.9,"c","cwd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98_1_1990-05-23_cw",1990,5
"narrows upper",98,1,1990-07-08,"0:00:00","cw",3,7,"c",7.1,"c","cwd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98_1_1990-07-08_cw",1990,7
"narrows upper",98,1,1990-08-09,"0:00:00","cw",3,18,"c",7.1,"c","cwd",30,"a","n","cwd",NA,NA,NA,NA,NA,NA,"98_1_1990-08-09_cw",1990,8
"narrows upper",98,1,1990-09-12,"0:00:00","cw",3,10,"c",6.9,"c","cwd",NA,NA,NA,NA,NA,NA,NA,17.1,"c","cwd","98_1_1990-09-12_cw",1990,9
"narrows upper",98,1,1991-05-15,"0:00:00","cw",3,10,"c",6.9,"c","cwd",NA,NA,NA,NA,NA,NA,NA,16,"c","cwd","98_1_1991-05-15_cw",1991,5
"narrows upper",98,1,1991-06-05,"0:00:00","cw",3,10,"c",6.9,"c","cwd",NA,NA,NA,NA,NA,NA,NA,16.1,"c","cwd","98_1_1991-06-05_cw",1991,6
"narrows upper",98,1,1991-07-16,"0:00:00","cw",3,7,"c",7,"c","cwd",NA,NA,NA,NA,NA,NA,NA,16.7,"c","cwd","98_1_1991-07-16_cw",1991,7
"narrows upper",98,1,1991-08-08,"0:00:00","cw",3,8,"c",6.9,"c","cwd",NA,NA,NA,NA,NA,NA,NA,16.7,"c","cwd","98_1_1991-08-08_cw",1991,8
"narrows upper",98,1,1991-09-03,"0:00:00","cw",3,7,"c",7,"c","cwd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98_1_1991-09-03_cw",1991,9
"narrows upper",98,1,1991-10-08,"0:00:00","cw",3,9,"g",6.9,"c","cwd",NA,NA,NA,NA,NA,NA,NA,17.5,"c","cwd","98_1_1991-10-08_cw",1991,10
"narrows upper",98,1,1992-05-13,"0:00:00","cw",3,10,"c",6.9,"h","cwd",NA,NA,NA,NA,NA,NA,NA,16.5,"c","cwd","98_1_1992-05-13_cw",1992,5
"narrows upper",98,1,1992-06-11,"0:00:00","cw",3,5,"c",7.1,"h","cwd",NA,NA,NA,NA,NA,NA,NA,15.5,"c","cwd","98_1_1992-06-11_cw",1992,6
"narrows upper",98,1,1992-07-15,"0:00:00","cw",3,5,"c",7.1,"h","cwd",NA,NA,NA,NA,NA,NA,NA,16,"c","cwd","98_1_1992-07-15_cw",1992,7
"narrows upper",98,1,1992-08-12,"0:00:00","cw",3,6,"c",7.1,"h","cwd",NA,NA,NA,NA,NA,NA,NA,17.5,"c","cwd","98_1_1992-08-12_cw",1992,8
"narrows upper",98,1,1993-05-28,"0:00:00","cw",3,4,"c",6.9,"c","cwd",NA,NA,NA,NA,NA,NA,NA,16.5,"c","cwd","98_1_1993-05-28_cw",1993,5
"narrows upper",98,1,1993-06-23,"0:00:00","cw",3,4,"c",6.9,"c","cwd",NA,NA,NA,NA,NA,NA,NA,17,"c","cwd","98_1_1993-06-23_cw",1993,6
"narrows upper",98,1,1993-07-29,"0:00:00","cw",3,5,"c",7,"c","cwd",NA,NA,NA,NA,NA,NA,NA,17.5,"c","cwd","98_1_1993-07-29_cw",1993,7
"narrows upper",98,1,1993-08-26,"0:00:00","cw",3,5,"c",7.1,"c","cwd",NA,NA,NA,NA,NA,NA,NA,18,"c","cwd","98_1_1993-08-26_cw",1993,8
"narrows upper",98,1,1993-09-22,"0:00:00","cw",3,6,"c",6.9,"c","cwd",NA,NA,NA,NA,NA,NA,NA,17,"c","cwd","98_1_1993-09-22_cw",1993,9
"narrows upper",98,1,1994-05-23,"0:00:00","cw",3,10,"c",6.9,"c","cwd",17,"a","c","cwd",NA,NA,NA,16,"c","cwd","98_1_1994-05-23_cw",1994,5
"narrows upper",98,1,1994-06-30,"0:00:00","cw",3,5,"c",6.9,"c","cwd",14,"a","c","cwd",NA,NA,NA,17,"c","cwd","98_1_1994-06-30_cw",1994,6
"narrows upper",98,1,1994-07-29,"0:00:00","cw",3,5,"c",7.1,"c","cwd",11,"a","c","cwd",NA,NA,NA,16.5,"c","cwd","98_1_1994-07-29_cw",1994,7
"narrows upper",98,1,1994-08-22,"0:00:00","cw",3,5,"c",6.9,"c","cwd",12,"a","c","cwd",NA,NA,NA,16,"c","cwd","98_1_1994-08-22_cw",1994,8
"narrows upper",98,1,1994-09-28,"0:00:00","cw",3,8,"c",6.9,"c","cwd",11,"a","c","cwd",NA,NA,NA,16,"c","cwd","98_1_1994-09-28_cw",1994,9
"narrows upper",98,1,1997-05-27,"0:00:00","cw",3,10,"c",6.7,"c","cwd",NA,NA,NA,NA,NA,NA,NA,17,"c","cwd","98_1_1997-05-27_cw",1997,5
"narrows upper",98,1,1997-06-30,"0:00:00","cw",3,4,"c",7,"c","cwd",NA,NA,NA,NA,NA,NA,NA,18.5,"c","cwd","98_1_1997-06-30_cw",1997,6
"narrows upper",98,1,1997-07-24,"0:00:00","cw",3,5,"c",7,"c","cwd",NA,NA,NA,NA,NA,NA,NA,18,"c","cwd","98_1_1997-07-24_cw",1997,7
"narrows upper",98,1,1997-08-27,"0:00:00","cw",3,6,"c",6.9,"c","cwd",NA,NA,NA,NA,NA,NA,NA,18.5,"c","cwd","98_1_1997-08-27_cw",1997,8
"narrows upper",98,1,1997-09-17,"0:00:00","cw",3,6,"c",6.9,"c","cwd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98_1_1997-09-17_cw",1997,9
"narrows upper",98,1,1998-07-24,"0:00:00","cw",3,5,"c",6.8,"c","cwd",NA,NA,NA,NA,NA,NA,NA,17.5,"b","cwd","98_1_1998-07-24_cw",1998,7
"narrows upper",98,1,2000-05-22,"0:00:00","cw",3,5,"c",7,"c","cwd",NA,NA,NA,NA,NA,NA,NA,13.5,"b","cwd","98_1_2000-05-22_cw",2000,5
"narrows upper",98,1,2000-06-23,"0:00:00","cw",3,6,"c",6.8,"c","cwd",NA,NA,NA,NA,NA,NA,NA,14.5,"b","cwd","98_1_2000-06-23_cw",2000,6
"narrows upper",98,1,2000-07-26,"0:00:00","cw",3,6,"c",7,"c","cwd",NA,NA,NA,NA,NA,NA,NA,12.5,"b","cwd","98_1_2000-07-26_cw",2000,7
"narrows upper",98,1,2000-08-29,"0:00:00","cw",3,7,"c",6.8,"c","cwd",NA,NA,NA,NA,NA,NA,NA,14,"b","cwd","98_1_2000-08-29_cw",2000,8
"narrows upper",98,1,2000-09-25,"0:00:00","cw",3,6,"c",6.9,"c","cwd",NA,NA,NA,NA,NA,NA,NA,14,"b","cwd","98_1_2000-09-25_cw",2000,9
"narrows upper",98,1,2000-10-23,"0:00:00","cw",3,10,"c",6.9,"c","cwd",NA,NA,NA,NA,NA,NA,NA,15,"b","cwd","98_1_2000-10-23_cw",2000,10
"narrows upper",98,1,2001-09-11,"0:00:00","cw",3,7,"c",7,"c","cwd",NA,NA,NA,NA,NA,NA,NA,14.5,"b","cwd","98_1_2001-09-11_cw",2001,9
"narrows upper",98,1,2002-04-24,"0:00:00","cw",3,5,"c",6.8,"c","cwd",NA,NA,NA,NA,NA,NA,NA,14.9,"b","cwd","98_1_2002-04-24_cw",2002,4
"narrows upper",98,1,2002-05-17,"0:00:00","cw",3,10,"c",7.1,"c","cwd",NA,NA,NA,NA,NA,NA,NA,15.2,"b","cwd","98_1_2002-05-17_cw",2002,5
"narrows upper",98,1,2002-05-31,"0:00:00","cw",3,4,"c",7.2,"c","cwd",NA,NA,NA,NA,NA,NA,NA,14.5,"b","cwd","98_1_2002-05-31_cw",2002,5
"narrows upper",98,1,2002-06-14,"0:00:00","cw",3,7,"c",6.8,"c","cwd",NA,NA,NA,NA,NA,NA,NA,15.1,"b","cwd","98_1_2002-06-14_cw",2002,6
"narrows upper",98,1,2002-07-02,"0:00:00","cw",3,3,"c",6.8,"c","cwd",NA,NA,NA,NA,NA,NA,NA,15.3,"b","cwd","98_1_2002-07-02_cw",2002,7
"narrows upper",98,1,2002-07-18,"0:00:00","cw",3,4,"c",7.1,"c","cwd",NA,NA,NA,NA,NA,NA,NA,16.1,"b","cwd","98_1_2002-07-18_cw",2002,7
"narrows upper",98,1,2002-08-07,"0:00:00","cw",3,6,"c",7.2,"c","cwd",NA,NA,NA,NA,NA,NA,NA,14.8,"b","cwd","98_1_2002-08-07_cw",2002,8
"narrows upper",98,1,2002-08-15,"0:00:00","ei",2,5,"c",NA,NA,NA,7,NA,"h",NA,120,"l",NA,24,"b",NA,"98_1_2002-08-15_ei",2002,8
"narrows upper",98,1,2002-08-15,"0:00:00","ei",2,5,"c",NA,NA,NA,11,NA,"s",NA,NA,NA,NA,NA,NA,NA,"98_1_2002-08-15_ei",2002,8
"narrows upper",98,1,2002-08-15,"0:00:00","ei",2,5,"c",NA,NA,NA,19,NA,"s",NA,NA,NA,NA,NA,NA,NA,"98_1_2002-08-15_ei",2002,8
"narrows upper",98,1,2002-08-23,"0:00:00","cw",3,5,"c",7.1,"c","cwd",NA,NA,NA,NA,NA,NA,NA,15,"b","cwd","98_1_2002-08-23_cw",2002,8
"narrows upper",98,1,2002-09-06,"0:00:00","cw",3,7,"c",6.9,"c","cwd",NA,NA,NA,NA,NA,NA,NA,14.8,"b","cwd","98_1_2002-09-06_cw",2002,9
"narrows upper",98,1,2002-10-04,"0:00:00","cw",3,7,"c",6.9,"c","cwd",NA,NA,NA,NA,NA,NA,NA,14.7,"b","cwd","98_1_2002-10-04_cw",2002,10
"narrows upper",98,1,2002-10-21,"0:00:00","cw",3,10,"c",6.9,"c","cwd",NA,NA,NA,NA,NA,NA,NA,15.1,"b","cwd","98_1_2002-10-21_cw",2002,10
"narrows upper",98,1,2002-11-12,"0:00:00","cw",3,10,"c",7,"c","cwd",NA,NA,NA,NA,NA,NA,NA,15.2,"b","cwd","98_1_2002-11-12_cw",2002,11
"narrows upper",98,1,2003-06-23,"0:00:00","cw",3,5,"c",7.2,"c","cwd",15,"a","h","cwd",NA,NA,NA,17.9,"b","cwd","98_1_2003-06-23_cw",2003,6
"narrows upper",98,1,2003-07-28,"0:00:00","cw",3,6,"c",7.2,"c","cwd",17,"a","h","cwd",NA,NA,NA,19.2,"b","cwd","98_1_2003-07-28_cw",2003,7
"narrows upper",98,1,2003-08-27,"0:00:00","cw",3,7,"c",NA,NA,NA,18,"a","s","cwd",NA,NA,NA,NA,NA,NA,"98_1_2003-08-27_cw",2003,8
"narrows upper",98,1,2003-08-27,"0:00:00","cw",3,7,"c",7,"c","cwd",12,"a","h","cwd",NA,NA,NA,20,"b","cwd","98_1_2003-08-27_cw",2003,8
"narrows upper",98,1,2003-09-29,"0:00:00","cw",3,7,"c",7,"c","cwd",15,"a","h","cwd",NA,NA,NA,18,"b","cwd","98_1_2003-09-29_cw",2003,9
"narrows upper",98,1,2003-10-24,"0:00:00","cw",3,10,"c",7.1,"c","cwd",16,"a","h","cwd",NA,NA,NA,18.5,"b","cwd","98_1_2003-10-24_cw",2003,10
"narrows upper",98,1,2006-06-07,"0:00:00","cw",3,3,"c",7,"c","cwd",NA,NA,NA,NA,NA,NA,NA,17,"b","cwd","98_1_2006-06-07_cw",2006,6
"narrows upper",98,1,2006-07-06,"0:00:00","cw",3,5,"c",6.8,"c","cwd",NA,NA,NA,NA,NA,NA,NA,21,"b","cwd","98_1_2006-07-06_cw",2006,7
"narrows upper",98,1,2006-08-03,"0:00:00","cw",3,3,"c",6.9,"c","cwd",NA,NA,NA,NA,NA,NA,NA,19.5,"b","cwd","98_1_2006-08-03_cw",2006,8
"narrows upper",98,1,2006-09-05,"0:00:00","cw",3,5,"c",NA,NA,NA,29,"a","s","secrl",NA,NA,NA,NA,NA,NA,"98_1_2006-09-05_cw",2006,9
"narrows upper",98,1,2006-09-05,"0:00:00","cw",3,5,"c",7.1,"c","cwd",NA,NA,NA,NA,NA,NA,NA,18,"b","cwd","98_1_2006-09-05_cw",2006,9
"narrows upper",98,1,2006-09-05,"0:00:00","cw",3,5,"c",7.53,"g","secrl",19,"t","s","secrl",96,"l","secrl",18.7,"g","secrl","98_1_2006-09-05_cw",2006,9
"narrows upper",98,1,2006-10-09,"0:00:00","cw",3,7,"c",6.7,"c","cwd",NA,NA,NA,NA,NA,NA,NA,20,"b","cwd","98_1_2006-10-09_cw",2006,10
"narrows upper",98,1,2009-05-20,"0:00:00","cw",3,5,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,"b","cwd","98_1_2009-05-20_cw",2009,5
"narrows upper",98,1,2009-06-11,"0:00:00","cw",3,5,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5,"b","cwd","98_1_2009-06-11_cw",2009,6
"narrows upper",98,1,2009-07-14,"0:00:00","cw",3,5,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5,"b","cwd","98_1_2009-07-14_cw",2009,7
"narrows upper",98,1,2009-08-10,"0:00:00","cw",3,6,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,"b","cwd","98_1_2009-08-10_cw",2009,8
"narrows upper",98,1,2009-09-30,"0:00:00","cw",3,6,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,"b","cwd","98_1_2009-09-30_cw",2009,9
"narrows upper",98,1,2009-10-29,"0:00:00","cw",3,10,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,"b","cwd","98_1_2009-10-29_cw",2009,10
"narrows upper",98,1,2012-06-12,"0:00:00","cw",3,6,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,"b","cwd","98_1_2012-06-12_cw",2012,6
"narrows upper",98,1,2012-07-19,"0:00:00","cw",3,5,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,"b","cwd","98_1_2012-07-19_cw",2012,7
"narrows upper",98,1,2012-08-20,"0:00:00","cw",3,5,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,"b","cwd","98_1_2012-08-20_cw",2012,8
"narrows upper",98,1,2012-09-20,"0:00:00","cw",3,6,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5,"b","cwd","98_1_2012-09-20_cw",2012,9
"narrows upper",98,1,2012-10-25,"0:00:00","cw",3,7,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,"b","cwd","98_1_2012-10-25_cw",2012,10
"narrows upper",98,1,2013-05-30,"0:00:00","cw",3,7,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,"b","cwd","98_1_2013-05-30_cw",2013,5
"narrows upper",98,1,2013-06-27,"0:00:00","cw",3,7,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,"b","cwd","98_1_2013-06-27_cw",2013,6
"narrows upper",98,1,2013-07-25,"0:00:00","cw",3,5,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,"b","cwd","98_1_2013-07-25_cw",2013,7
"narrows upper",98,1,2013-08-23,"0:00:00","cw",3,4.5,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,"b","cwd","98_1_2013-08-23_cw",2013,8
"narrows upper",98,1,2013-09-18,"0:00:00","cw",3,6,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.5,"b","cwd","98_1_2013-09-18_cw",2013,9
"narrows upper",98,1,2014-05-30,"0:00:00","cw",3,6,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5,"b","cwd","98_1_2014-05-30_cw",2014,5
"narrows upper",98,1,2014-06-19,"0:00:00","cw",3,6,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,"b","cwd","98_1_2014-06-19_cw",2014,6
"narrows upper",98,1,2014-07-17,"0:00:00","cw",3,7,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,"b","cwd","98_1_2014-07-17_cw",2014,7
"narrows upper",98,1,2014-08-19,"0:00:00","ei",2,5,"c",NA,NA,NA,18,"t","s","dep",NA,NA,NA,NA,NA,NA,"98_1_2014-08-19_ei",2014,8
"narrows upper",98,1,2014-08-19,"0:00:00","ei",2,5,"c",7,"4500 h b+","hetl",30,"a","s","dep",96,"l","dep",19,"g","hetl","98_1_2014-08-19_ei",2014,8
"narrows upper",98,1,2014-08-28,"0:00:00","cw",3,7,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,"b","cwd","98_1_2014-08-28_cw",2014,8
"narrows upper",98,1,2014-10-07,"0:00:00","cw",3,7,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,"b","cwd","98_1_2014-10-07_cw",2014,10
"narrows upper",98,1,2015-06-03,"0:00:00","cw",3,8,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,"b","cwd","98_1_2015-06-03_cw",2015,6
"narrows upper",98,1,2015-06-17,"0:00:00","cw",3,7,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,"b","cwd","98_1_2015-06-17_cw",2015,6
"narrows upper",98,1,2015-07-27,"0:00:00","cw",3,8,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,"b","cwd","98_1_2015-07-27_cw",2015,7
"narrows upper",98,1,2015-08-27,"0:00:00","cw",3,7,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5,"b","cwd","98_1_2015-08-27_cw",2015,8
"narrows upper",98,1,2015-10-27,"0:00:00","cw",3,9,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,"b","cwd","98_1_2015-10-27_cw",2015,10
"narrows upper",98,1,2016-05-19,"0:00:00","cw",3,9,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,"b","cwd","98_1_2016-05-19_cw",2016,5
"narrows upper",98,1,2016-06-07,"0:00:00","cw",3,6,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,"b","cwd","98_1_2016-06-07_cw",2016,6
"narrows upper",98,1,2016-07-12,"0:00:00","cw",3,7,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,"b","cwd","98_1_2016-07-12_cw",2016,7
"narrows upper",98,1,2016-08-15,"0:00:00","cw",3,8,"c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,"b","cwd","98_1_2016-08-15_cw",2016,8
