"midas","lake","basin","date","agency","tp_ppm","depth","r","type","year","month","sampleid"
"98","narrows upper",1,2013-08-23,"cw",0.013,15,2,"g",2013,8,"98_1_2013-08-23"
"98","narrows upper",1,2013-09-18,"cw",0.008,10,1,"g",2013,9,"98_1_2013-09-18"
"98","narrows upper",1,2013-09-18,"cw",0.01,6,1,"c",2013,9,"98_1_2013-09-18"
"98","narrows upper",1,2013-09-18,"cw",0.014,15,1,"g",2013,9,"98_1_2013-09-18"
"98","narrows upper",1,2014-05-30,"cw",0.007,6,1,"c",2014,5,"98_1_2014-05-30"
"98","narrows upper",1,2014-05-30,"cw",0.008,15,1,"g",2014,5,"98_1_2014-05-30"
"98","narrows upper",1,2014-06-19,"cw",0.008,15,1,"g",2014,6,"98_1_2014-06-19"
"98","narrows upper",1,2014-06-19,"cw",0.009,6,1,"c",2014,6,"98_1_2014-06-19"
"98","narrows upper",1,2014-07-17,"cw",0.008,15,1,"g",2014,7,"98_1_2014-07-17"
"98","narrows upper",1,2014-07-17,"cw",0.011,7,1,"c",2014,7,"98_1_2014-07-17"
"98","narrows upper",1,2014-08-28,"cw",0.008,7,1,"c",2014,8,"98_1_2014-08-28"
"98","narrows upper",1,2014-08-28,"cw",0.01,15,1,"g",2014,8,"98_1_2014-08-28"
"98","narrows upper",1,2014-10-07,"cw",0.007,7,1,"c",2014,10,"98_1_2014-10-07"
"98","narrows upper",1,2014-10-07,"cw",0.012,15,1,"g",2014,10,"98_1_2014-10-07"
"98","narrows upper",1,2015-06-03,"cw",0.01,8,1,"c",2015,6,"98_1_2015-06-03"
"98","narrows upper",1,2015-06-03,"cw",0.01,15,1,"g",2015,6,"98_1_2015-06-03"
"98","narrows upper",1,2015-06-17,"cw",0.009,7,1,"c",2015,6,"98_1_2015-06-17"
"98","narrows upper",1,2015-06-17,"cw",0.009,15,1,"g",2015,6,"98_1_2015-06-17"
"98","narrows upper",1,2015-07-27,"cw",0.008,8,1,"c",2015,7,"98_1_2015-07-27"
"98","narrows upper",1,2015-07-27,"cw",0.012,15,1,"g",2015,7,"98_1_2015-07-27"
"98","narrows upper",1,2015-08-27,"cw",0.007,7,1,"c",2015,8,"98_1_2015-08-27"
"98","narrows upper",1,2015-08-27,"cw",0.017,15,1,"g",2015,8,"98_1_2015-08-27"
"98","narrows upper",1,2015-10-27,"cw",0.008,9,2,"c",2015,10,"98_1_2015-10-27"
"98","narrows upper",1,2015-10-27,"cw",0.01,9,1,"c",2015,10,"98_1_2015-10-27"
"98","narrows upper",1,2015-10-27,"cw",0.076,17,1,"g",2015,10,"98_1_2015-10-27"
"98","narrows upper",1,2016-05-19,"cw",0.007,9,1,"c",2016,5,"98_1_2016-05-19"
"98","narrows upper",1,2016-06-07,"cw",0.008,6,1,"c",2016,6,"98_1_2016-06-07"
"98","narrows upper",1,2016-07-12,"cw",0.014,7,1,"c",2016,7,"98_1_2016-07-12"
"98","narrows upper",1,2016-08-15,"cw",0.008,8,1,"c",2016,8,"98_1_2016-08-15"
"98","narrows upper",1,2016-09-22,"cw",0.008,7,1,"c",2016,9,"98_1_2016-09-22"
"98","narrows upper",1,2017-05-30,"cw",0.01,8,1,"c",2017,5,"98_1_2017-05-30"
"98","narrows upper",1,2017-06-30,"cw",0.009,6,1,"c",2017,6,"98_1_2017-06-30"
"98","narrows upper",1,2017-07-26,"cw",0.007,6,1,"c",2017,7,"98_1_2017-07-26"
"98","narrows upper",1,2017-08-29,"cw",0.006,6,1,"c",2017,8,"98_1_2017-08-29"
"98","narrows upper",1,2017-09-28,"cw",0.008,9,1,"c",2017,9,"98_1_2017-09-28"
"98","narrows upper",1,2017-09-28,"cw",0.008,9,2,"c",2017,9,"98_1_2017-09-28"
"98","narrows upper",1,2017-09-28,"cw",0.047,17,1,"g",2017,9,"98_1_2017-09-28"
"98","narrows upper",1,2018-05-31,"cw",0.008,6,1,"c",2018,5,"98_1_2018-05-31"
"98","narrows upper",1,2018-05-31,"cw",0.009,6,2,"c",2018,5,"98_1_2018-05-31"
"98","narrows upper",1,2018-06-29,"cw",0.01,7,1,"c",2018,6,"98_1_2018-06-29"
"98","narrows upper",1,2018-07-19,"cw",0.008,7,1,"c",2018,7,"98_1_2018-07-19"
"98","narrows upper",1,2018-07-19,"cw",0.008,7,2,"c",2018,7,"98_1_2018-07-19"
"98","narrows upper",1,2018-08-28,"cw",0.008,8,1,"c",2018,8,"98_1_2018-08-28"
"98","narrows upper",1,2018-08-28,"cw",0.019,12,1,"g",2018,8,"98_1_2018-08-28"
"98","narrows upper",1,2018-08-28,"cw",0.084,17,1,"g",2018,8,"98_1_2018-08-28"
"98","narrows upper",1,2018-09-13,"cw",0.007,8,1,"c",2018,9,"98_1_2018-09-13"
"98","narrows upper",1,2018-09-13,"cw",0.014,12,1,"g",2018,9,"98_1_2018-09-13"
"98","narrows upper",1,2018-09-13,"cw",0.12,17,1,"g",2018,9,"98_1_2018-09-13"
"98","narrows upper",1,2018-11-09,"cw",0.01,9,1,"c",2018,11,"98_1_2018-11-09"
"98","narrows upper",1,2018-11-09,"cw",0.13,17,1,"g",2018,11,"98_1_2018-11-09"
"98","narrows upper",1,2019-07-15,"cw",0.008,5,1,"c",2019,7,"98_1_2019-07-15"
"98","narrows upper",1,2019-08-15,"cw",0.007,6,1,"c",2019,8,"98_1_2019-08-15"
"98","narrows upper",1,2019-08-15,"cw",0.014,12,1,"g",2019,8,"98_1_2019-08-15"
"98","narrows upper",1,2019-08-15,"cw",0.057,17,1,"g",2019,8,"98_1_2019-08-15"
"98","narrows upper",1,2019-09-19,"cw",0.009,6.5,1,"c",2019,9,"98_1_2019-09-19"
"98","narrows upper",1,2019-09-19,"cw",0.023,12,1,"g",2019,9,"98_1_2019-09-19"
"98","narrows upper",1,2019-09-19,"cw",0.11,17,1,"g",2019,9,"98_1_2019-09-19"
"98","narrows upper",1,2019-10-24,"cw",0.008,9,1,"c",2019,10,"98_1_2019-10-24"
"98","narrows upper",1,2019-10-24,"cw",0.028,12,1,"g",2019,10,"98_1_2019-10-24"
"98","narrows upper",1,2019-10-24,"cw",0.1,17,1,"g",2019,10,"98_1_2019-10-24"
"98","narrows upper",1,2020-08-31,"cw",0.005,7,1,"c",2020,8,"98_1_2020-08-31"
"98","narrows upper",1,2020-08-31,"cw",0.08,17,1,"g",2020,8,"98_1_2020-08-31"
"98","narrows upper",1,2020-10-06,"cw",0.006,7.5,1,"c",2020,10,"98_1_2020-10-06"
"98","narrows upper",1,2020-10-06,"cw",0.021,10,1,"g",2020,10,"98_1_2020-10-06"
"98","narrows upper",1,2020-10-06,"cw",0.1,17,1,"g",2020,10,"98_1_2020-10-06"
"98","narrows upper",1,2020-11-09,"cw",0.011,9,1,"c",2020,11,"98_1_2020-11-09"
"98","narrows upper",1,2020-11-09,"cw",0.011,12,1,"g",2020,11,"98_1_2020-11-09"
"98","narrows upper",1,2020-11-09,"cw",0.062,17,1,"g",2020,11,"98_1_2020-11-09"
"103","narrows lower",1,2000-05-17,"cw",0.013,10,1,"c",2000,5,"103_1_2000-05-17"
"103","narrows lower",1,2000-06-26,"cw",0.01,5,1,"c",2000,6,"103_1_2000-06-26"
"103","narrows lower",1,2000-07-18,"cw",0.008,6,1,"c",2000,7,"103_1_2000-07-18"
"103","narrows lower",1,2000-08-22,"cw",0.006,6,1,"c",2000,8,"103_1_2000-08-22"
"103","narrows lower",1,2000-09-19,"cw",0.007,7,1,"c",2000,9,"103_1_2000-09-19"
"103","narrows lower",1,2000-10-19,"cw",0.008,10,1,"c",2000,10,"103_1_2000-10-19"
"103","narrows lower",1,2003-06-11,"cw",0.009,10,1,"c",2003,6,"103_1_2003-06-11"
"103","narrows lower",1,2003-07-07,"cw",0.007,5,1,"c",2003,7,"103_1_2003-07-07"
"103","narrows lower",1,2003-07-07,"cw",0.007,5,2,"c",2003,7,"103_1_2003-07-07"
"103","narrows lower",1,2003-08-06,"cw",0.007,6,1,"c",2003,8,"103_1_2003-08-06"
"103","narrows lower",1,2003-09-30,"cw",0.007,8,1,"c",2003,9,"103_1_2003-09-30"
"103","narrows lower",1,2004-07-13,"cw",0.007,5,1,"c",2004,7,"103_1_2004-07-13"
"103","narrows lower",1,2004-08-17,"cw",0.007,5,1,"c",2004,8,"103_1_2004-08-17"
"103","narrows lower",1,2004-09-24,"cw",0.006,7,1,"c",2004,9,"103_1_2004-09-24"
"103","narrows lower",1,2004-11-04,"cw",0.008,10,1,"c",2004,11,"103_1_2004-11-04"
"103","narrows lower",1,2006-05-31,"cw",0.01,7,1,"c",2006,5,"103_1_2006-05-31"
"103","narrows lower",1,2006-05-31,"cw",0.011,7,2,"c",2006,5,"103_1_2006-05-31"
"103","narrows lower",1,2006-07-26,"cw",0.006,5,1,"c",2006,7,"103_1_2006-07-26"
"103","narrows lower",1,2006-08-21,"cw",0.008,6,1,"c",2006,8,"103_1_2006-08-21"
"103","narrows lower",1,2006-09-28,"cw",0.006,7,1,"c",2006,9,"103_1_2006-09-28"
"103","narrows lower",1,2006-11-01,"cw",0.009,10,1,"c",2006,11,"103_1_2006-11-01"
"103","narrows lower",1,2009-05-22,"cw",0.006,4,1,"c",2009,5,"103_1_2009-05-22"
"103","narrows lower",1,2009-06-30,"cw",0.011,4,1,"c",2009,6,"103_1_2009-06-30"
"103","narrows lower",1,2009-07-21,"cw",0.008,5,1,"c",2009,7,"103_1_2009-07-21"
"103","narrows lower",1,2009-08-14,"cw",0.004,6,1,"c",2009,8,"103_1_2009-08-14"
"103","narrows lower",1,2009-09-28,"cw",NA,999.9,1,"c",2009,9,"103_1_2009-09-28"
"103","narrows lower",1,2009-10-20,"cw",0.004,10,1,"c",2009,10,"103_1_2009-10-20"
"103","narrows lower",1,2010-08-23,"cw",0.006,6,1,"c",2010,8,"103_1_2010-08-23"
"103","narrows lower",1,2012-06-11,"cw",0.011,8,1,"c",2012,6,"103_1_2012-06-11"
"103","narrows lower",1,2012-06-27,"cw",0.01,5,1,"c",2012,6,"103_1_2012-06-27"
"103","narrows lower",1,2012-07-18,"cw",0.009,6,1,"c",2012,7,"103_1_2012-07-18"
"103","narrows lower",1,2012-08-13,"cw",0.009,6,1,"c",2012,8,"103_1_2012-08-13"
"103","narrows lower",1,2012-09-18,"cw",0.021,7,1,"c",2012,9,"103_1_2012-09-18"
"103","narrows lower",1,2015-05-29,"cw",0.009,8,1,"c",2015,5,"103_1_2015-05-29"
"103","narrows lower",1,2015-06-18,"cw",0.007,8,1,"c",2015,6,"103_1_2015-06-18"
"103","narrows lower",1,2015-07-13,"cw",0.013,8,1,"c",2015,7,"103_1_2015-07-13"
"103","narrows lower",1,2015-08-04,"cw",0.007,8,1,"c",2015,8,"103_1_2015-08-04"
"103","narrows lower",1,2015-08-04,"cw",0.007,8,2,"c",2015,8,"103_1_2015-08-04"
"103","narrows lower",1,2015-09-02,"cw",0.006,8,1,"c",2015,9,"103_1_2015-09-02"
"103","narrows lower",1,2015-09-02,"cw",0.008,8,2,"c",2015,9,"103_1_2015-09-02"
"103","narrows lower",1,2015-10-14,"cw",0.006,10,1,"c",2015,10,"103_1_2015-10-14"
"103","narrows lower",1,2015-10-14,"cw",0.026,30,1,"g",2015,10,"103_1_2015-10-14"
"103","narrows lower",1,2018-05-21,"cw",0.01,9,1,"c",2018,5,"103_1_2018-05-21"
"103","narrows lower",1,2018-06-25,"cw",0.009,7,1,"c",2018,6,"103_1_2018-06-25"
"103","narrows lower",1,2018-07-18,"cw",0.007,8,1,"c",2018,7,"103_1_2018-07-18"
"103","narrows lower",1,2018-08-17,"cw",0.007,8,1,"c",2018,8,"103_1_2018-08-17"
"103","narrows lower",1,2018-09-14,"cw",0.004,8,1,"c",2018,9,"103_1_2018-09-14"
"103","narrows lower",1,2018-09-14,"cw",0.035,29,1,"g",2018,9,"103_1_2018-09-14"
"103","narrows lower",1,2018-10-17,"cw",0.006,8,1,"c",2018,10,"103_1_2018-10-17"
"103","narrows lower",1,2018-10-17,"cw",0.027,29.4,1,"g",2018,10,"103_1_2018-10-17"
"3814","cochnewagon",1,2000-05-02,"cw",0.013,9,2,"c",2000,5,"3814_1_2000-05-02"
"3814","cochnewagon",1,2000-05-02,"cw",0.014,9,1,"c",2000,5,"3814_1_2000-05-02"
"3814","cochnewagon",1,2000-06-06,"cw",0.013,7,1,"c",2000,6,"3814_1_2000-06-06"
"3814","cochnewagon",1,2000-07-07,"cw",0.013,7,1,"c",2000,7,"3814_1_2000-07-07"
"3814","cochnewagon",1,2000-08-01,"cw",0.013,7,1,"c",2000,8,"3814_1_2000-08-01"
"3814","cochnewagon",1,2000-08-01,"cw",0.068,9,1,"g",2000,8,"3814_1_2000-08-01"
"3814","cochnewagon",1,2000-08-14,"cw",0.014,6,1,"c",2000,8,"3814_1_2000-08-14"
"3814","cochnewagon",1,2000-08-14,"cw",0.04,8.5,1,"g",2000,8,"3814_1_2000-08-14"
"3814","cochnewagon",1,2000-08-28,"cw",0.018,7,1,"c",2000,8,"3814_1_2000-08-28"
"3814","cochnewagon",1,2000-08-28,"cw",0.024,8.5,1,"g",2000,8,"3814_1_2000-08-28"
"3814","cochnewagon",1,2000-09-11,"cw",0.018,8,1,"c",2000,9,"3814_1_2000-09-11"
"3814","cochnewagon",1,2000-09-11,"cw",0.021,8,1,"g",2000,9,"3814_1_2000-09-11"
"3814","cochnewagon",1,2000-10-03,"cw",0.019,8.5,1,"g",2000,10,"3814_1_2000-10-03"
"3814","cochnewagon",1,2000-10-19,"cw",0.016,8,1,"c",2000,10,"3814_1_2000-10-19"
"3814","cochnewagon",1,2001-05-22,"cw",0.014,8,1,"c",2001,5,"3814_1_2001-05-22"
"3814","cochnewagon",1,2001-06-21,"cw",0.014,6,1,"c",2001,6,"3814_1_2001-06-21"
"3814","cochnewagon",1,2001-06-21,"cw",0.016,8.5,1,"g",2001,6,"3814_1_2001-06-21"
"3814","cochnewagon",1,2001-07-19,"cw",0.011,7,1,"c",2001,7,"3814_1_2001-07-19"
"3814","cochnewagon",1,2001-08-22,"cw",0.014,7,1,"c",2001,8,"3814_1_2001-08-22"
"3814","cochnewagon",1,2001-08-22,"cw",0.018,8,1,"g",2001,8,"3814_1_2001-08-22"
"3814","cochnewagon",1,2001-09-12,"cw",0.025,7,1,"c",2001,9,"3814_1_2001-09-12"
"3814","cochnewagon",1,2001-09-12,"cw",0.038,8,1,"g",2001,9,"3814_1_2001-09-12"
"3814","cochnewagon",1,2001-10-10,"cw",0.018,8,1,"c",2001,10,"3814_1_2001-10-10"
"3814","cochnewagon",1,2002-05-10,"cw",0.012,8,1,"c",2002,5,"3814_1_2002-05-10"
"3814","cochnewagon",1,2002-06-17,"cw",0.014,8,1,"c",2002,6,"3814_1_2002-06-17"
"3814","cochnewagon",1,2002-07-31,"cw",0.013,7,1,"c",2002,7,"3814_1_2002-07-31"
"3814","cochnewagon",1,2002-08-27,"cw",0.013,6,1,"c",2002,8,"3814_1_2002-08-27"
"3814","cochnewagon",1,2002-08-27,"cw",0.038,8,1,"g",2002,8,"3814_1_2002-08-27"
"3814","cochnewagon",1,2002-09-27,"cw",0.017,8,1,"c",2002,9,"3814_1_2002-09-27"
"3814","cochnewagon",1,2002-10-25,"cw",0.016,8,1,"c",2002,10,"3814_1_2002-10-25"
"3814","cochnewagon",1,2003-05-09,"cw",0.015,7,1,"c",2003,5,"3814_1_2003-05-09"
"3814","cochnewagon",1,2003-06-04,"cw",0.013,8,1,"c",2003,6,"3814_1_2003-06-04"
"3814","cochnewagon",1,2003-07-02,"cw",0.009,7,1,"c",2003,7,"3814_1_2003-07-02"
"3814","cochnewagon",1,2003-08-04,"cw",0.011,7,1,"c",2003,8,"3814_1_2003-08-04"
"3814","cochnewagon",1,2003-09-09,"cw",0.018,7,2,"c",2003,9,"3814_1_2003-09-09"
"3814","cochnewagon",1,2003-09-09,"cw",0.019,7,1,"c",2003,9,"3814_1_2003-09-09"
"3814","cochnewagon",1,2003-10-10,"cw",0.016,7,1,"c",2003,10,"3814_1_2003-10-10"
"3814","cochnewagon",1,2004-05-12,"cw",0.012,7,1,"c",2004,5,"3814_1_2004-05-12"
"3814","cochnewagon",1,2004-06-09,"cw",0.018,7,1,"c",2004,6,"3814_1_2004-06-09"
"3814","cochnewagon",1,2004-07-01,"cw",0.012,6,1,"c",2004,7,"3814_1_2004-07-01"
"3814","cochnewagon",1,2004-08-04,"cw",0.016,6,1,"c",2004,8,"3814_1_2004-08-04"
"3814","cochnewagon",1,2004-08-04,"cw",0.045,8,1,"g",2004,8,"3814_1_2004-08-04"
"3814","cochnewagon",1,2004-09-03,"cw",0.022,7,1,"c",2004,9,"3814_1_2004-09-03"
"3814","cochnewagon",1,2004-09-03,"cw",0.084,8,1,"g",2004,9,"3814_1_2004-09-03"
"3814","cochnewagon",1,2004-10-05,"cw",0.021,7,1,"c",2004,10,"3814_1_2004-10-05"
"3814","cochnewagon",1,2005-05-13,"cw",0.016,8,1,"c",2005,5,"3814_1_2005-05-13"
"3814","cochnewagon",1,2005-06-13,"cw",0.012,7,1,"c",2005,6,"3814_1_2005-06-13"
"3814","cochnewagon",1,2005-08-10,"cw",0.014,6,1,"c",2005,8,"3814_1_2005-08-10"
"3814","cochnewagon",1,2005-08-10,"cw",0.11,8.5,1,"g",2005,8,"3814_1_2005-08-10"
"3814","cochnewagon",1,2005-09-08,"cw",0.017,6,1,"c",2005,9,"3814_1_2005-09-08"
"3814","cochnewagon",1,2005-09-08,"cw",0.2,8,2,"g",2005,9,"3814_1_2005-09-08"
"3814","cochnewagon",1,2005-09-08,"cw",0.21,8,1,"g",2005,9,"3814_1_2005-09-08"
"3814","cochnewagon",1,2006-06-14,"cw",0.019,8,2,"c",2006,6,"3814_1_2006-06-14"
"3814","cochnewagon",1,2006-06-14,"cw",0.021,8,1,"c",2006,6,"3814_1_2006-06-14"
"3814","cochnewagon",1,2006-07-10,"cw",0.014,7,1,"c",2006,7,"3814_1_2006-07-10"
"3814","cochnewagon",1,2006-08-09,"cw",0.016,6,1,"c",2006,8,"3814_1_2006-08-09"
"3814","cochnewagon",1,2006-08-09,"cw",0.17,8,1,"g",2006,8,"3814_1_2006-08-09"
"3814","cochnewagon",1,2006-08-23,"cw",0.019,6,1,"c",2006,8,"3814_1_2006-08-23"
"3814","cochnewagon",1,2006-08-23,"cw",0.44,8,1,"g",2006,8,"3814_1_2006-08-23"
"3814","cochnewagon",1,2006-09-07,"cw",0.019,7,1,"c",2006,9,"3814_1_2006-09-07"
"3814","cochnewagon",1,2006-09-07,"cw",0.019,7,2,"c",2006,9,"3814_1_2006-09-07"
"3814","cochnewagon",1,2006-10-11,"cw",0.018,7,1,"c",2006,10,"3814_1_2006-10-11"
"3814","cochnewagon",1,2006-10-11,"cw",0.019,8,1,"g",2006,10,"3814_1_2006-10-11"
"3814","cochnewagon",1,2007-05-10,"cw",0.015,7,1,"c",2007,5,"3814_1_2007-05-10"
"3814","cochnewagon",1,2007-05-10,"cw",0.017,7,2,"c",2007,5,"3814_1_2007-05-10"
"3814","cochnewagon",1,2007-06-06,"cw",0.011,4,2,"c",2007,6,"3814_1_2007-06-06"
"3814","cochnewagon",1,2007-06-06,"cw",0.012,4,1,"c",2007,6,"3814_1_2007-06-06"
"3814","cochnewagon",1,2007-07-03,"cw",0.014,6,1,"c",2007,7,"3814_1_2007-07-03"
"3814","cochnewagon",1,2007-07-03,"cw",0.015,6,2,"c",2007,7,"3814_1_2007-07-03"
"3814","cochnewagon",1,2007-08-02,"cw",0.01,5,1,"c",2007,8,"3814_1_2007-08-02"
"3814","cochnewagon",1,2007-08-02,"cw",0.01,5,2,"c",2007,8,"3814_1_2007-08-02"
"3814","cochnewagon",1,2007-08-02,"cw",0.038,7,1,"g",2007,8,"3814_1_2007-08-02"
"3814","cochnewagon",1,2007-09-07,"cw",0.02,7,1,"c",2007,9,"3814_1_2007-09-07"
"3814","cochnewagon",1,2007-09-07,"cw",0.022,7,2,"c",2007,9,"3814_1_2007-09-07"
"3814","cochnewagon",1,2007-09-07,"cw",0.22,8,1,"g",2007,9,"3814_1_2007-09-07"
"3814","cochnewagon",1,2007-09-20,"cw",0.023,6,2,"c",2007,9,"3814_1_2007-09-20"
"3814","cochnewagon",1,2007-09-20,"cw",0.024,6,1,"c",2007,9,"3814_1_2007-09-20"
"3814","cochnewagon",1,2007-09-20,"cw",0.032,7.5,1,"g",2007,9,"3814_1_2007-09-20"
"3814","cochnewagon",1,2007-10-17,"cw",0.018,8,1,"g",2007,10,"3814_1_2007-10-17"
"3814","cochnewagon",1,2007-10-17,"cw",0.022,7,2,"c",2007,10,"3814_1_2007-10-17"
"3814","cochnewagon",1,2007-10-17,"cw",0.023,7,1,"c",2007,10,"3814_1_2007-10-17"
"3814","cochnewagon",1,2008-05-07,"cw",0.012,7,1,"c",2008,5,"3814_1_2008-05-07"
"3814","cochnewagon",1,2008-05-07,"cw",0.013,7,2,"c",2008,5,"3814_1_2008-05-07"
"3814","cochnewagon",1,2008-05-21,"cw",0.01,6,1,"c",2008,5,"3814_1_2008-05-21"
"3814","cochnewagon",1,2008-06-02,"cw",0.011,7,1,"c",2008,6,"3814_1_2008-06-02"
"3814","cochnewagon",1,2008-06-18,"cw",0.014,5,1,"c",2008,6,"3814_1_2008-06-18"
"3814","cochnewagon",1,2008-07-02,"cw",0.014,6,1,"c",2008,7,"3814_1_2008-07-02"
"3814","cochnewagon",1,2008-07-02,"cw",0.063,8,1,"g",2008,7,"3814_1_2008-07-02"
"3814","cochnewagon",1,2008-07-16,"cw",0.015,3,1,"g",2008,7,"3814_1_2008-07-16"
"3814","cochnewagon",1,2008-07-16,"cw",0.016,1,1,"g",2008,7,"3814_1_2008-07-16"
"3814","cochnewagon",1,2008-07-16,"cw",0.018,5,1,"g",2008,7,"3814_1_2008-07-16"
"3814","cochnewagon",1,2008-07-16,"cw",0.032,7,1,"g",2008,7,"3814_1_2008-07-16"
"3814","cochnewagon",1,2008-07-16,"cw",0.22,8.5,1,"g",2008,7,"3814_1_2008-07-16"
"3814","cochnewagon",1,2008-07-30,"cw",0.015,1,1,"g",2008,7,"3814_1_2008-07-30"
"3814","cochnewagon",1,2008-07-30,"cw",0.017,3,1,"g",2008,7,"3814_1_2008-07-30"
"3814","cochnewagon",1,2008-07-30,"cw",0.018,5,1,"g",2008,7,"3814_1_2008-07-30"
"3814","cochnewagon",1,2008-07-30,"cw",0.057,7,1,"g",2008,7,"3814_1_2008-07-30"
"3814","cochnewagon",1,2008-07-30,"cw",0.35,8.5,1,"g",2008,7,"3814_1_2008-07-30"
"3814","cochnewagon",1,2008-07-30,"cw",0.35,8.5,2,"g",2008,7,"3814_1_2008-07-30"
"3814","cochnewagon",1,2008-08-14,"cw",0.017,5,1,"g",2008,8,"3814_1_2008-08-14"
"3814","cochnewagon",1,2008-08-14,"cw",0.019,3,1,"g",2008,8,"3814_1_2008-08-14"
"3814","cochnewagon",1,2008-08-14,"cw",0.02,1,1,"g",2008,8,"3814_1_2008-08-14"
"3814","cochnewagon",1,2008-08-14,"cw",0.029,7,1,"g",2008,8,"3814_1_2008-08-14"
"3814","cochnewagon",1,2008-08-14,"cw",0.55,8.5,1,"g",2008,8,"3814_1_2008-08-14"
"3814","cochnewagon",1,2008-08-27,"cw",0.013,5,1,"g",2008,8,"3814_1_2008-08-27"
"3814","cochnewagon",1,2008-08-27,"cw",0.014,3,1,"g",2008,8,"3814_1_2008-08-27"
"3814","cochnewagon",1,2008-08-27,"cw",0.016,1,1,"g",2008,8,"3814_1_2008-08-27"
"3814","cochnewagon",1,2008-08-27,"cw",0.03,7,1,"g",2008,8,"3814_1_2008-08-27"
"3814","cochnewagon",1,2008-08-27,"cw",0.033,7,2,"g",2008,8,"3814_1_2008-08-27"
"3814","cochnewagon",1,2008-08-27,"cw",0.26,8.5,1,"g",2008,8,"3814_1_2008-08-27"
"3814","cochnewagon",1,2008-09-10,"cw",0.016,5,1,"g",2008,9,"3814_1_2008-09-10"
"3814","cochnewagon",1,2008-09-10,"cw",0.017,1,2,"g",2008,9,"3814_1_2008-09-10"
"3814","cochnewagon",1,2008-09-10,"cw",0.019,1,1,"g",2008,9,"3814_1_2008-09-10"
"3814","cochnewagon",1,2008-09-10,"cw",0.024,3,1,"g",2008,9,"3814_1_2008-09-10"
"3814","cochnewagon",1,2008-09-10,"cw",0.032,7,1,"g",2008,9,"3814_1_2008-09-10"
"3814","cochnewagon",1,2008-09-10,"cw",0.13,8,1,"g",2008,9,"3814_1_2008-09-10"
"3814","cochnewagon",1,2008-09-19,"cw",0.023,7,1,"g",2008,9,"3814_1_2008-09-19"
"3814","cochnewagon",1,2008-09-19,"cw",0.025,5,1,"g",2008,9,"3814_1_2008-09-19"
"3814","cochnewagon",1,2008-09-19,"cw",0.027,8,1,"g",2008,9,"3814_1_2008-09-19"
"3814","cochnewagon",1,2008-09-19,"cw",0.028,8,1,"c",2008,9,"3814_1_2008-09-19"
"3814","cochnewagon",1,2008-09-19,"cw",0.029,1,1,"g",2008,9,"3814_1_2008-09-19"
"3814","cochnewagon",1,2008-09-19,"cw",0.031,3,1,"g",2008,9,"3814_1_2008-09-19"
"3814","cochnewagon",1,2008-09-24,"cw",0.019,7,1,"g",2008,9,"3814_1_2008-09-24"
"3814","cochnewagon",1,2008-09-24,"cw",0.02,8,1,"g",2008,9,"3814_1_2008-09-24"
"3814","cochnewagon",1,2008-09-24,"cw",0.021,3,1,"g",2008,9,"3814_1_2008-09-24"
"3814","cochnewagon",1,2008-09-24,"cw",0.023,1,1,"g",2008,9,"3814_1_2008-09-24"
"3814","cochnewagon",1,2008-09-24,"cw",0.023,1,2,"g",2008,9,"3814_1_2008-09-24"
"3814","cochnewagon",1,2008-09-24,"cw",0.024,5,1,"g",2008,9,"3814_1_2008-09-24"
"3814","cochnewagon",1,2008-10-08,"cw",0.02,7,1,"c",2008,10,"3814_1_2008-10-08"
"3814","cochnewagon",1,2008-10-08,"cw",0.021,7,2,"c",2008,10,"3814_1_2008-10-08"
"3814","cochnewagon",1,2008-10-23,"cw",0.025,7,1,"c",2008,10,"3814_1_2008-10-23"
"3814","cochnewagon",1,2009-05-21,"cw",0.012,8,1,"c",2009,5,"3814_1_2009-05-21"
"3814","cochnewagon",1,2009-05-21,"cw",0.013,8,2,"c",2009,5,"3814_1_2009-05-21"
"3814","cochnewagon",1,2009-06-05,"cw",0.009,7,2,"c",2009,6,"3814_1_2009-06-05"
"3814","cochnewagon",1,2009-06-05,"cw",0.01,7,1,"c",2009,6,"3814_1_2009-06-05"
"3814","cochnewagon",1,2009-06-17,"cw",0.011,7,1,"c",2009,6,"3814_1_2009-06-17"
"3814","cochnewagon",1,2009-06-17,"cw",0.013,8,1,"g",2009,6,"3814_1_2009-06-17"
"3814","cochnewagon",1,2009-07-01,"cw",0.011,5,2,"c",2009,7,"3814_1_2009-07-01"
"3814","cochnewagon",1,2009-07-01,"cw",0.014,5,1,"c",2009,7,"3814_1_2009-07-01"
"3814","cochnewagon",1,2009-07-01,"cw",0.018,8,1,"g",2009,7,"3814_1_2009-07-01"
"3814","cochnewagon",1,2009-07-15,"cw",0.025,7,1,"c",2009,7,"3814_1_2009-07-15"
"3814","cochnewagon",1,2009-07-15,"cw",0.059,8,1,"g",2009,7,"3814_1_2009-07-15"
"3814","cochnewagon",1,2009-07-28,"cw",0.013,5,1,"g",2009,7,"3814_1_2009-07-28"
"3814","cochnewagon",1,2009-07-28,"cw",0.016,1,1,"g",2009,7,"3814_1_2009-07-28"
"3814","cochnewagon",1,2009-07-28,"cw",0.016,3,1,"g",2009,7,"3814_1_2009-07-28"
"3814","cochnewagon",1,2009-07-28,"cw",0.022,7,1,"g",2009,7,"3814_1_2009-07-28"
