"lake","midas","station","date","time","agency","project","depth","type","tp_ppm","rep","lab","count","qual","year","month"
"annabessacook","9961",1,2007-10-05,"0:00:00","cw","3",4.5,"g",0.01,1,"d",7,"pg",2007,10
"annabessacook","9961",1,2007-10-05,"0:00:00","cw","3",6.5,"g",0.01,1,"d",7,"pg",2007,10
"annabessacook","9961",1,2007-10-05,"0:00:00","cw","3",8.5,"g",0.02,1,"d",7,"pg",2007,10
"annabessacook","9961",1,2007-10-05,"0:00:00","cw","3",10.5,"g",0.23,1,"d",7,"pg",2007,10
"annabessacook","9961",1,2007-10-05,"0:00:00","cw","3",11.5,"g",0.35,1,"d",7,"pg",2007,10
"annabessacook","9961",1,2008-03-12,"0:00:00","ei","2",9,"c",0.009,1,"d",1,"ec",2008,3
"annabessacook","9961",1,2008-03-12,"0:00:00","ei","2",9,"c",0.009,2,"d",1,"r",2008,3
"annabessacook","9961",2,1997-05-21,"0:00:00","cw","3",0.5,"g",0.01,1,"d",4,"pg",1997,5
"annabessacook","9961",2,1997-05-21,"0:00:00","cw","3",2.5,"g",0.01,1,"d",4,"pg",1997,5
"annabessacook","9961",2,1997-05-21,"0:00:00","cw","3",4.5,"g",0.01,1,"d",4,"pg",1997,5
"annabessacook","9961",2,1997-05-21,"0:00:00","cw","3",6,"g",0.01,1,"d",4,"pg",1997,5
"annabessacook","9961",2,1997-06-11,"0:00:00","cw","3",0.5,"g",0.02,1,"d",4,"pg",1997,6
"annabessacook","9961",2,1997-06-11,"0:00:00","cw","3",2.5,"g",0.01,1,"d",4,"pg",1997,6
"annabessacook","9961",2,1997-06-11,"0:00:00","cw","3",4.5,"g",0.01,1,"d",4,"pg",1997,6
"annabessacook","9961",2,1997-06-11,"0:00:00","cw","3",6,"g",0.01,1,"d",4,"pg",1997,6
"annabessacook","9961",2,1997-07-07,"0:00:00","cw","3",0.5,"g",0.01,1,"d",4,"pg",1997,7
"annabessacook","9961",2,1997-07-07,"0:00:00","cw","3",2.5,"g",0.01,1,"d",4,"pg",1997,7
"annabessacook","9961",2,1997-07-07,"0:00:00","cw","3",4.5,"g",0.01,1,"d",4,"pg",1997,7
"annabessacook","9961",2,1997-07-07,"0:00:00","cw","3",6,"g",0.02,1,"d",4,"pg",1997,7
"annabessacook","9961",2,1997-08-08,"0:00:00","cw","3",0.5,"g",0.01,1,"d",4,"pg",1997,8
"annabessacook","9961",2,1997-08-08,"0:00:00","cw","3",2.5,"g",0.01,1,"d",4,"pg",1997,8
"annabessacook","9961",2,1997-08-08,"0:00:00","cw","3",4.5,"g",0.01,1,"d",4,"pg",1997,8
"annabessacook","9961",2,1997-08-08,"0:00:00","cw","3",6,"g",0.02,1,"d",4,"pg",1997,8
"annabessacook","9961",2,1997-09-04,"0:00:00","cw","3",0.5,"g",0.03,1,"d",4,"pg",1997,9
"annabessacook","9961",2,1997-09-04,"0:00:00","cw","3",2.5,"g",0.03,1,"d",4,"pg",1997,9
"annabessacook","9961",2,1997-09-04,"0:00:00","cw","3",4.5,"g",0.03,1,"d",4,"pg",1997,9
"annabessacook","9961",2,1997-09-04,"0:00:00","cw","3",5.5,"g",0.04,1,"d",4,"pg",1997,9
"annabessacook","9961",2,1997-10-07,"0:00:00","cw","3",0.5,"g",0.03,1,"d",3,"pg",1997,10
"annabessacook","9961",2,1997-10-07,"0:00:00","cw","3",2.5,"g",0.03,1,"d",3,"pg",1997,10
"annabessacook","9961",2,1997-10-07,"0:00:00","cw","3",4.5,"g",0.03,1,"d",3,"pg",1997,10
"annabessacook","9961",2,1998-05-20,"0:00:00","cw","3",0.5,"g",0.01,1,"d",4,"pg",1998,5
"annabessacook","9961",2,1998-05-20,"0:00:00","cw","3",2.5,"g",0.01,1,"d",4,"pg",1998,5
"annabessacook","9961",2,1998-05-20,"0:00:00","cw","3",4.5,"g",0.01,1,"d",4,"pg",1998,5
"annabessacook","9961",2,1998-05-20,"0:00:00","cw","3",6,"g",0.01,1,"d",4,"pg",1998,5
"annabessacook","9961",2,1998-06-22,"0:00:00","cw","3",0.5,"g",0.01,1,"d",4,"pg",1998,6
"annabessacook","9961",2,1998-06-22,"0:00:00","cw","3",2.5,"g",0.01,1,"d",4,"pg",1998,6
"annabessacook","9961",2,1998-06-22,"0:00:00","cw","3",4.5,"g",0.01,1,"d",4,"pg",1998,6
"annabessacook","9961",2,1998-06-22,"0:00:00","cw","3",6,"g",0.05,1,"d",4,"pg",1998,6
"annabessacook","9961",2,1998-07-22,"0:00:00","cw","3",0.5,"g",0.01,1,"d",3,"pg",1998,7
"annabessacook","9961",2,1998-07-22,"0:00:00","cw","3",2.5,"g",0.01,1,"d",3,"pg",1998,7
"annabessacook","9961",2,1998-07-22,"0:00:00","cw","3",4.5,"g",0.01,1,"d",3,"pg",1998,7
"annabessacook","9961",2,1998-08-21,"0:00:00","cw","3",0.5,"g",0.01,1,"d",4,"pg",1998,8
"annabessacook","9961",2,1998-08-21,"0:00:00","cw","3",2.5,"g",0.02,1,"d",4,"pg",1998,8
"annabessacook","9961",2,1998-08-21,"0:00:00","cw","3",4.5,"g",0.01,1,"d",4,"pg",1998,8
"annabessacook","9961",2,1998-08-21,"0:00:00","cw","3",6,"g",0.03,1,"d",4,"pg",1998,8
"annabessacook","9961",2,1998-09-11,"0:00:00","cw","3",0.5,"g",0.02,1,"d",4,"pg",1998,9
"annabessacook","9961",2,1998-09-11,"0:00:00","cw","3",2.5,"g",0.02,1,"d",4,"pg",1998,9
"annabessacook","9961",2,1998-09-11,"0:00:00","cw","3",4.5,"g",0.02,1,"d",4,"pg",1998,9
"annabessacook","9961",2,1998-09-11,"0:00:00","cw","3",5.5,"g",0.02,1,"d",4,"pg",1998,9
"annabessacook","9961",2,1998-10-26,"0:00:00","cw","3",0.5,"g",0.01,1,"d",4,"pg",1998,10
"annabessacook","9961",2,1998-10-26,"0:00:00","cw","3",2.5,"g",0.02,1,"d",4,"pg",1998,10
"annabessacook","9961",2,1998-10-26,"0:00:00","cw","3",4.5,"g",0.01,1,"d",4,"pg",1998,10
"annabessacook","9961",2,1998-10-26,"0:00:00","cw","3",5.5,"g",0.01,1,"d",4,"pg",1998,10
"annabessacook","9961",2,2001-05-02,"0:00:00","cw","3",0.5,"g",0.009,1,"d",4,"pg",2001,5
"annabessacook","9961",2,2001-05-02,"0:00:00","cw","3",2.5,"g",0.009,1,"d",4,"pg",2001,5
"annabessacook","9961",2,2001-05-02,"0:00:00","cw","3",4.5,"g",0.01,1,"d",4,"pg",2001,5
"annabessacook","9961",2,2001-05-02,"0:00:00","cw","3",6.5,"g",0.01,1,"d",4,"pg",2001,5
"annabessacook","9961",2,2001-05-16,"0:00:00","cw","3",0.5,"g",0.01,1,"d",4,"pg",2001,5
"annabessacook","9961",2,2001-05-16,"0:00:00","cw","3",2.5,"g",0.01,1,"d",4,"pg",2001,5
"annabessacook","9961",2,2001-05-16,"0:00:00","cw","3",4.5,"g",0.01,1,"d",4,"pg",2001,5
"annabessacook","9961",2,2001-05-16,"0:00:00","cw","3",6.5,"g",0.01,1,"d",4,"pg",2001,5
"annabessacook","9961",2,2001-06-01,"0:00:00","cw","3",0.5,"g",0.01,1,"d",4,"pg",2001,6
"annabessacook","9961",2,2001-06-01,"0:00:00","cw","3",2.5,"g",0.01,1,"d",4,"pg",2001,6
"annabessacook","9961",2,2001-06-01,"0:00:00","cw","3",4.5,"g",0.01,1,"d",4,"pg",2001,6
"annabessacook","9961",2,2001-06-01,"0:00:00","cw","3",6.5,"g",0.04,1,"d",4,"pg",2001,6
"annabessacook","9961",2,2001-06-13,"0:00:00","cw","3",6,"c",0.01,1,"d",1,"ec",2001,6
"annabessacook","9961",2,2001-06-25,"0:00:00","cw","3",6,"c",0.01,1,"d",1,"ec",2001,6
"annabessacook","9961",2,2001-07-13,"0:00:00","cw","3",6,"c",0.01,1,"d",1,"ec",2001,7
"annabessacook","9961",2,2001-07-25,"0:00:00","cw","3",6,"c",0.02,1,"d",1,"ec",2001,7
"annabessacook","9961",2,2001-08-07,"0:00:00","cw","3",5,"c",0.01,1,"d",1,"ec",2001,8
"annabessacook","9961",2,2001-08-21,"0:00:00","cw","3",5,"c",0.01,1,"d",1,"ec",2001,8
"annabessacook","9961",2,2001-08-21,"0:00:00","cw","3",5,"c",0.02,2,"d",1,"r",2001,8
"annabessacook","9961",2,2001-09-05,"0:00:00","cw","3",6,"c",0.02,1,"d",1,"ec",2001,9
"annabessacook","9961",2,2001-09-05,"0:00:00","cw","3",6,"c",0.02,2,"d",1,"r",2001,9
"annabessacook","9961",2,2001-09-19,"0:00:00","cw","3",5,"c",0.02,1,"d",1,"ec",2001,9
"annabessacook","9961",2,2001-10-01,"0:00:00","cw","3",6,"c",0.03,1,"d",1,"ec",2001,10
"annabessacook","9961",2,2001-10-16,"0:00:00","cw","3",5,"c",0.02,1,"d",1,"ec",2001,10
"annabessacook","9961",2,2007-05-10,"0:00:00","cw","3",5,"c",0.01,1,"d",1,"ec",2007,5
"annabessacook","9961",2,2007-06-05,"0:00:00","cw","3",3,"c",0.01,1,"d",1,"ec",2007,6
"annabessacook","9961",2,2007-07-02,"0:00:00","cw","3",5,"c",0.01,1,"d",1,"ec",2007,7
"annabessacook","9961",2,2007-08-02,"0:00:00","cw","3",4,"c",0.01,1,"d",1,"ec",2007,8
"annabessacook","9961",2,2007-09-05,"0:00:00","cw","3",5,"c",0.01,1,"d",1,"ec",2007,9
"annabessacook","9961",2,2007-10-05,"0:00:00","cw","3",5,"c",0.01,1,"d",1,"ec",2007,10
"annabessacook","9961",1,1975-03-13,"0:00:00","ei","2",0,"g",0.01,1,"dep lab",3,"pg",1975,3
"annabessacook","9961",1,1975-03-13,"0:00:00","ei","2",5,"g",0.01,1,"dep lab",3,"pg",1975,3
"annabessacook","9961",1,1975-03-13,"0:00:00","ei","2",9,"g",0.02,1,"dep lab",3,"pg",1975,3
"annabessacook","9961",1,1975-04-29,"0:00:00","ei",NA,0,"g",0.02,1,"dep lab",1,"sg",1975,4
"annabessacook","9961",1,1975-06-30,"0:00:00","ei","2",0,"g",0.01,1,"dep lab",3,"pg",1975,6
"annabessacook","9961",1,1975-06-30,"0:00:00","ei","2",8,"g",0.02,1,"dep lab",3,"pg",1975,6
"annabessacook","9961",1,1975-06-30,"0:00:00","ei","2",12,"g",0.02,1,"dep lab",3,"pg",1975,6
"annabessacook","9961",1,1975-08-25,"0:00:00","ei",NA,0,"g",0.04,1,"dep lab",1,"sg",1975,8
"annabessacook","9961",1,1976-03-25,"0:00:00","ei",NA,NA,"c",0.01,1,"dep lab",1,"ec",1976,3
"annabessacook","9961",1,1976-03-25,"0:00:00","ei","1",1,"g",0.03,1,"dep lab",3,"pg",1976,3
"annabessacook","9961",1,1976-03-25,"0:00:00","ei","1",6,"g",0.01,1,"dep lab",3,"pg",1976,3
"annabessacook","9961",1,1976-03-25,"0:00:00","ei","1",11,"g",0.02,1,"dep lab",3,"pg",1976,3
"annabessacook","9961",1,1976-04-21,"0:00:00","cw",NA,NA,"c",0.01,1,"dep lab",1,"ec",1976,4
"annabessacook","9961",1,1976-05-17,"0:00:00","cw",NA,NA,"c",0.02,1,"dep lab",1,"ec",1976,5
"annabessacook","9961",1,1976-06-10,"0:00:00","cw",NA,NA,"c",0.02,1,"dep lab",1,"ec",1976,6
"annabessacook","9961",1,1976-06-24,"0:00:00","cw",NA,NA,"c",0.04,1,"dep lab",1,"ec",1976,6
"annabessacook","9961",1,1976-07-08,"0:00:00","cw",NA,NA,"c",0.06,1,"dep lab",1,"ec",1976,7
"annabessacook","9961",1,1976-07-26,"0:00:00","cw",NA,NA,"c",0.08,1,"dep lab",1,"ec",1976,7
"annabessacook","9961",1,1976-08-05,"0:00:00","cw",NA,NA,"c",0.08,1,"dep lab",1,"ec",1976,8
"annabessacook","9961",1,1976-08-19,"0:00:00","cw",NA,NA,"c",0.09,1,"dep lab",1,"ec",1976,8
"annabessacook","9961",1,1976-09-03,"0:00:00","cw",NA,NA,"c",0.11,1,"dep lab",1,"ec",1976,9
"annabessacook","9961",1,1976-09-17,"0:00:00","cw",NA,NA,"c",0.04,1,"dep lab",1,"ec",1976,9
"annabessacook","9961",1,1976-10-01,"0:00:00","cw",NA,NA,"c",0.03,1,"dep lab",1,"ec",1976,10
"annabessacook","9961",1,1976-10-18,"0:00:00","cw",NA,NA,"c",0.04,1,"dep lab",1,"ec",1976,10
"annabessacook","9961",1,1977-01-03,"0:00:00","",NA,3,"g",0.01,1,"dep lab",4,"pg",1977,1
"annabessacook","9961",1,1977-01-03,"0:00:00","",NA,7,"g",0.01,1,"dep lab",4,"pg",1977,1
"annabessacook","9961",1,1977-01-03,"0:00:00","",NA,10,"g",0.02,1,"dep lab",4,"pg",1977,1
"annabessacook","9961",1,1977-01-03,"0:00:00","",NA,12,"g",0.04,1,"dep lab",4,"pg",1977,1
"annabessacook","9961",1,1977-05-05,"0:00:00","",NA,1,"g",0.02,1,"dep lab",3,"pg",1977,5
"annabessacook","9961",1,1977-05-05,"0:00:00","",NA,9,"g",0.01,1,"dep lab",3,"pg",1977,5
"annabessacook","9961",1,1977-05-05,"0:00:00","",NA,11,"g",0.01,1,"dep lab",3,"pg",1977,5
"annabessacook","9961",1,1977-05-26,"0:00:00","",NA,1,"g",0.01,1,"dep lab",5,"pg",1977,5
"annabessacook","9961",1,1977-05-26,"0:00:00","",NA,4,"g",0.01,1,"dep lab",5,"pg",1977,5
"annabessacook","9961",1,1977-05-26,"0:00:00","",NA,6,"g",0.02,1,"dep lab",5,"pg",1977,5
"annabessacook","9961",1,1977-05-26,"0:00:00","",NA,9,"g",0.02,1,"dep lab",5,"pg",1977,5
"annabessacook","9961",1,1977-05-26,"0:00:00","",NA,13,"g",0.03,1,"dep lab",5,"pg",1977,5
"annabessacook","9961",1,1977-06-10,"0:00:00","",NA,1,"g",0.02,1,"dep lab",6,"pg",1977,6
"annabessacook","9961",1,1977-06-10,"0:00:00","",NA,4,"g",0.02,1,"dep lab",6,"pg",1977,6
"annabessacook","9961",1,1977-06-10,"0:00:00","",NA,7,"g",0.02,1,"dep lab",6,"pg",1977,6
"annabessacook","9961",1,1977-06-10,"0:00:00","",NA,9,"g",0.04,1,"dep lab",6,"pg",1977,6
"annabessacook","9961",1,1977-06-10,"0:00:00","",NA,12,"g",0.14,1,"dep lab",6,"pg",1977,6
"annabessacook","9961",1,1977-06-10,"0:00:00","",NA,13,"g",0.21,1,"dep lab",6,"pg",1977,6
"annabessacook","9961",1,1977-06-23,"0:00:00","",NA,1,"g",0.02,1,"dep lab",6,"pg",1977,6
"annabessacook","9961",1,1977-06-23,"0:00:00","",NA,4,"g",0.02,1,"dep lab",6,"pg",1977,6
"annabessacook","9961",1,1977-06-23,"0:00:00","",NA,7,"g",0.01,1,"dep lab",6,"pg",1977,6
"annabessacook","9961",1,1977-06-23,"0:00:00","",NA,9,"g",0.05,1,"dep lab",6,"pg",1977,6
"annabessacook","9961",1,1977-06-23,"0:00:00","",NA,11,"g",0.17,1,"dep lab",6,"pg",1977,6
"annabessacook","9961",1,1977-06-23,"0:00:00","",NA,13,"g",0.43,1,"dep lab",6,"pg",1977,6
"annabessacook","9961",1,1977-07-11,"0:00:00","",NA,1,"g",0.03,1,"dep lab",6,"pg",1977,7
"annabessacook","9961",1,1977-07-11,"0:00:00","",NA,5,"g",0.01,1,"dep lab",6,"pg",1977,7
"annabessacook","9961",1,1977-07-11,"0:00:00","",NA,7,"g",0.03,1,"dep lab",6,"pg",1977,7
"annabessacook","9961",1,1977-07-11,"0:00:00","",NA,9,"g",0.12,1,"dep lab",6,"pg",1977,7
"annabessacook","9961",1,1977-07-11,"0:00:00","",NA,11,"g",0.27,1,"dep lab",6,"pg",1977,7
"annabessacook","9961",1,1977-07-11,"0:00:00","",NA,13,"g",0.44,1,"dep lab",6,"pg",1977,7
"annabessacook","9961",1,1977-07-21,"0:00:00","",NA,1,"g",0.03,1,"dep lab",6,"pg",1977,7
"annabessacook","9961",1,1977-07-21,"0:00:00","",NA,5,"g",0.01,1,"dep lab",6,"pg",1977,7
"annabessacook","9961",1,1977-07-21,"0:00:00","",NA,7,"g",0.04,1,"dep lab",6,"pg",1977,7
"annabessacook","9961",1,1977-07-21,"0:00:00","",NA,10,"g",0.21,1,"dep lab",6,"pg",1977,7
"annabessacook","9961",1,1977-07-21,"0:00:00","",NA,12,"g",0.48,1,"dep lab",6,"pg",1977,7
"annabessacook","9961",1,1977-07-21,"0:00:00","",NA,13,"g",0.5,1,"dep lab",6,"pg",1977,7
"annabessacook","9961",1,1977-08-02,"0:00:00","ei","2",1,"g",0.04,1,"dep lab",6,"pg",1977,8
"annabessacook","9961",1,1977-08-02,"0:00:00","ei","2",5,"g",0.02,1,"dep lab",6,"pg",1977,8
"annabessacook","9961",1,1977-08-02,"0:00:00","ei","2",7,"g",0.05,1,"dep lab",6,"pg",1977,8
"annabessacook","9961",1,1977-08-02,"0:00:00","ei","2",9,"g",0.25,1,"dep lab",6,"pg",1977,8
"annabessacook","9961",1,1977-08-02,"0:00:00","ei","2",11,"g",0.41,1,"dep lab",6,"pg",1977,8
"annabessacook","9961",1,1977-08-02,"0:00:00","ei","2",13,"g",0.48,1,"dep lab",6,"pg",1977,8
"annabessacook","9961",1,1977-08-09,"0:00:00","",NA,1,"g",0.03,1,"dep lab",7,"pg",1977,8
"annabessacook","9961",1,1977-08-09,"0:00:00","",NA,3,"g",0.02,1,"dep lab",7,"pg",1977,8
"annabessacook","9961",1,1977-08-09,"0:00:00","",NA,5,"g",0.02,1,"dep lab",7,"pg",1977,8
"annabessacook","9961",1,1977-08-09,"0:00:00","",NA,7,"g",0.06,1,"dep lab",7,"pg",1977,8
"annabessacook","9961",1,1977-08-09,"0:00:00","",NA,9,"g",0.24,1,"dep lab",7,"pg",1977,8
"annabessacook","9961",1,1977-08-09,"0:00:00","",NA,11,"g",0.44,1,"dep lab",7,"pg",1977,8
"annabessacook","9961",1,1977-08-09,"0:00:00","",NA,13,"g",0.55,1,"dep lab",7,"pg",1977,8
"annabessacook","9961",1,1977-08-16,"0:00:00","",NA,1,"g",0.03,1,"dep lab",7,"pg",1977,8
"annabessacook","9961",1,1977-08-16,"0:00:00","",NA,3,"g",0.04,1,"dep lab",7,"pg",1977,8
"annabessacook","9961",1,1977-08-16,"0:00:00","",NA,5,"g",0.03,1,"dep lab",7,"pg",1977,8
"annabessacook","9961",1,1977-08-16,"0:00:00","",NA,6,"g",0.03,1,"dep lab",7,"pg",1977,8
"annabessacook","9961",1,1977-08-16,"0:00:00","",NA,7,"g",0.06,1,"dep lab",7,"pg",1977,8
"annabessacook","9961",1,1977-08-16,"0:00:00","",NA,9,"g",0.27,1,"dep lab",7,"pg",1977,8
"annabessacook","9961",1,1977-08-16,"0:00:00","",NA,11,"g",0.54,1,"dep lab",7,"pg",1977,8
"annabessacook","9961",1,1977-08-24,"0:00:00","",NA,0,"g",0.03,1,"dep lab",9,"pg",1977,8
"annabessacook","9961",1,1977-08-24,"0:00:00","",NA,1,"g",0.03,1,"dep lab",9,"pg",1977,8
"annabessacook","9961",1,1977-08-24,"0:00:00","",NA,2,"g",0.03,1,"dep lab",9,"pg",1977,8
"annabessacook","9961",1,1977-08-24,"0:00:00","",NA,3,"g",0.03,1,"dep lab",9,"pg",1977,8
"annabessacook","9961",1,1977-08-24,"0:00:00","",NA,4,"g",0.04,1,"dep lab",9,"pg",1977,8
"annabessacook","9961",1,1977-08-24,"0:00:00","",NA,5,"g",0.03,1,"dep lab",9,"pg",1977,8
"annabessacook","9961",1,1977-08-24,"0:00:00","",NA,7,"g",0.02,1,"dep lab",9,"pg",1977,8
"annabessacook","9961",1,1977-08-24,"0:00:00","",NA,9,"g",0.35,1,"dep lab",9,"pg",1977,8
"annabessacook","9961",1,1977-08-24,"0:00:00","",NA,11,"g",0.55,1,"dep lab",9,"pg",1977,8
"annabessacook","9961",1,1977-08-24,"0:00:00","",NA,11,"g",0.65,2,"dep lab",1,"r",1977,8
"annabessacook","9961",1,1977-08-31,"0:00:00","",NA,1,"g",0.05,1,"dep lab",3,"pg",1977,8
"annabessacook","9961",1,1977-08-31,"0:00:00","",NA,3,"g",0.03,1,"dep lab",3,"pg",1977,8
"annabessacook","9961",1,1977-08-31,"0:00:00","",NA,4,"g",0.03,1,"dep lab",3,"pg",1977,8
"annabessacook","9961",1,1977-09-02,"0:00:00","",NA,3,"g",0.07,1,"dep lab",3,"pg",1977,9
"annabessacook","9961",1,1977-09-02,"0:00:00","",NA,7,"g",0.06,1,"dep lab",3,"pg",1977,9
"annabessacook","9961",1,1977-09-02,"0:00:00","",NA,11,"g",0.09,1,"dep lab",3,"pg",1977,9
"annabessacook","9961",1,1977-09-12,"0:00:00","",NA,1,"g",0.04,1,"dep lab",6,"pg",1977,9
"annabessacook","9961",1,1977-09-12,"0:00:00","",NA,3,"g",0.04,1,"dep lab",6,"pg",1977,9
"annabessacook","9961",1,1977-09-12,"0:00:00","",NA,5,"g",0.04,1,"dep lab",6,"pg",1977,9
"annabessacook","9961",1,1977-09-12,"0:00:00","",NA,7,"g",0.04,1,"dep lab",6,"pg",1977,9
"annabessacook","9961",1,1977-09-12,"0:00:00","",NA,9,"g",0.36,1,"dep lab",6,"pg",1977,9
"annabessacook","9961",1,1977-09-12,"0:00:00","",NA,11,"g",0.79,1,"dep lab",6,"pg",1977,9
"annabessacook","9961",1,1977-09-30,"0:00:00","",NA,3,"g",0.05,1,"dep lab",3,"pg",1977,9
"annabessacook","9961",1,1977-09-30,"0:00:00","",NA,7,"g",0.05,1,"dep lab",3,"pg",1977,9
"annabessacook","9961",1,1977-09-30,"0:00:00","",NA,11,"g",0.06,1,"dep lab",3,"pg",1977,9
"annabessacook","9961",1,1977-10-11,"0:00:00","",NA,3,"g",0.03,1,"dep lab",3,"pg",1977,10
"annabessacook","9961",1,1977-10-11,"0:00:00","",NA,7,"g",0.03,1,"dep lab",3,"pg",1977,10
"annabessacook","9961",1,1977-10-11,"0:00:00","",NA,11,"g",0.03,1,"dep lab",3,"pg",1977,10
"annabessacook","9961",1,1977-11-03,"0:00:00","",NA,0,"g",0.02,1,"dep lab",3,"pg",1977,11
"annabessacook","9961",1,1977-11-03,"0:00:00","",NA,6,"g",0.03,1,"dep lab",3,"pg",1977,11
"annabessacook","9961",1,1977-11-03,"0:00:00","",NA,12,"g",0.04,1,"dep lab",3,"pg",1977,11
"annabessacook","9961",1,1977-12-02,"0:00:00","",NA,3,"g",0.02,1,"dep lab",3,"pg",1977,12
"annabessacook","9961",1,1977-12-02,"0:00:00","",NA,7,"g",0.02,1,"dep lab",3,"pg",1977,12
"annabessacook","9961",1,1977-12-02,"0:00:00","",NA,11,"g",0.02,1,"dep lab",3,"pg",1977,12
"annabessacook","9961",1,1978-02-09,"0:00:00","",NA,3,"g",0.01,1,"dep lab",4,"pg",1978,2
"annabessacook","9961",1,1978-02-09,"0:00:00","",NA,6,"g",0.01,1,"dep lab",4,"pg",1978,2
"annabessacook","9961",1,1978-02-09,"0:00:00","",NA,9,"g",0.09,1,"dep lab",4,"pg",1978,2
"annabessacook","9961",1,1978-02-09,"0:00:00","",NA,12,"g",0.01,1,"dep lab",4,"pg",1978,2
"annabessacook","9961",1,1978-02-17,"0:00:00","",NA,3,"g",0.01,1,"dep lab",3,"pg",1978,2
"annabessacook","9961",1,1978-02-17,"0:00:00","",NA,7,"g",0.01,1,"dep lab",3,"pg",1978,2
"annabessacook","9961",1,1978-02-17,"0:00:00","",NA,11,"g",0.01,1,"dep lab",3,"pg",1978,2
"annabessacook","9961",1,1978-03-20,"0:00:00","",NA,3,"g",0.01,1,"dep lab",4,"pg",1978,3
"annabessacook","9961",1,1978-03-20,"0:00:00","",NA,6,"g",0.01,1,"dep lab",4,"pg",1978,3
"annabessacook","9961",1,1978-03-20,"0:00:00","",NA,9,"g",0.02,1,"dep lab",4,"pg",1978,3
"annabessacook","9961",1,1978-03-20,"0:00:00","",NA,11,"g",0.03,1,"dep lab",4,"pg",1978,3
"annabessacook","9961",1,1978-03-24,"0:00:00","",NA,3,"g",0.01,1,"dep lab",3,"pg",1978,3
"annabessacook","9961",1,1978-03-24,"0:00:00","",NA,7,"g",0.01,1,"dep lab",3,"pg",1978,3
"annabessacook","9961",1,1978-03-24,"0:00:00","",NA,11,"g",0.01,1,"dep lab",3,"pg",1978,3
"annabessacook","9961",1,1978-05-05,"0:00:00","",NA,10,"c",0.01,1,"dep lab",1,"ec",1978,5
"annabessacook","9961",1,1978-05-08,"0:00:00","",NA,10,"c",0.002,1,"dep lab",1,"ec",1978,5
"annabessacook","9961",1,1978-06-06,"0:00:00","",NA,3,"g",0.01,1,"dep lab",3,"pg",1978,6
"annabessacook","9961",1,1978-06-06,"0:00:00","",NA,7,"g",0.02,1,"dep lab",3,"pg",1978,6
"annabessacook","9961",1,1978-06-06,"0:00:00","",NA,12,"g",0.09,1,"dep lab",3,"pg",1978,6
"annabessacook","9961",1,1978-06-12,"0:00:00","",NA,1,"g",0.02,1,"dep lab",2,"sg",1978,6
"annabessacook","9961",1,1978-06-12,"0:00:00","",NA,4,"g",0.02,1,"dep lab",2,"bg",1978,6
"annabessacook","9961",1,1978-06-23,"0:00:00","",NA,1,"g",0.01,1,"dep lab",6,"pg",1978,6
"annabessacook","9961",1,1978-06-23,"0:00:00","",NA,3,"g",0.02,1,"dep lab",6,"pg",1978,6
"annabessacook","9961",1,1978-06-23,"0:00:00","",NA,5,"g",0.02,1,"dep lab",6,"pg",1978,6
"annabessacook","9961",1,1978-06-23,"0:00:00","",NA,7,"g",0.02,1,"dep lab",6,"pg",1978,6
"annabessacook","9961",1,1978-06-23,"0:00:00","",NA,9,"g",0.03,1,"dep lab",6,"pg",1978,6
"annabessacook","9961",1,1978-06-23,"0:00:00","",NA,11,"g",0.1,1,"dep lab",6,"pg",1978,6
"annabessacook","9961",1,1978-07-14,"0:00:00","",NA,1,"g",0.02,1,"dep lab",12,"pg",1978,7
"annabessacook","9961",1,1978-07-14,"0:00:00","",NA,2,"g",0.02,1,"dep lab",12,"pg",1978,7
"annabessacook","9961",1,1978-07-14,"0:00:00","",NA,3,"g",0.03,1,"dep lab",12,"pg",1978,7
"annabessacook","9961",1,1978-07-14,"0:00:00","",NA,4,"g",0.02,1,"dep lab",12,"pg",1978,7
"annabessacook","9961",1,1978-07-14,"0:00:00","",NA,5,"g",0.03,1,"dep lab",12,"pg",1978,7
"annabessacook","9961",1,1978-07-14,"0:00:00","",NA,6,"g",0.02,1,"dep lab",12,"pg",1978,7
"annabessacook","9961",1,1978-07-14,"0:00:00","",NA,7,"g",0.03,1,"dep lab",12,"pg",1978,7
"annabessacook","9961",1,1978-07-14,"0:00:00","",NA,8,"g",0.04,1,"dep lab",12,"pg",1978,7
"annabessacook","9961",1,1978-07-14,"0:00:00","",NA,9,"g",0.06,1,"dep lab",12,"pg",1978,7
"annabessacook","9961",1,1978-07-14,"0:00:00","",NA,10,"g",0.14,1,"dep lab",12,"pg",1978,7
"annabessacook","9961",1,1978-07-14,"0:00:00","",NA,11,"g",0.25,1,"dep lab",12,"pg",1978,7
"annabessacook","9961",1,1978-07-14,"0:00:00","",NA,12,"g",0.25,1,"dep lab",12,"pg",1978,7
"annabessacook","9961",1,1978-07-31,"0:00:00","",NA,9,"g",0.15,1,"dep lab",2,"bg",1978,7
"annabessacook","9961",1,1978-07-31,"0:00:00","",NA,10,"g",0.3,1,"dep lab",2,"bg",1978,7
"annabessacook","9961",1,1978-08-11,"0:00:00","",NA,3,"g",0.01,1,"dep lab",3,"pg",1978,8
"annabessacook","9961",1,1978-08-11,"0:00:00","",NA,7,"g",0.01,1,"dep lab",3,"pg",1978,8
