"sampID","midas","lake","station","date","time","agency","project","db","secchi","rep","seccbot","scope","surveyors","qa_cert","windvel","winddir","cloudcvr","lat","long","gloeo","comments","dups"
"5307_1_2012-07-17_cw",5307,"torsey",1,2012-07-17,"1539","cw",3,"dep",7.21,1,"n",4,"burton,ryan,shute,hannah,,NA","sh-2486",6,5,"c",NA,NA,NA,"","5307_1_2012-07-17_7.21_sh-2486_1"
"5307_1_2012-07-17_cw",5307,"torsey",1,2012-07-17,"1539","cw",3,"dep",7.24,1,"n",4,"burton,ryan,shute,hannah,,NA","bu-0773",6,5,"c",NA,NA,NA,"","5307_1_2012-07-17_7.24_bu-0773_1"
"5307_1_2012-07-30_cw",5307,"torsey",1,2012-07-30,"1426","cw",3,"dep",7.01,1,"n",4,"burton,ryan,shute,hannah,,NA","bu-0773",8,5,"b",NA,NA,NA,"","5307_1_2012-07-30_7.01_bu-0773_1"
"5307_1_2012-07-30_cw",5307,"torsey",1,2012-07-30,"1426","cw",3,"dep",7.08,1,"n",4,"burton,ryan,shute,hannah,,NA","sh-2486",8,5,"b",NA,NA,NA,"","5307_1_2012-07-30_7.08_sh-2486_1"
"5307_1_2012-08-21_cw",5307,"torsey",1,2012-08-21,"1510","cw",3,"dep",6.97,1,"n",4,"burton,ryan,shute,hannah,,NA","sh-2486",2,5,"b",NA,NA,NA,"","5307_1_2012-08-21_6.97_sh-2486_1"
"5307_1_2012-09-14_cw",5307,"torsey",1,2012-09-14,"1303","cw",3,"dep",7.14,1,"n",4,"burton,ryan,monagle,bill,,NA","bu-0773",2,5,"b",NA,NA,NA,"","5307_1_2012-09-14_7.14_bu-0773_1"
"5307_1_2012-09-17_ei",5307,"torsey",1,2012-09-17,"1140","ei",3,"dep",7.01,1,"n",6,"zambella,fran,,,NA","za-2243",7,5,"c",NA,NA,NA,"","5307_1_2012-09-17_7.01_za-2243_1"
"5307_1_2012-09-28_cw",5307,"torsey",1,2012-09-28,"1400","cw",3,"dep",6.03,1,"n",4,"burton,ryan,dennis,wendy,,NA","de-0023",3,6,"o",NA,NA,NA,"","5307_1_2012-09-28_6.03_de-0023_1"
"5307_1_2012-10-02_ei",5307,"torsey",1,2012-10-02,"1206","ei",3,"dep",5.25,2,"n",4,"zambella,fran,,,NA","za-2243",4,5,"c",NA,NA,NA,"","5307_1_2012-10-02_5.25_za-2243_2"
"5307_1_2012-10-02_ei",5307,"torsey",1,2012-10-02,"1206","ei",3,"dep",5.4,1,"n",6,"zambella,fran,,,NA","za-2243",4,5,"c",NA,NA,NA,"","5307_1_2012-10-02_5.4_za-2243_1"
"5307_1_2013-06-04_cw",5307,"torsey",1,2013-06-04,"1423","cw",3,"dep",5.32,1,"n",4,"burton,ryan,shute,hannah,,NA","bu-0773",21,8,"b",NA,NA,NA,"","5307_1_2013-06-04_5.32_bu-0773_1"
"5307_1_2013-06-04_cw",5307,"torsey",1,2013-06-04,"1423","cw",3,"dep",5.46,1,"n",4,"burton,ryan,shute,hannah,,NA","sh-2486",21,8,"b",NA,NA,NA,"","5307_1_2013-06-04_5.46_sh-2486_1"
"5307_1_2013-06-15_ei",5307,"torsey",1,2013-06-15,"1035","ei",3,"dep",5.16,1,"n",6,"zambella,fran,,,NA","za-2243",20,8,"b",NA,NA,NA,"","5307_1_2013-06-15_5.16_za-2243_1"
"5307_1_2013-06-24_cw",5307,"torsey",1,2013-06-24,"1313","cw",3,"dep",6.46,1,"n",4,"burton,ryan,shute,hannah,,NA","sh-2486",10,6,"b",NA,NA,NA,"","5307_1_2013-06-24_6.46_sh-2486_1"
"5307_1_2013-06-30_ei",5307,"torsey",1,2013-06-30,"1130","ei",3,"dep",5.8,1,"n",6,"zambella,fran,,,NA","za-2243",1,5,"o",NA,NA,NA,"","5307_1_2013-06-30_5.8_za-2243_1"
"5307_1_2013-06-30_ei",5307,"torsey",1,2013-06-30,"1130","ei",3,"dep",6,2,"n",6,"zambella,fran,,,NA","za-2243",1,5,"o",NA,NA,NA,"","5307_1_2013-06-30_6_za-2243_2"
"5307_1_2013-07-16_ei",5307,"torsey",1,2013-07-16,"950","ei",3,"dep",6.45,1,"n",6,"zambella,fran,,,NA","za-2243",4,1,"b",NA,NA,NA,"","5307_1_2013-07-16_6.45_za-2243_1"
"5307_1_2013-07-22_cw",5307,"torsey",1,2013-07-22,"1328","cw",3,"dep",6.21,1,"n",4,"burton,ryan,shute,hannah,,NA","bu-0773",3,5,"o",NA,NA,NA,"","5307_1_2013-07-22_6.21_bu-0773_1"
"5307_1_2013-07-22_cw",5307,"torsey",1,2013-07-22,"1328","cw",3,"dep",6.24,1,"n",4,"burton,ryan,shute,hannah,,NA","sh-2486",3,5,"o",NA,NA,NA,"","5307_1_2013-07-22_6.24_sh-2486_1"
"5307_1_2013-07-31_ei",5307,"torsey",1,2013-07-31,"945","ei",3,"dep",6.55,1,"n",6,"zambella,fran,,,NA","za-2243",6,8,"c",NA,NA,NA,"","5307_1_2013-07-31_6.55_za-2243_1"
"5307_1_2013-07-31_ei",5307,"torsey",1,2013-07-31,"945","ei",3,"dep",6.8,2,"n",6,"zambella,fran,,,NA","za-2243",6,8,"c",NA,NA,NA,"","5307_1_2013-07-31_6.8_za-2243_2"
"5307_1_2013-08-06_cw",5307,"torsey",1,2013-08-06,"1458","cw",3,"dep",6.78,1,"n",4,"burton,ryan,shute,hannah,,NA","bu-0773",9,6,"b",NA,NA,NA,"","5307_1_2013-08-06_6.78_bu-0773_1"
"5307_1_2013-08-06_cw",5307,"torsey",1,2013-08-06,"1458","cw",3,"dep",6.78,1,"n",4,"burton,ryan,shute,hannah,,NA","sh-2486",9,6,"b",NA,NA,NA,"","5307_1_2013-08-06_6.78_sh-2486_1"
"5307_1_2013-08-16_ei",5307,"torsey",1,2013-08-16,"1015","ei",3,"dep",6.45,1,"n",6,"zambella,fran,,,NA","za-2243",4,1,"b",NA,NA,NA,"","5307_1_2013-08-16_6.45_za-2243_1"
"5307_1_2013-08-23_cw",5307,"torsey",1,2013-08-23,"1609","cw",3,"dep",6.41,1,"n",4,"burton,ryan,shute,hannah,,NA","sh-2486",10,8,"b",NA,NA,NA,"","5307_1_2013-08-23_6.41_sh-2486_1"
"5307_1_2013-09-03_ei",5307,"torsey",1,2013-09-03,"1025","ei",3,"dep",6.33,1,"n",6,"zambella,fran,,,NA","za-2243",5,5,"c",NA,NA,NA,"","5307_1_2013-09-03_6.33_za-2243_1"
"5307_1_2013-09-09_cw",5307,"torsey",1,2013-09-09,"1613","cw",3,"dep",5.98,1,"n",4,"burton,ryan,shute,hannah,,NA","sh-2486",8,6,"b",NA,NA,NA,"","5307_1_2013-09-09_5.98_sh-2486_1"
"5307_1_2013-09-17_ei",5307,"torsey",1,2013-09-17,"1340","ei",3,"dep",4.97,2,"n",6,"zambella,fran,,,NA","za-2243",15,7,"b",NA,NA,NA,"","5307_1_2013-09-17_4.97_za-2243_2"
"5307_1_2013-09-17_ei",5307,"torsey",1,2013-09-17,"1340","ei",3,"dep",5.2,1,"n",6,"zambella,fran,,,NA","za-2243",15,7,"b",NA,NA,NA,"","5307_1_2013-09-17_5.2_za-2243_1"
"5307_1_2013-10-02_cw",5307,"torsey",1,2013-10-02,"1545","cw",3,"dep",5.31,1,"n",4,"burton,ryan,burton,amanda,,NA","bu-0773",9,7,"b",NA,NA,NA,"","5307_1_2013-10-02_5.31_bu-0773_1"
"5307_1_2013-10-03_ei",5307,"torsey",1,2013-10-03,"1150","ei",3,"dep",6.05,1,"n",6,"zambella,fran,,,NA","za-2243",12,6,"b",NA,NA,NA,"","5307_1_2013-10-03_6.05_za-2243_1"
"5307_1_2014-05-18_ei",5307,"torsey",1,2014-05-18,"935","ei",3,"dep",5.7,1,"n",6,"zambella,fran,,,NA","za-2243",7,1,"c",NA,NA,NA,"","5307_1_2014-05-18_5.7_za-2243_1"
"5307_1_2014-06-01_ei",5307,"torsey",1,2014-06-01,"1020","ei",3,"dep",7.18,1,"n",6,"zambella,fran,,,NA","za-2243",2,5,"b",NA,NA,NA,"","5307_1_2014-06-01_7.18_za-2243_1"
"5307_1_2014-06-05_cw",5307,"torsey",1,2014-06-05,"1430","cw",3,"dep",6.59,1,"n",4,"burton,ryan,bond,meryl,,NA","bo-2655",0,0,"o",NA,NA,NA,"","5307_1_2014-06-05_6.59_bo-2655_1"
"5307_1_2014-06-05_cw",5307,"torsey",1,2014-06-05,"1430","cw",3,"dep",6.74,1,"n",4,"burton,ryan,bond,meryl,,NA","bu-0773",0,0,"o",NA,NA,NA,"","5307_1_2014-06-05_6.74_bu-0773_1"
"5307_1_2014-06-10_ei",5307,"torsey",1,2014-06-10,"1125","ei",3,"dep",6.62,1,"n",6,"zambella,fran,,,NA","za-2243",12,1,"c",NA,NA,NA,"","5307_1_2014-06-10_6.62_za-2243_1"
"5307_1_2014-06-23_cw",5307,"torsey",1,2014-06-23,"1423","cw",3,"dep",7.18,1,"n",4,"burton,ryan,bond,meryl,,NA","bo-2655",8,6,"b",NA,NA,NA,"","5307_1_2014-06-23_7.18_bo-2655_1"
"5307_1_2014-06-23_cw",5307,"torsey",1,2014-06-23,"1423","cw",3,"dep",7.29,1,"n",4,"burton,ryan,bond,meryl,,NA","bu-0773",8,6,"b",NA,NA,NA,"","5307_1_2014-06-23_7.29_bu-0773_1"
"5307_1_2014-07-01_ei",5307,"torsey",1,2014-07-01,"1220","ei",3,"dep",5.79,1,"n",6,"zambella,fran,,,NA","za-2243",8,5,"b",NA,NA,NA,"","5307_1_2014-07-01_5.79_za-2243_1"
"5307_1_2014-07-18_ei",5307,"torsey",1,2014-07-18,"939","ei",3,"dep",7.19,1,"n",6,"zambella,fran,,,NA","za-2243",5,6,"b",NA,NA,NA,"","5307_1_2014-07-18_7.19_za-2243_1"
"5307_1_2014-07-18_ei",5307,"torsey",1,2014-07-18,"939","ei",3,"dep",7.2,2,"n",6,"zambella,fran,,,NA","za-2243",5,6,"b",NA,NA,NA,"","5307_1_2014-07-18_7.2_za-2243_2"
"5307_1_2014-07-22_cw",5307,"torsey",1,2014-07-22,"1434","cw",3,"dep",7.07,1,"n",4,"burton,ryan,bond,meryl,,NA","bo-2655",8,1,"b",NA,NA,NA,"","5307_1_2014-07-22_7.07_bo-2655_1"
"5307_1_2014-07-22_cw",5307,"torsey",1,2014-07-22,"1434","cw",3,"dep",7.18,1,"n",4,"burton,ryan,bond,meryl,,NA","bu-0773",8,1,"b",NA,NA,NA,"","5307_1_2014-07-22_7.18_bu-0773_1"
"5307_1_2014-08-02_ei",5307,"torsey",1,2014-08-02,"955","ei",3,"dep",5.75,1,"n",6,"zambella,fran,,,NA","za-2243",6,5,"o",NA,NA,NA,"","5307_1_2014-08-02_5.75_za-2243_1"
"5307_1_2014-08-16_ei",5307,"torsey",1,2014-08-16,"1000","ei",3,"dep",5.22,1,"n",6,"zambella,fran,,,NA","za-2243",7,7,"c",NA,NA,NA,"","5307_1_2014-08-16_5.22_za-2243_1"
"5307_1_2014-08-19_ei",5307,"torsey",1,2014-08-19,"1443","ei",2,"dep",5.44,1,"n",4,"suitor, doug,holden, mark,,NA","su-2611",5,5,"b",NA,NA,NA,"","5307_1_2014-08-19_5.44_su-2611_1"
"5307_1_2014-08-22_cw",5307,"torsey",1,2014-08-22,"1142","cw",3,"dep",6.24,1,"n",4,"burton,ryan,bond,meryl,,NA","bu-0773",6,2,"c",NA,NA,NA,"","5307_1_2014-08-22_6.24_bu-0773_1"
"5307_1_2014-08-22_cw",5307,"torsey",1,2014-08-22,"1142","cw",3,"dep",6.45,1,"n",4,"burton,ryan,bond,meryl,,NA","bo-2655",6,2,"c",NA,NA,NA,"","5307_1_2014-08-22_6.45_bo-2655_1"
"5307_1_2014-09-02_ei",5307,"torsey",1,2014-09-02,"935","ei",3,"dep",6.25,1,"n",6,"zambella,fran,,,NA","za-2243",5,5,"c",NA,NA,NA,"","5307_1_2014-09-02_6.25_za-2243_1"
"5307_1_2014-09-17_ei",5307,"torsey",1,2014-09-17,"950","ei",3,"dep",5.05,2,"n",6,"zambella,fran,,,NA","za-2243",4,4,"b",NA,NA,NA,"","5307_1_2014-09-17_5.05_za-2243_2"
"5307_1_2014-09-17_ei",5307,"torsey",1,2014-09-17,"950","ei",3,"dep",5.1,1,"n",6,"zambella,fran,,,NA","za-2243",4,4,"b",NA,NA,NA,"","5307_1_2014-09-17_5.1_za-2243_1"
"5307_1_2014-09-22_cw",5307,"torsey",1,2014-09-22,"1320","cw",3,"dep",5.68,1,"n",4,"burton,ryan,dennis,wendy,,NA","bu-0773",20,8,"b",NA,NA,NA,"","5307_1_2014-09-22_5.68_bu-0773_1"
"5307_1_2014-09-22_cw",5307,"torsey",1,2014-09-22,"1320","cw",3,"dep",5.7,1,"n",4,"burton,ryan,dennis,wendy,,NA","de-0023",20,8,"b",NA,NA,NA,"","5307_1_2014-09-22_5.7_de-0023_1"
"5307_1_2014-10-01_ei",5307,"torsey",1,2014-10-01,"1035","ei",3,"dep",5.81,1,"n",6,"zambella,fran,,,NA","za-2243",7,2,"o",NA,NA,NA,"","5307_1_2014-10-01_5.81_za-2243_1"
"5307_1_2015-05-27_cw",5307,"torsey",1,2015-05-27,"1445","cw",3,"dep",7.78,1,"n",4,"burton;ryan,bond;meryl,,NA","bo-2655",14,5,"b",NA,NA,"9.9","","5307_1_2015-05-27_7.78_bo-2655_1"
"5307_1_2015-05-27_cw",5307,"torsey",1,2015-05-27,"1445","cw",3,"dep",8.14,1,"n",4,"burton;ryan,bond;meryl,,NA","bu-0773",14,5,"b",NA,NA,"9.9","","5307_1_2015-05-27_8.14_bu-0773_1"
"5307_1_2015-06-07_ei",5307,"torsey",1,2015-06-07,"1110","ei",3,"dep",7.45,1,"n",4,"zambella; fran,,,NA","za-2243",1,5,"b",NA,NA,"9.9","","5307_1_2015-06-07_7.45_za-2243_1"
"5307_1_2015-06-15_ei",5307,"torsey",1,2015-06-15,"1350","ei",3,"dep",6.9,1,"n",1,"zambella; fran,,,NA","za-2243",8,8,"b",NA,NA,"9.9","","5307_1_2015-06-15_6.9_za-2243_1"
"5307_1_2015-06-18_cw",5307,"torsey",1,2015-06-18,"1430","cw",3,"dep",7.18,1,"n",4,"burton;ryan,bond;meryl,,NA","bo-2655",15,5,"b",NA,NA,"9.9","","5307_1_2015-06-18_7.18_bo-2655_1"
"5307_1_2015-06-18_cw",5307,"torsey",1,2015-06-18,"1430","cw",3,"dep",7.37,1,"n",4,"burton;ryan,bond;meryl,,NA","bu-0773",15,5,"b",NA,NA,"9.9","","5307_1_2015-06-18_7.37_bu-0773_1"
"5307_1_2015-06-30_ei",5307,"torsey",1,2015-06-30,"1235","ei",3,"dep",5.9,1,"n",4,"zambella; fran,,,NA","za-2243",5,6,"b",NA,NA,"9.9","","5307_1_2015-06-30_5.9_za-2243_1"
"5307_1_2015-07-14_cw",5307,"torsey",1,2015-07-14,"1415","cw",3,"dep",7.41,1,"n",4,"burton;ryan,bond;meryl,,NA","bu-0773",14,6,"c",NA,NA,"9.9","","5307_1_2015-07-14_7.41_bu-0773_1"
"5307_1_2015-07-21_ei",5307,"torsey",1,2015-07-21,"1255","ei",3,"dep",6.42,1,"n",4,"zambella; fran,,,NA","za-2243",4,4,"c",NA,NA,"9.9","","5307_1_2015-07-21_6.42_za-2243_1"
"5307_1_2015-07-30_cw",5307,"torsey",1,2015-07-30,"1300","cw",3,"dep",7.49,1,"n",4,"burton;ryan,bond;meryl,,NA","bu-0773",8,6,"b",NA,NA,"9.9","","5307_1_2015-07-30_7.49_bu-0773_1"
"5307_1_2015-07-30_cw",5307,"torsey",1,2015-07-30,"1300","cw",3,"dep",7.52,1,"n",4,"burton;ryan,bond;meryl,,NA","bo-2655",8,6,"b",NA,NA,"9.9","","5307_1_2015-07-30_7.52_bo-2655_1"
"5307_1_2015-07-31_ei",5307,"torsey",1,2015-07-31,"915","ei",3,"dep",6.21,2,"n",4,"zambella; fran,,,NA","za-2243",6,6,"b",NA,NA,"9.9","","5307_1_2015-07-31_6.21_za-2243_2"
"5307_1_2015-07-31_ei",5307,"torsey",1,2015-07-31,"915","ei",3,"dep",6.45,1,"n",4,"zambella; fran,,,NA","za-2243",6,6,"b",NA,NA,"9.9","","5307_1_2015-07-31_6.45_za-2243_1"
"5307_1_2015-08-13_cw",5307,"torsey",1,2015-08-13,"1125","cw",3,"dep",6.75,1,"n",4,"burton;ryan,dennis;mark,,NA","de-2261",4,3,"b",NA,NA,"9.9","","5307_1_2015-08-13_6.75_de-2261_1"
"5307_1_2015-08-13_cw",5307,"torsey",1,2015-08-13,"1125","cw",3,"dep",6.82,1,"n",4,"burton;ryan,dennis;mark,,NA","bu-0773",4,3,"b",NA,NA,"9.9","","5307_1_2015-08-13_6.82_bu-0773_1"
"5307_1_2015-08-16_ei",5307,"torsey",1,2015-08-16,"925","ei",3,"dep",6.26,1,"n",4,"zambella; fran,,,NA","za-2243",1,5,"b",NA,NA,"9.9","","5307_1_2015-08-16_6.26_za-2243_1"
"5307_1_2015-09-02_ei",5307,"torsey",1,2015-09-02,"1010","ei",3,"dep",6.7,1,"n",4,"zambella; fran,,,NA","za-2243",3,5,"b",NA,NA,"9.9","","5307_1_2015-09-02_6.7_za-2243_1"
"5307_1_2015-09-17_ei",5307,"torsey",1,2015-09-17,"935","ei",3,"dep",6.1,1,"n",4,"zambella; fran,,,NA","za-2243",3,5,"b",NA,NA,"9.9","","5307_1_2015-09-17_6.1_za-2243_1"
"5307_1_2015-09-17_ei",5307,"torsey",1,2015-09-17,"935","ei",3,"dep",6.71,2,"n",4,"zambella; fran,,,NA","za-2243",3,5,"b",NA,NA,"9.9","","5307_1_2015-09-17_6.71_za-2243_2"
"5307_1_2015-09-18_cw",5307,"torsey",1,2015-09-18,"1315","cw",3,"dep",7.34,1,"n",4,"burton;ryan,dennis;mark,,NA","bu-0773",3,6,"b",NA,NA,"9.9","","5307_1_2015-09-18_7.34_bu-0773_1"
"5307_1_2015-11-03_cw",5307,"torsey",1,2015-11-03,"1414","cw",3,"dep",4.64,1,"n",4,"burton;ryan,dennis;mark,,NA","de-2261",3,5,"b",NA,NA,"9.9","","5307_1_2015-11-03_4.64_de-2261_1"
"5307_1_2015-11-03_cw",5307,"torsey",1,2015-11-03,"1414","cw",3,"dep",4.81,1,"n",4,"burton;ryan,dennis;mark,,NA","bu-0773",3,5,"b",NA,NA,"9.9","","5307_1_2015-11-03_4.81_bu-0773_1"
"5307_1_2016-05-20_cw",5307,"torsey",1,2016-05-20,"1510","cw",3,"dep",6.78,1,"n",4,"burton;ryan,dennis;matt,,NA","bu-0773",7,8,"c",NA,NA,"9.9","","5307_1_2016-05-20_6.78_bu-0773_1"
"5307_1_2016-05-20_cw",5307,"torsey",1,2016-05-20,"1510","cw",3,"dep",7.02,1,"n",4,"burton;ryan,dennis;matt,,NA","de-2874",7,8,"c",NA,NA,"9.9","","5307_1_2016-05-20_7.02_de-2874_1"
"5307_1_2016-06-01_ei",5307,"torsey",1,2016-06-01,"1445","ei",3,"dep",6.25,2,"n",4,"zambella; fran,,,NA","za-2243",6,4,"c",NA,NA,"9.9","","5307_1_2016-06-01_6.25_za-2243_2"
"5307_1_2016-06-01_ei",5307,"torsey",1,2016-06-01,"1445","ei",3,"dep",6.41,1,"n",4,"zambella; fran,,,NA","za-2243",6,4,"c",NA,NA,"9.9","","5307_1_2016-06-01_6.41_za-2243_1"
"5307_1_2016-06-13_cw",5307,"torsey",1,2016-06-13,"1250","cw",3,"dep",6.08,1,"n",4,"burton;ryan,bond;meryl,,NA","bu-0773",18,8,"o",NA,NA,"9.9","","5307_1_2016-06-13_6.08_bu-0773_1"
"5307_1_2016-06-13_cw",5307,"torsey",1,2016-06-13,"1250","cw",3,"dep",6.14,1,"n",4,"burton;ryan,bond;meryl,,NA","bo-2655",18,8,"o",NA,NA,"9.9","","5307_1_2016-06-13_6.14_bo-2655_1"
"5307_1_2016-06-17_ei",5307,"torsey",1,2016-06-17,"1012","ei",3,"dep",6.31,1,"n",4,"zambella; fran,,,NA","za-2243",3,5,"b",NA,NA,"9.9","","5307_1_2016-06-17_6.31_za-2243_1"
"5307_1_2016-07-06_ei",5307,"torsey",1,2016-07-06,"1148","ei",3,"dep",5.37,1,"n",4,"zambella; fran,,,NA","za-2243",2,8,"b",NA,NA,"9.9","","5307_1_2016-07-06_5.37_za-2243_1"
"5307_1_2016-07-14_cw",5307,"torsey",1,2016-07-14,"1415","cw",3,"dep",5.75,1,"n",4,"burton;ryan,bond;meryl,,NA","bo-2655",12,6,"b",NA,NA,"9.9","","5307_1_2016-07-14_5.75_bo-2655_1"
"5307_1_2016-07-14_cw",5307,"torsey",1,2016-07-14,"1415","cw",3,"dep",5.79,1,"n",4,"burton;ryan,bond;meryl,,NA","bu-0773",12,6,"b",NA,NA,"9.9","","5307_1_2016-07-14_5.79_bu-0773_1"
"5307_1_2016-07-24_ei",5307,"torsey",1,2016-07-24,"925","ei",3,"dep",5.6,1,"n",4,"zambella; fran,,,NA","za-2243",12,8,"b",NA,NA,"9.9","","5307_1_2016-07-24_5.6_za-2243_1"
"5307_1_2016-07-25_cw",5307,"torsey",1,2016-07-25,"1415","cw",3,"dep",6.42,1,"n",4,"burton;ryan,bond;meryl,,NA","bo-2655",10,6,"b",NA,NA,"9.9","","5307_1_2016-07-25_6.42_bo-2655_1"
"5307_1_2016-08-11_cw",5307,"torsey",1,2016-08-11,"1450","cw",3,"dep",7.77,1,"n",4,"burton;ryan,bond;meryl,,NA","bo-2655",6,5,"b",NA,NA,"9.9","","5307_1_2016-08-11_7.77_bo-2655_1"
"5307_1_2016-08-15_ei",5307,"torsey",1,2016-08-15,"1040","ei",3,"dep",7.16,1,"n",4,"zambella; fran,,,NA","za-2243",15,6,"c",NA,NA,"9.9","","5307_1_2016-08-15_7.16_za-2243_1"
"5307_1_2016-08-25_cw",5307,"torsey",1,2016-08-25,"1330","cw",3,"dep",7.41,1,"n",4,"burton;ryan,bond;meryl,,NA","bo-2655",10,6,"b",NA,NA,"9.9","","5307_1_2016-08-25_7.41_bo-2655_1"
"5307_1_2016-09-04_ei",5307,"torsey",1,2016-09-04,"1346","ei",3,"dep",6.55,1,"n",4,"zambella; fran,,,NA","za-2243",6,1,"c",NA,NA,"9.9","","5307_1_2016-09-04_6.55_za-2243_1"
"5307_1_2016-09-04_ei",5307,"torsey",1,2016-09-04,"1346","ei",3,"dep",6.95,1,"n",4,"zambella; fran,,,NA","za-2243",6,1,"c",NA,NA,"9.9","","5307_1_2016-09-04_6.95_za-2243_1"
"5307_1_2016-09-09_cw",5307,"torsey",1,2016-09-09,"1340","cw",3,"dep",7.62,1,"n",4,"burton;ryan,dennis;wendy,,NA","bu-0773",8,8,"b",NA,NA,"9.9","","5307_1_2016-09-09_7.62_bu-0773_1"
"5307_1_2016-09-09_cw",5307,"torsey",1,2016-09-09,"1340","cw",3,"dep",7.63,1,"n",4,"burton;ryan,dennis;wendy,,NA","de-0023",8,8,"b",NA,NA,"9.9","","5307_1_2016-09-09_7.63_de-0023_1"
"5307_1_2016-10-03_cw",5307,"torsey",1,2016-10-03,"1440","cw",3,"dep",5.42,1,"n",4,"burton;ryan,dennis;wendy,,NA","de-0023",4,2,"o",NA,NA,"9.9","","5307_1_2016-10-03_5.42_de-0023_1"
"5307_1_2016-10-03_cw",5307,"torsey",1,2016-10-03,"1440","cw",3,"dep",5.43,1,"n",4,"burton;ryan,dennis;wendy,,NA","bu-0773",4,2,"o",NA,NA,"9.9","","5307_1_2016-10-03_5.43_bu-0773_1"
"5307_1_2017-05-23_cw",5307,"torsey",1,2017-05-23,"1505","cw",3,"dep",6.92,1,"n",4,"burton;ryan,dennis;wendy,,NA","de-0023",5,8,"b",NA,NA,"9.9","","5307_1_2017-05-23_6.92_de-0023_1"
"5307_1_2017-05-23_cw",5307,"torsey",1,2017-05-23,"1505","cw",3,"dep",7.16,1,"n",4,"burton;ryan,dennis;wendy,,NA","bu-0773",5,8,"b",NA,NA,"9.9","","5307_1_2017-05-23_7.16_bu-0773_1"
"5307_1_2017-06-10_ei",5307,"torsey",1,2017-06-10,"950","ei",3,"dep",5.2,1,"n",4,"zambella;fran,,,NA","za-2243",10,7,"b",NA,NA,"9.9","","5307_1_2017-06-10_5.2_za-2243_1"
"5307_1_2017-06-20_cw",5307,"torsey",1,2017-06-20,"229","cw",3,"dep",5.77,1,"n",4,"burton;ryan,hutchinson;ericka,,NA","hu-1910",12,5,"b",NA,NA,"9.9","","5307_1_2017-06-20_5.77_hu-1910_1"
"5307_1_2017-06-20_cw",5307,"torsey",1,2017-06-20,"229","cw",3,"dep",5.79,1,"n",4,"burton;ryan,hutchinson;ericka,,NA","bu-0773",12,5,"b",NA,NA,"9.9","","5307_1_2017-06-20_5.79_bu-0773_1"
"5307_1_2017-07-03_ei",5307,"torsey",1,2017-07-03,"1030","ei",3,"dep",5.75,1,"n",4,"zambella;fran,,,NA","za-2243",16,8,"b",NA,NA,"9.9","","5307_1_2017-07-03_5.75_za-2243_1"
"5307_1_2017-07-18_cw",5307,"torsey",1,2017-07-18,"1602","cw",3,"dep",6.23,1,"n",4,"burton;ryan,hutchinson;ericka,,NA","hu-1910",2,6,"b",NA,NA,"9.9","","5307_1_2017-07-18_6.23_hu-1910_1"
"5307_1_2017-07-18_cw",5307,"torsey",1,2017-07-18,"1602","cw",3,"dep",6.42,1,"n",4,"burton;ryan,hutchinson;ericka,,NA","bu-0773",2,6,"b",NA,NA,"9.9","","5307_1_2017-07-18_6.42_bu-0773_1"
"5307_1_2017-07-23_ei",5307,"torsey",1,2017-07-23,"1120","ei",3,"dep",6.35,1,"n",4,"zambella;fran,,,NA","za-2243",5,7,"b",NA,NA,"9.9","","5307_1_2017-07-23_6.35_za-2243_1"
"5307_1_2017-07-23_ei",5307,"torsey",1,2017-07-23,"1120","ei",3,"dep",6.4,2,"n",4,"zambella;fran,,,NA","za-2243",5,7,"b",NA,NA,"9.9","","5307_1_2017-07-23_6.4_za-2243_2"
"5307_1_2017-08-11_cw",5307,"torsey",1,2017-08-11,"1443","cw",3,"dep",7.12,1,"n",4,"burton;ryan,hutchinson;ericka,,NA","hu-1910",3,6,"b",NA,NA,"9.9","","5307_1_2017-08-11_7.12_hu-1910_1"
"5307_1_2017-08-11_cw",5307,"torsey",1,2017-08-11,"1443","cw",3,"dep",7.19,1,"n",4,"burton;ryan,hutchinson;ericka,,NA","bu-0773",3,6,"b",NA,NA,"9.9","","5307_1_2017-08-11_7.19_bu-0773_1"
"5307_1_2017-08-14_ei",5307,"torsey",1,2017-08-14,"1035","ei",3,"dep",7.01,1,"n",4,"zambella;fran,,,NA","za-2243",12,6,"b",NA,NA,"9.9","","5307_1_2017-08-14_7.01_za-2243_1"
"5307_1_2017-09-13_cw",5307,"torsey",1,2017-09-13,"1434","cw",3,"dep",6.95,1,"n",4,"burton;ryan,dennis;matthew,,NA","de-2874",5,6,"b",NA,NA,"9.9","","5307_1_2017-09-13_6.95_de-2874_1"
"5307_1_2017-09-13_cw",5307,"torsey",1,2017-09-13,"1434","cw",3,"dep",7.18,1,"n",4,"burton;ryan,dennis;matthew,,NA","bu-0773",5,6,"b",NA,NA,"9.9","","5307_1_2017-09-13_7.18_bu-0773_1"
"5307_1_2017-10-19_cw",5307,"torsey",1,2017-10-19,"1235","cw",3,"dep",5.73,1,"n",4,"burton;ryan,dennis;matthew,,NA","de-2874",16,6,"b",NA,NA,"9.9","","5307_1_2017-10-19_5.73_de-2874_1"
"5307_1_2017-10-19_cw",5307,"torsey",1,2017-10-19,"1235","cw",3,"dep",5.85,2,"n",4,"burton;ryan,dennis;matthew,,NA","bu-0773",16,6,"b",NA,NA,"9.9","","5307_1_2017-10-19_5.85_bu-0773_2"
