"midas","lake","basin","date","depth","type","ph","color","conduct","alk","sampleid","year","month"
98,"narrows upper",1,"1998-07-24",5,"c",6.8,NA,NA,17.5,"98_1_1998-07-24",1998,7
98,"narrows upper",1,"2000-05-22",5,"c",7,NA,NA,13.5,"98_1_2000-05-22",2000,5
98,"narrows upper",1,"2000-06-23",6,"c",6.8,NA,NA,14.5,"98_1_2000-06-23",2000,6
98,"narrows upper",1,"2000-07-26",6,"c",7,NA,NA,12.5,"98_1_2000-07-26",2000,7
98,"narrows upper",1,"2000-08-29",7,"c",6.8,NA,NA,14,"98_1_2000-08-29",2000,8
98,"narrows upper",1,"2000-09-25",6,"c",6.9,NA,NA,14,"98_1_2000-09-25",2000,9
98,"narrows upper",1,"2000-10-23",10,"c",6.9,NA,NA,15,"98_1_2000-10-23",2000,10
98,"narrows upper",1,"2001-09-11",7,"c",7,NA,NA,14.5,"98_1_2001-09-11",2001,9
98,"narrows upper",1,"2002-04-24",5,"c",6.8,NA,NA,14.9,"98_1_2002-04-24",2002,4
98,"narrows upper",1,"2002-05-17",10,"c",7.1,NA,NA,15.2,"98_1_2002-05-17",2002,5
98,"narrows upper",1,"2002-05-31",4,"c",7.2,NA,NA,14.5,"98_1_2002-05-31",2002,5
98,"narrows upper",1,"2002-06-14",7,"c",6.8,NA,NA,15.1,"98_1_2002-06-14",2002,6
98,"narrows upper",1,"2002-07-02",3,"c",6.8,NA,NA,15.3,"98_1_2002-07-02",2002,7
98,"narrows upper",1,"2002-07-18",4,"c",7.1,NA,NA,16.1,"98_1_2002-07-18",2002,7
98,"narrows upper",1,"2002-08-07",6,"c",7.2,NA,NA,14.8,"98_1_2002-08-07",2002,8
98,"narrows upper",1,"2002-08-23",5,"c",7.1,NA,NA,15,"98_1_2002-08-23",2002,8
98,"narrows upper",1,"2002-09-06",7,"c",6.9,NA,NA,14.8,"98_1_2002-09-06",2002,9
98,"narrows upper",1,"2002-10-04",7,"c",6.9,NA,NA,14.7,"98_1_2002-10-04",2002,10
98,"narrows upper",1,"2002-10-21",10,"c",6.9,NA,NA,15.1,"98_1_2002-10-21",2002,10
98,"narrows upper",1,"2002-11-12",10,"c",7,NA,NA,15.2,"98_1_2002-11-12",2002,11
98,"narrows upper",1,"2003-06-23",5,"c",7.2,15,NA,17.9,"98_1_2003-06-23",2003,6
98,"narrows upper",1,"2003-07-28",6,"c",7.2,17,NA,19.2,"98_1_2003-07-28",2003,7
98,"narrows upper",1,"2003-08-27",7,"c",7,12,NA,20,"98_1_2003-08-27",2003,8
98,"narrows upper",1,"2003-09-29",7,"c",7,15,NA,18,"98_1_2003-09-29",2003,9
98,"narrows upper",1,"2003-10-24",10,"c",7.1,16,NA,18.5,"98_1_2003-10-24",2003,10
98,"narrows upper",1,"2006-06-07",3,"c",7,NA,NA,17,"98_1_2006-06-07",2006,6
98,"narrows upper",1,"2006-07-06",5,"c",6.8,NA,NA,21,"98_1_2006-07-06",2006,7
98,"narrows upper",1,"2006-08-03",3,"c",6.9,NA,NA,19.5,"98_1_2006-08-03",2006,8
98,"narrows upper",1,"2006-09-05",5,"c",7.1,NA,NA,18,"98_1_2006-09-05",2006,9
98,"narrows upper",1,"2006-10-09",7,"c",6.7,NA,NA,20,"98_1_2006-10-09",2006,10
98,"narrows upper",1,"2009-05-20",5,"c",NA,NA,NA,18,"98_1_2009-05-20",2009,5
98,"narrows upper",1,"2009-06-11",5,"c",NA,NA,NA,19.5,"98_1_2009-06-11",2009,6
98,"narrows upper",1,"2009-07-14",5,"c",NA,NA,NA,20.5,"98_1_2009-07-14",2009,7
98,"narrows upper",1,"2009-08-10",6,"c",NA,NA,NA,21,"98_1_2009-08-10",2009,8
98,"narrows upper",1,"2009-09-30",6,"c",NA,NA,NA,21,"98_1_2009-09-30",2009,9
98,"narrows upper",1,"2009-10-29",10,"c",NA,NA,NA,20,"98_1_2009-10-29",2009,10
98,"narrows upper",1,"2012-06-12",6,"c",NA,NA,NA,18,"98_1_2012-06-12",2012,6
98,"narrows upper",1,"2012-07-19",5,"c",NA,NA,NA,22,"98_1_2012-07-19",2012,7
98,"narrows upper",1,"2012-08-20",5,"c",NA,NA,NA,21,"98_1_2012-08-20",2012,8
98,"narrows upper",1,"2012-09-20",6,"c",NA,NA,NA,20.5,"98_1_2012-09-20",2012,9
98,"narrows upper",1,"2012-10-25",7,"c",NA,NA,NA,20,"98_1_2012-10-25",2012,10
98,"narrows upper",1,"2013-05-30",7,"c",NA,NA,NA,19,"98_1_2013-05-30",2013,5
98,"narrows upper",1,"2013-06-27",7,"c",NA,NA,NA,19,"98_1_2013-06-27",2013,6
98,"narrows upper",1,"2013-07-25",5,"c",NA,NA,NA,20,"98_1_2013-07-25",2013,7
98,"narrows upper",1,"2013-08-23",4.5,"c",NA,NA,NA,20,"98_1_2013-08-23",2013,8
98,"narrows upper",1,"2013-09-18",6,"c",NA,NA,NA,21.5,"98_1_2013-09-18",2013,9
98,"narrows upper",1,"2014-05-30",6,"c",NA,NA,NA,19.5,"98_1_2014-05-30",2014,5
98,"narrows upper",1,"2014-06-19",6,"c",NA,NA,NA,19,"98_1_2014-06-19",2014,6
98,"narrows upper",1,"2014-07-17",7,"c",NA,NA,NA,20,"98_1_2014-07-17",2014,7
98,"narrows upper",1,"2014-08-28",7,"c",NA,NA,NA,19,"98_1_2014-08-28",2014,8
98,"narrows upper",1,"2014-10-07",7,"c",NA,NA,NA,20,"98_1_2014-10-07",2014,10
98,"narrows upper",1,"2015-06-03",8,"c",NA,NA,NA,17,"98_1_2015-06-03",2015,6
98,"narrows upper",1,"2015-06-17",7,"c",NA,NA,NA,17.5,"98_1_2015-06-17",2015,6
98,"narrows upper",1,"2015-07-27",8,"c",NA,NA,NA,19,"98_1_2015-07-27",2015,7
98,"narrows upper",1,"2015-08-27",7,"c",NA,NA,NA,19.5,"98_1_2015-08-27",2015,8
98,"narrows upper",1,"2015-10-27",9,"c",NA,NA,NA,19,"98_1_2015-10-27",2015,10
98,"narrows upper",1,"2016-05-19",9,"c",NA,NA,NA,18,"98_1_2016-05-19",2016,5
98,"narrows upper",1,"2016-06-07",6,"c",NA,NA,NA,19,"98_1_2016-06-07",2016,6
98,"narrows upper",1,"2016-07-12",7,"c",NA,NA,NA,20,"98_1_2016-07-12",2016,7
98,"narrows upper",1,"2016-08-15",8,"c",NA,NA,NA,21,"98_1_2016-08-15",2016,8
98,"narrows upper",1,"2016-09-22",999.9,"c",NA,NA,NA,NA,"98_1_2016-09-22",2016,9
98,"narrows upper",1,"2017-05-30",8,"c",NA,NA,NA,19,"98_1_2017-05-30",2017,5
98,"narrows upper",1,"2017-06-30",6,"c",NA,NA,NA,19,"98_1_2017-06-30",2017,6
98,"narrows upper",1,"2017-07-26",6,"c",NA,NA,NA,20,"98_1_2017-07-26",2017,7
98,"narrows upper",1,"2017-08-29",6,"c",NA,NA,NA,20,"98_1_2017-08-29",2017,8
98,"narrows upper",1,"2017-09-28",9,"c",NA,NA,NA,22,"98_1_2017-09-28",2017,9
98,"narrows upper",1,"2018-05-31",6,"c",NA,NA,NA,17.5,"98_1_2018-05-31",2018,5
98,"narrows upper",1,"2018-06-29",7,"c",NA,NA,NA,18,"98_1_2018-06-29",2018,6
98,"narrows upper",1,"2018-07-19",7,"c",NA,NA,NA,19.5,"98_1_2018-07-19",2018,7
98,"narrows upper",1,"2018-08-28",8,"c",7.45,21,NA,19.5,"98_1_2018-08-28",2018,8
98,"narrows upper",1,"2018-09-13",8,"c",NA,NA,NA,20,"98_1_2018-09-13",2018,9
98,"narrows upper",1,"2018-11-09",9,"c",NA,NA,NA,20.5,"98_1_2018-11-09",2018,11
98,"narrows upper",1,"2019-06-20",6,"c",NA,NA,NA,21,"98_1_2019-06-20",2019,6
98,"narrows upper",1,"2019-07-15",5,"c",NA,NA,NA,20,"98_1_2019-07-15",2019,7
98,"narrows upper",1,"2019-08-15",6,"c",NA,NA,NA,20,"98_1_2019-08-15",2019,8
98,"narrows upper",1,"2019-09-19",6.5,"c",NA,NA,NA,21,"98_1_2019-09-19",2019,9
98,"narrows upper",1,"2019-10-24",9,"c",NA,NA,NA,18.5,"98_1_2019-10-24",2019,10
98,"narrows upper",1,"2020-08-31",7,"c",NA,NA,NA,20,"98_1_2020-08-31",2020,8
98,"narrows upper",1,"2020-10-06",7.5,"c",NA,NA,NA,19.5,"98_1_2020-10-06",2020,10
98,"narrows upper",1,"2020-11-09",9,"c",NA,NA,NA,19,"98_1_2020-11-09",2020,11
103,"narrows lower",1,"2000-05-17",10,"c",7,NA,NA,16,"103_1_2000-05-17",2000,5
103,"narrows lower",1,"2000-06-26",5,"c",6.8,NA,NA,15,"103_1_2000-06-26",2000,6
103,"narrows lower",1,"2000-07-18",6,"c",6.8,NA,NA,16.5,"103_1_2000-07-18",2000,7
103,"narrows lower",1,"2000-08-22",6,"c",6.9,NA,NA,15.5,"103_1_2000-08-22",2000,8
103,"narrows lower",1,"2000-09-19",7,"c",7,NA,NA,16,"103_1_2000-09-19",2000,9
103,"narrows lower",1,"2000-10-19",10,"c",7,NA,NA,16,"103_1_2000-10-19",2000,10
103,"narrows lower",1,"2003-06-11",10,"c",7.2,14,NA,16.3,"103_1_2003-06-11",2003,6
103,"narrows lower",1,"2003-07-07",5,"c",7,11,NA,15.4,"103_1_2003-07-07",2003,7
103,"narrows lower",1,"2003-08-06",6,"c",7.2,12,NA,18.5,"103_1_2003-08-06",2003,8
103,"narrows lower",1,"2003-09-30",8,"c",7.1,11,NA,17.5,"103_1_2003-09-30",2003,9
103,"narrows lower",1,"2004-07-13",5,"c",7.1,4,NA,15,"103_1_2004-07-13",2004,7
103,"narrows lower",1,"2004-08-17",5,"c",7,5,NA,14,"103_1_2004-08-17",2004,8
103,"narrows lower",1,"2004-09-24",7,"c",7.1,7,NA,15.5,"103_1_2004-09-24",2004,9
103,"narrows lower",1,"2004-11-04",10,"c",7,8,NA,16.5,"103_1_2004-11-04",2004,11
103,"narrows lower",1,"2006-05-31",7,"c",6.9,NA,NA,NA,"103_1_2006-05-31",2006,5
103,"narrows lower",1,"2006-06-22",5,"c",7,NA,NA,17,"103_1_2006-06-22",2006,6
103,"narrows lower",1,"2006-07-26",5,"c",7.1,NA,NA,21,"103_1_2006-07-26",2006,7
103,"narrows lower",1,"2006-08-21",6,"c",7.1,NA,NA,19,"103_1_2006-08-21",2006,8
103,"narrows lower",1,"2006-09-28",7,"c",7,NA,NA,18.5,"103_1_2006-09-28",2006,9
103,"narrows lower",1,"2006-11-01",10,"c",6.7,NA,NA,18.5,"103_1_2006-11-01",2006,11
103,"narrows lower",1,"2009-05-22",4,"c",NA,NA,NA,19,"103_1_2009-05-22",2009,5
103,"narrows lower",1,"2009-06-30",4,"c",NA,NA,NA,20,"103_1_2009-06-30",2009,6
103,"narrows lower",1,"2009-07-21",5,"c",NA,NA,NA,20,"103_1_2009-07-21",2009,7
103,"narrows lower",1,"2009-08-14",6,"c",NA,NA,NA,21.5,"103_1_2009-08-14",2009,8
103,"narrows lower",1,"2009-09-28",7,"c",NA,NA,NA,20.5,"103_1_2009-09-28",2009,9
103,"narrows lower",1,"2009-10-20",10,"c",NA,NA,NA,19.5,"103_1_2009-10-20",2009,10
103,"narrows lower",1,"2010-08-23",6,"c",NA,NA,NA,22,"103_1_2010-08-23",2010,8
103,"narrows lower",1,"2012-06-11",8,"c",NA,NA,NA,19.5,"103_1_2012-06-11",2012,6
103,"narrows lower",1,"2012-06-27",5,"c",NA,NA,NA,19,"103_1_2012-06-27",2012,6
103,"narrows lower",1,"2012-07-18",6,"c",NA,NA,NA,19,"103_1_2012-07-18",2012,7
103,"narrows lower",1,"2012-08-13",6,"c",NA,NA,NA,19.5,"103_1_2012-08-13",2012,8
103,"narrows lower",1,"2012-09-18",7,"c",NA,NA,NA,20,"103_1_2012-09-18",2012,9
103,"narrows lower",1,"2015-05-29",8,"c",NA,NA,NA,19,"103_1_2015-05-29",2015,5
103,"narrows lower",1,"2015-06-18",8,"c",NA,NA,NA,18,"103_1_2015-06-18",2015,6
103,"narrows lower",1,"2015-07-13",8,"c",NA,NA,NA,19.5,"103_1_2015-07-13",2015,7
103,"narrows lower",1,"2015-08-04",8,"c",NA,NA,NA,20,"103_1_2015-08-04",2015,8
103,"narrows lower",1,"2015-09-02",8,"c",NA,NA,NA,19.5,"103_1_2015-09-02",2015,9
103,"narrows lower",1,"2015-10-14",10,"c",NA,NA,NA,18,"103_1_2015-10-14",2015,10
103,"narrows lower",1,"2018-05-21",9,"c",NA,NA,NA,18.5,"103_1_2018-05-21",2018,5
103,"narrows lower",1,"2018-06-25",7,"c",NA,NA,NA,17.5,"103_1_2018-06-25",2018,6
103,"narrows lower",1,"2018-07-18",8,"c",NA,NA,NA,19,"103_1_2018-07-18",2018,7
103,"narrows lower",1,"2018-08-17",8,"c",7.35,7,NA,17,"103_1_2018-08-17",2018,8
103,"narrows lower",1,"2018-09-14",8,"c",NA,NA,NA,17.5,"103_1_2018-09-14",2018,9
103,"narrows lower",1,"2018-10-17",8,"c",NA,NA,NA,19.5,"103_1_2018-10-17",2018,10
3814,"cochnewagon",1,"2000-05-02",9,"c",6.9,NA,NA,14,"3814_1_2000-05-02",2000,5
3814,"cochnewagon",1,"2000-06-06",7,"c",7.1,NA,NA,16,"3814_1_2000-06-06",2000,6
3814,"cochnewagon",1,"2000-07-07",7,"c",6.9,NA,NA,16.5,"3814_1_2000-07-07",2000,7
3814,"cochnewagon",1,"2000-08-01",7,"c",6.9,NA,NA,15,"3814_1_2000-08-01",2000,8
3814,"cochnewagon",1,"2000-08-14",6,"c",7,NA,NA,16.5,"3814_1_2000-08-14",2000,8
3814,"cochnewagon",1,"2000-08-28",7,"c",6.9,NA,NA,16,"3814_1_2000-08-28",2000,8
3814,"cochnewagon",1,"2000-09-11",8,"c",6.9,NA,NA,16,"3814_1_2000-09-11",2000,9
3814,"cochnewagon",1,"2000-10-03",8,"c",7.1,NA,NA,16.5,"3814_1_2000-10-03",2000,10
3814,"cochnewagon",1,"2000-10-19",8,"c",7,NA,NA,16.5,"3814_1_2000-10-19",2000,10
3814,"cochnewagon",1,"2001-05-22",8,"c",6.9,NA,NA,15,"3814_1_2001-05-22",2001,5
3814,"cochnewagon",1,"2001-06-21",6,"c",7.1,NA,NA,16,"3814_1_2001-06-21",2001,6
3814,"cochnewagon",1,"2001-07-19",7,"c",6.9,NA,NA,14,"3814_1_2001-07-19",2001,7
3814,"cochnewagon",1,"2001-08-22",7,"c",7,NA,NA,16,"3814_1_2001-08-22",2001,8
3814,"cochnewagon",1,"2001-09-12",7,"c",7,NA,NA,15.5,"3814_1_2001-09-12",2001,9
3814,"cochnewagon",1,"2001-10-10",8,"c",7.1,NA,NA,16.5,"3814_1_2001-10-10",2001,10
3814,"cochnewagon",1,"2002-05-10",8,"c",6.8,NA,NA,14.7,"3814_1_2002-05-10",2002,5
3814,"cochnewagon",1,"2002-06-17",8,"c",7.1,NA,NA,15.2,"3814_1_2002-06-17",2002,6
3814,"cochnewagon",1,"2002-07-31",7,"c",7.2,NA,NA,16.1,"3814_1_2002-07-31",2002,7
3814,"cochnewagon",1,"2002-08-27",6,"c",6.8,NA,NA,16.3,"3814_1_2002-08-27",2002,8
3814,"cochnewagon",1,"2002-09-27",8,"c",7.9,NA,NA,16.2,"3814_1_2002-09-27",2002,9
3814,"cochnewagon",1,"2002-10-25",8,"c",7.1,NA,NA,16.3,"3814_1_2002-10-25",2002,10
3814,"cochnewagon",1,"2003-05-09",7,"c",7.2,21,NA,18,"3814_1_2003-05-09",2003,5
3814,"cochnewagon",1,"2003-06-04",8,"c",7.2,18,NA,16.1,"3814_1_2003-06-04",2003,6
3814,"cochnewagon",1,"2003-07-02",7,"c",7,8,NA,17.7,"3814_1_2003-07-02",2003,7
3814,"cochnewagon",1,"2003-08-04",7,"c",7.2,17,NA,18.9,"3814_1_2003-08-04",2003,8
3814,"cochnewagon",1,"2003-09-09",7,"c",7.1,15,NA,17.2,"3814_1_2003-09-09",2003,9
3814,"cochnewagon",1,"2003-10-10",7,"c",7.1,16,NA,17.5,"3814_1_2003-10-10",2003,10
3814,"cochnewagon",1,"2004-05-12",7,"c",7.1,12,NA,17.5,"3814_1_2004-05-12",2004,5
3814,"cochnewagon",1,"2004-06-09",7,"c",6.9,15,NA,16.5,"3814_1_2004-06-09",2004,6
3814,"cochnewagon",1,"2004-07-01",6,"c",7,11,NA,14.5,"3814_1_2004-07-01",2004,7
3814,"cochnewagon",1,"2004-08-04",6,"c",7,8,NA,15.5,"3814_1_2004-08-04",2004,8
3814,"cochnewagon",1,"2004-09-03",7,"c",6.9,9,NA,15.5,"3814_1_2004-09-03",2004,9
3814,"cochnewagon",1,"2004-10-05",7,"c",7,15,NA,14.5,"3814_1_2004-10-05",2004,10
3814,"cochnewagon",1,"2005-05-13",8,"c",7,NA,NA,13.5,"3814_1_2005-05-13",2005,5
3814,"cochnewagon",1,"2005-06-13",7,"c",NA,NA,NA,14.5,"3814_1_2005-06-13",2005,6
3814,"cochnewagon",1,"2005-08-10",6,"c",NA,NA,NA,15,"3814_1_2005-08-10",2005,8
3814,"cochnewagon",1,"2005-09-08",6,"c",NA,NA,NA,11.5,"3814_1_2005-09-08",2005,9
3814,"cochnewagon",1,"2006-06-14",8,"c",6.9,NA,NA,15,"3814_1_2006-06-14",2006,6
3814,"cochnewagon",1,"2006-07-10",7,"c",7,NA,NA,19.5,"3814_1_2006-07-10",2006,7
3814,"cochnewagon",1,"2006-08-09",6,"c",7.1,NA,NA,19.5,"3814_1_2006-08-09",2006,8
3814,"cochnewagon",1,"2006-08-23",6,"c",7.6,NA,NA,20,"3814_1_2006-08-23",2006,8
3814,"cochnewagon",1,"2006-09-07",7,"c",7,NA,NA,20,"3814_1_2006-09-07",2006,9
3814,"cochnewagon",1,"2006-10-11",7,"c",7.1,NA,NA,19.5,"3814_1_2006-10-11",2006,10
3814,"cochnewagon",1,"2007-05-10",7,"c",7,NA,NA,18,"3814_1_2007-05-10",2007,5
3814,"cochnewagon",1,"2007-06-06",4,"c",7.1,NA,NA,18,"3814_1_2007-06-06",2007,6
3814,"cochnewagon",1,"2007-07-03",6,"c",7.1,NA,NA,17.5,"3814_1_2007-07-03",2007,7
3814,"cochnewagon",1,"2007-07-18",99,"c",NA,NA,NA,NA,"3814_1_2007-07-18",2007,7
3814,"cochnewagon",1,"2007-08-02",5,"c",7.1,NA,NA,18,"3814_1_2007-08-02",2007,8
3814,"cochnewagon",1,"2007-08-02",999.9,"c",NA,NA,NA,NA,"3814_1_2007-08-02",2007,8
3814,"cochnewagon",1,"2007-09-07",7,"c",7.2,NA,NA,NA,"3814_1_2007-09-07",2007,9
3814,"cochnewagon",1,"2007-09-20",6,"c",7.1,NA,NA,19,"3814_1_2007-09-20",2007,9
3814,"cochnewagon",1,"2007-10-17",7,"c",6.9,NA,NA,19,"3814_1_2007-10-17",2007,10
3814,"cochnewagon",1,"2008-05-07",7,"c",6.8,NA,NA,17,"3814_1_2008-05-07",2008,5
3814,"cochnewagon",1,"2008-05-21",6,"c",7,NA,NA,18,"3814_1_2008-05-21",2008,5
3814,"cochnewagon",1,"2008-06-02",7,"c",6.8,NA,NA,NA,"3814_1_2008-06-02",2008,6
3814,"cochnewagon",1,"2008-06-18",5,"c",7,NA,NA,18.5,"3814_1_2008-06-18",2008,6
3814,"cochnewagon",1,"2008-07-02",6,"c",7.1,NA,NA,23,"3814_1_2008-07-02",2008,7
3814,"cochnewagon",1,"2008-07-16",6,"c",7.4,NA,NA,NA,"3814_1_2008-07-16",2008,7
3814,"cochnewagon",1,"2008-07-30",6,"c",7.1,NA,NA,17.5,"3814_1_2008-07-30",2008,7
3814,"cochnewagon",1,"2008-08-14",6,"c",7.1,NA,NA,18.5,"3814_1_2008-08-14",2008,8
3814,"cochnewagon",1,"2008-08-27",6,"c",7.1,NA,NA,18,"3814_1_2008-08-27",2008,8
3814,"cochnewagon",1,"2008-09-10",7,"c",7,NA,NA,19,"3814_1_2008-09-10",2008,9
3814,"cochnewagon",1,"2008-09-19",999.9,"c",NA,NA,NA,NA,"3814_1_2008-09-19",2008,9
3814,"cochnewagon",1,"2008-09-24",8,"c",7.2,NA,NA,NA,"3814_1_2008-09-24",2008,9
3814,"cochnewagon",1,"2008-10-08",7,"c",6.9,NA,NA,19,"3814_1_2008-10-08",2008,10
3814,"cochnewagon",1,"2008-10-23",7,"c",NA,NA,NA,19,"3814_1_2008-10-23",2008,10
3814,"cochnewagon",1,"2009-05-21",8,"c",NA,NA,NA,17.5,"3814_1_2009-05-21",2009,5
3814,"cochnewagon",1,"2009-06-05",7,"c",NA,NA,NA,18.5,"3814_1_2009-06-05",2009,6
3814,"cochnewagon",1,"2009-06-17",7,"c",NA,NA,NA,18,"3814_1_2009-06-17",2009,6
3814,"cochnewagon",1,"2009-07-01",5,"c",NA,NA,NA,18,"3814_1_2009-07-01",2009,7
3814,"cochnewagon",1,"2009-07-15",7,"c",NA,NA,NA,19,"3814_1_2009-07-15",2009,7
3814,"cochnewagon",1,"2009-07-28",6,"c",NA,NA,NA,18.5,"3814_1_2009-07-28",2009,7
3814,"cochnewagon",1,"2009-08-12",5,"c",NA,NA,NA,20,"3814_1_2009-08-12",2009,8
3814,"cochnewagon",1,"2009-08-27",5,"c",NA,NA,NA,20.5,"3814_1_2009-08-27",2009,8
3814,"cochnewagon",1,"2009-09-09",6,"c",NA,NA,NA,20.5,"3814_1_2009-09-09",2009,9
3814,"cochnewagon",1,"2009-09-23",8,"c",NA,NA,NA,20.5,"3814_1_2009-09-23",2009,9
3814,"cochnewagon",1,"2009-10-08",8,"c",NA,NA,NA,20.5,"3814_1_2009-10-08",2009,10
3814,"cochnewagon",1,"2009-10-23",8,"c",NA,NA,NA,20,"3814_1_2009-10-23",2009,10
3814,"cochnewagon",1,"2010-05-05",8,"c",NA,NA,NA,18,"3814_1_2010-05-05",2010,5
3814,"cochnewagon",1,"2010-05-18",8,"c",NA,NA,NA,17.5,"3814_1_2010-05-18",2010,5
3814,"cochnewagon",1,"2010-06-02",6,"c",NA,NA,NA,20,"3814_1_2010-06-02",2010,6
3814,"cochnewagon",1,"2010-06-15",6,"c",NA,NA,NA,19,"3814_1_2010-06-15",2010,6
3814,"cochnewagon",1,"2010-06-29",6,"c",NA,NA,NA,18,"3814_1_2010-06-29",2010,6
3814,"cochnewagon",1,"2010-07-13",6,"c",NA,NA,NA,19.5,"3814_1_2010-07-13",2010,7
3814,"cochnewagon",1,"2010-07-27",6,"c",NA,NA,NA,19.5,"3814_1_2010-07-27",2010,7
3814,"cochnewagon",1,"2010-08-10",6,"c",NA,NA,NA,19.5,"3814_1_2010-08-10",2010,8
3814,"cochnewagon",1,"2010-08-23",7,"c",NA,NA,NA,21,"3814_1_2010-08-23",2010,8
3814,"cochnewagon",1,"2010-09-09",6,"c",NA,NA,NA,20,"3814_1_2010-09-09",2010,9
3814,"cochnewagon",1,"2010-09-22",8,"c",NA,NA,NA,19.5,"3814_1_2010-09-22",2010,9
3814,"cochnewagon",1,"2010-10-07",7.5,"c",NA,NA,NA,19.5,"3814_1_2010-10-07",2010,10
3814,"cochnewagon",1,"2010-10-20",8,"c",NA,NA,NA,19,"3814_1_2010-10-20",2010,10
3814,"cochnewagon",1,"2011-05-18",999.9,"c",NA,NA,NA,NA,"3814_1_2011-05-18",2011,5
3814,"cochnewagon",1,"2011-06-01",5,"c",NA,NA,NA,18.5,"3814_1_2011-06-01",2011,6
3814,"cochnewagon",1,"2011-06-08",999.9,"c",NA,NA,NA,NA,"3814_1_2011-06-08",2011,6
3814,"cochnewagon",1,"2011-06-15",6,"c",NA,NA,NA,18,"3814_1_2011-06-15",2011,6
3814,"cochnewagon",1,"2011-06-27",6,"c",NA,NA,NA,17,"3814_1_2011-06-27",2011,6
3814,"cochnewagon",1,"2011-07-12",5.5,"c",NA,NA,NA,18,"3814_1_2011-07-12",2011,7
3814,"cochnewagon",1,"2011-07-27",5.5,"c",NA,NA,NA,18.5,"3814_1_2011-07-27",2011,7
3814,"cochnewagon",1,"2011-08-11",5.5,"c",NA,NA,NA,20,"3814_1_2011-08-11",2011,8
3814,"cochnewagon",1,"2011-08-24",6,"c",NA,NA,NA,19.5,"3814_1_2011-08-24",2011,8
3814,"cochnewagon",1,"2011-09-08",999.9,"c",NA,NA,NA,NA,"3814_1_2011-09-08",2011,9
3814,"cochnewagon",1,"2011-09-23",8,"c",NA,NA,NA,19.5,"3814_1_2011-09-23",2011,9
3814,"cochnewagon",1,"2011-10-05",8,"c",NA,NA,NA,19.5,"3814_1_2011-10-05",2011,10
3814,"cochnewagon",1,"2011-11-03",7,"c",NA,NA,NA,18,"3814_1_2011-11-03",2011,11
3814,"cochnewagon",1,"2012-05-24",6,"c",NA,NA,NA,17,"3814_1_2012-05-24",2012,5
3814,"cochnewagon",1,"2012-06-05",7,"c",NA,NA,NA,17.5,"3814_1_2012-06-05",2012,6
3814,"cochnewagon",1,"2012-06-21",4,"c",NA,NA,NA,18,"3814_1_2012-06-21",2012,6
3814,"cochnewagon",1,"2012-07-03",4.5,"c",NA,NA,NA,18.5,"3814_1_2012-07-03",2012,7
3814,"cochnewagon",1,"2012-07-16",5,"c",NA,NA,NA,21,"3814_1_2012-07-16",2012,7
3814,"cochnewagon",1,"2012-08-01",5.5,"c",NA,NA,NA,19.5,"3814_1_2012-08-01",2012,8
3814,"cochnewagon",1,"2012-08-15",5,"c",NA,NA,NA,20.5,"3814_1_2012-08-15",2012,8
3814,"cochnewagon",1,"2012-08-27",4.5,"c",NA,NA,NA,20.5,"3814_1_2012-08-27",2012,8
3814,"cochnewagon",1,"2012-09-12",7,"c",NA,NA,NA,20,"3814_1_2012-09-12",2012,9
3814,"cochnewagon",1,"2012-09-27",8,"c",NA,NA,NA,17,"3814_1_2012-09-27",2012,9
3814,"cochnewagon",1,"2012-10-16",8,"c",NA,NA,NA,20.5,"3814_1_2012-10-16",2012,10
3814,"cochnewagon",1,"2013-05-10",6,"c",NA,NA,NA,18,"3814_1_2013-05-10",2013,5
3814,"cochnewagon",1,"2013-05-23",7,"c",NA,NA,NA,17.5,"3814_1_2013-05-23",2013,5
3814,"cochnewagon",1,"2013-06-06",6,"c",NA,NA,NA,18.5,"3814_1_2013-06-06",2013,6
3814,"cochnewagon",1,"2013-06-18",6,"c",NA,NA,NA,20,"3814_1_2013-06-18",2013,6
3814,"cochnewagon",1,"2013-07-02",5.5,"c",NA,NA,NA,20.5,"3814_1_2013-07-02",2013,7
3814,"cochnewagon",1,"2013-07-15",6,"c",NA,NA,NA,19.5,"3814_1_2013-07-15",2013,7
3814,"cochnewagon",1,"2013-07-29",5.5,"c",NA,NA,NA,19.5,"3814_1_2013-07-29",2013,7
3814,"cochnewagon",1,"2013-08-14",6,"c",NA,NA,NA,21,"3814_1_2013-08-14",2013,8
3814,"cochnewagon",1,"2013-08-28",5.5,"c",NA,NA,NA,20.5,"3814_1_2013-08-28",2013,8
3814,"cochnewagon",1,"2013-09-11",7,"c",NA,NA,NA,22,"3814_1_2013-09-11",2013,9
3814,"cochnewagon",1,"2013-09-25",8,"c",NA,NA,NA,21.5,"3814_1_2013-09-25",2013,9
3814,"cochnewagon",1,"2013-10-09",8,"c",NA,NA,NA,20.5,"3814_1_2013-10-09",2013,10
3814,"cochnewagon",1,"2013-10-23",7,"c",NA,NA,NA,20,"3814_1_2013-10-23",2013,10
3814,"cochnewagon",1,"2014-05-21",7,"c",NA,NA,NA,19.5,"3814_1_2014-05-21",2014,5
3814,"cochnewagon",1,"2014-06-04",7,"c",NA,NA,NA,19.5,"3814_1_2014-06-04",2014,6
